LOC,FREQ,LAT,LON
Andes,27,8.66666874,-70.999998173
Marseille,27,43.296945723,5.381065934
Suisse,27,47.000157608,8.014268269
Kaf,27,31.394799894,37.500889689
Seine,27,49.43471607,0.117496012
Sa,27,-29.999997562,134.999997326
Chili,26,-29.999997562,-70.999998173
—,26,,
Perse,26,56.633325781,25.399996497
Inde,26,19.999997544,76.999995622
Cancalon,26,48.84297808,2.264786466
Canada,26,60.108668886,-113.642579161
Bornou,26,6.503539691,17.456536382
Monteil,26,46.181675738,1.824649023
Giffard,25,-38.416667185,147.083328576
Sénégal,25,13.999995972,-13.999996732
Washington,25,38.895107833,-77.036365518
Tunis,25,36.818969565,10.165788348
Tunisie,25,33.999996714,8.999995798
Imp,25,-22.719459122,-47.642975825
Buenos-Ayres,25,-34.613145701,-58.377227791
Binger,24,-8.040299219,113.048299273
Pornic,24,47.112049179,-2.088878699
Belgique,24,50.83332696,3.999998987
J',24,,
détroit,24,42.331425901,-83.045748759
El,24,27.96203651,86.933696627
Stanislas,23,48.845088392,2.328086849
Atlantique,23,40.641767338,-73.170668552
Gertrude,23,47.214257609,-122.667909772
Beauvoisis,23,48.270538877,1.832149857
Bretagne,23,45.987059008,-1.310407279
Gudride,23,,
Adamaoua,23,6.499998506,13.499996977
Orient,22,45.467337127,-122.352586753
Barthes,22,44.331777394,-0.63356834
New-York,22,40.714269404,-74.005969929
Livingstone,22,-17.841936943,25.854249187
Dahomey,22,19.199995535,-72.283329293
Etranger,22,,
Cie,22,-7.118317534,-34.87092669
Fho,22,-14.166667578,33.616667867
Brazza,21,16.788259047,-99.797829714
Tours,21,47.383325606,0.683329801
Tchad,21,14.999996234,18.999998419
Siam,20,14.999996234,99.999997151
Compagnie,20,51.082928811,5.273269
Benin,20,9.499999292,2.249996278
Mirador,20,-6.370825865,-44.363059378
Bangkok,20,13.753975803,100.501437154
Loango,20,31.329609679,-86.648849027
Dakar,20,14.693699414,-17.444058613
Grôlard,20,47.586019856,-2.571159899
Etats,20,36.838947792,10.180875509
Luxembourg,20,49.749998593,6.166669221
Tripoli,19,32.875186528,13.187459211
Geographie,19,-33.639738079,115.383578545
Orléans,19,47.902885502,1.903886991
Moscou,19,55.752218468,37.615557514
Gascogne,19,43.499999204,-2.06099957722e-06
Australie,19,-24.999996252,134.999997326
Jalin,19,29.514875714,80.86905829
Malaisie,19,2.499997457,112.499995928
Ik,18,54.606597628,53.25829791
San-Francisco,18,37.774927735,-122.419419323
Méditerranée,18,43.092857333,-0.0540467659995
côte,18,51.516676821,-101.800925964
Leocadie,18,-10.693619269,150.436507523
Bénoué,18,8.784526782,14.010508176
Magdalena,18,30.627928444,-110.959867719
Mékong,17,37.966916698,-121.293677719
YAbomey,17,,
Yari,17,2.083329931,-78.616665786
Berne,17,46.948088228,7.447435569
Autriche,17,47.333326043,13.333327267
Abomey,17,7.18285791,1.991188245
Casamance,17,12.749997894,-15.499997125
Noumea,17,,
Est,17,12.06307985,0.363489183
Sumatra,17,-3.19799954696e-06,101.999997675
Sud-Ouest,16,10.499999554,-3.199996601
Douai,16,50.366668871,3.066669309
Turquie,16,39.059005789,34.911549462
Mizon,16,44.264607355,5.840839635
Lagos,16,6.453058671,3.3958286
Etoile-Blanche,16,,
Sokoto,16,13.060915804,5.239018039
Liban,16,33.833327004,35.833328665
Naples,16,40.833328839,14.249999424
Union,16,40.697598383,-74.263198603
Senegal,16,,
Nouvelle-Galles,16,-32.999998349,145.999995709
Maroni,16,5.499998244,-54.033326759
Ton,16,46.265309817,11.087977015
Pérou,15,-9.99999682,-75.999999483
Rosy,15,47.658008231,-94.306058043
Freydisa,15,-12.005077393,-77.130119199
Bonis,15,15.969687186,-90.485829542
Hollande,15,50.649999728,3.683326088
Thorfinn,15,-67.283059143,60.936668548
Dôm,15,5.65002843,-0.236096111
Côte,15,,
Ia,15,42.000268787,-93.500485527
Republique,15,,
Havre,14,49.493795828,0.107668884
Tigre,14,30.590635754,47.769068513
Caucase,14,42.499998942,44.999996234
Nouméa,14,-22.276306946,166.457196381
Jardin,14,5.599016457,-75.819758977
Variétés,14,44.912828833,-0.240379731
Lille,14,50.63296874,3.058579027
Kong,14,9.149426401,-4.609815996
Lanjallais,14,,
Varietes,14,,
Noël,14,36.54562782,-94.485218644
Ocean,14,,
Indes,14,22.810785621,86.154586264
Zanzibar,14,-6.163938723,39.197927598
Logone,14,12.102946312,15.034018851
Beyrouth,14,33.888937569,35.494418739
Rio,13,-22.902777354,-43.20749892
Crevaux,13,-21.833325755,-62.933329992
Djôf,13,22.259598032,-7.457199326
Paraguay,13,-22.993327319,-57.996386086
Ch,13,28.499999772,-105.999998347
Rouge,13,47.783668581,-1.447627102
Cuchillo,13,33.235906018,-107.360587611
Huber,13,45.491778958,-122.851488982
Laï,13,9.395199092,16.298897109
Malacca,13,2.195999933,102.240496834
Syrie,13,34.999996976,37.999998899
Loualaba,13,-5.933275692,25.523105572
I',13,,
Caire,13,30.062625608,31.249666409
Galilee,13,49.933357322,-105.534429161
Saint-Vaast,13,50.454258098,4.160409752
San,13,32.730069905,-117.195139914
Para,13,-1.455826511,-48.504437881
Arabie,13,15.499996365,47.49999689
Djeddah,13,21.516938934,39.219165713
Philippines,13,12.99999571,121.999998418
Oran,13,35.691108649,-0.641667621
Léocadie,13,,
Fleuve,12,37.757496282,119.076108378
Constantinople,12,41.013839321,28.949659507
Lisbonne,12,38.716667167,-9.13332759
Bougainville,12,-5.999995771,154.999998068
Caroline,12,52.083406031,-114.752045709
Apatou,12,5.154995858,-54.347218905
Borneo,12,,
Plata,12,-34.88305875,-56.713608417
Pampa,12,35.536155899,-100.959869598
Vienne,12,48.208489383,16.372078615
Sibérie,12,52.748325527,6.522218671
Biarritz,12,43.480119968,-1.555577023
place,12,18.499997151,-73.399999702
Adriatique,12,41.313188757,19.478076495
Pekin,12,,
Zambeze,12,,
Bresil,12,,
Wady,12,31.237066391,29.992756945
Amazone,12,-0.166668408,-48.999996906
TAmerique,12,,
Neukomm,12,47.238649944,7.267609026
Cayenne,12,4.933327529,-52.333328113
Barth,12,54.363457204,12.724909257
Portugal,12,39.499998156,-7.999999659
Jui,12,8.413327721,-13.136109391
Libreville,12,0.39240698,9.45355555
Golfe,12,-8.866389914,13.261729621
Barranquilla,12,10.96388589,-74.796387789
Mara,12,-14.098057667,-75.72721569
Manche,11,-4.366667709,-79.749998216
Mendoza,11,-32.890838035,-68.827167985
Sonde,11,9.766668128,1.266667037
Cosaques,11,-3.19799954696e-06,-80.099999658
Sabina,11,39.488668161,-83.636865804
Saigon,11,10.74999737,106.666668565
Lorraine,11,45.683376456,-73.782488261
Tres,11,26.709559152,-108.602738386
Baghirmi,11,,
Loire,11,29.109965645,-98.395569648
Nil,11,30.166669876,31.099996191
PouchteKouh,11,,
Saint-Paul,11,44.944407031,-93.093267163
Grande,11,36.670577233,-103.774405842
Voyages,11,28.646488773,77.184686233
Teheran,11,,
Mapa,11,15.399997239,-91.533327589
Berlin,11,52.524366901,13.410526917
Bogota,11,4.609707246,-74.081747705
Crimée,11,48.891168803,2.376237076
Mahdi,11,37.156097649,42.68175695
Egypte,11,26.999999379,29.999996802
Rosario,11,-32.946817568,-60.639316558
VAbomey,11,,
Argentine,11,42.791415583,-83.846335716
Hanoi,11,,
Gênes,11,44.40631778,8.933856167
Varigny,11,46.445905791,2.61047729
Ta,11,31.215918268,107.500917036
Lyon,11,45.748458681,4.846706852
Boulogne,11,48.833326436,2.249996278
Sweet-Home,11,44.397615552,-122.736195713
Brésil,11,-9.99999682,-54.999998479
Saras,11,47.649998942,18.599997414
Cap,11,49.64443796,5.984439892
Sangha,11,-2.133326891,11.183328054
Route,10,,
Malais,10,17.391516016,78.489565941
Kano,10,12.000116937,8.516716183
Curutchet,10,-34.607309719,-58.398389413
Louisiane,10,31.000468386,-92.000399642
Maroc,10,31.99999619,-4.999998872
Louristn,10,45.094396721,-95.451966857
Gila,10,37.430316815,-91.307906592
Annam,10,15.952696693,120.856897354
Pinang,10,5.411225621,100.335428886
Colombie,10,,
Roubaix,10,50.694208305,3.174556235
Nantes,10,47.217249843,-1.55335872
Leif,10,51.291615793,4.493726675
Singapour,10,1.366669526,103.799999947
Suez,10,29.973708999,32.526266127
Virgile,10,18.349998462,-73.266667533
Réville,10,49.619055712,-1.258679869
Kouka,10,12.741457652,-11.133337113
Huascar,10,-7.649999354,-75.016665742
Saint-Pierre,10,46.780905564,-56.171959981
Corse,10,57.149996933,-2.749996033
Islande,10,64.99999584,-17.99999778
Bénin,10,,
Michigan,9,44.250289625,-85.500325945
Yapura,9,-9.666666399,-73.283329555
Tatihou,9,49.588777899,-1.244105662
Cherbourg,9,49.639839368,-1.61635763
Vikings,9,37.539976584,-77.518808207
Abyssinie,9,7.999998899,37.999998899
EtatsUnis,9,,
Gironde,9,44.536495728,1.537578997
Gibraltar,9,36.144735895,-5.352569586
Bayonne,9,40.668706447,-74.114306816
Mississipi,9,32.7504081,-89.750356306
Oural,9,46.999995622,51.799999816
Say,9,13.100696774,2.368898227
Cest,9,-38.733326585,-72.595957051
Haïti,9,18.999997282,-72.416665961
Yezo,9,43.999999335,142.999999422
Malte,9,35.916669133,14.433326656
Tom,9,33.735946646,-94.572987856
Texas,9,31.250439204,-99.250606274
Noire,9,52.439445937,4.824658808
Départements,9,20.552719497,-97.432776584
Hanoï,9,21.024498132,105.841167318
Porto-Novo,9,6.49645732,2.603588401
Kotonou,9,6.365356953,2.418326341
Valence,9,39.46974734,-0.377388073
Cucbillo,9,41.892858819,12.477417719
Prance,9,48.033328926,0.299999817
Samoa,9,-13.803099841,-172.178307825
Prusse,9,52.768326253,17.080716232
Bruxelles,9,50.850447941,4.348776537
Tan,9,10.533328097,106.41666625
Hong-Kong,9,22.285515732,114.157689328
Hambourg,9,53.575316142,10.015339698
Empire,9,37.638256863,-120.902149462
Gaston,9,33.817096944,-81.100926838
Lanessan,9,43.276909001,1.110917858
Philadelphie,9,39.952338516,-75.163789187
Rivières,9,45.752949282,0.361279879
Akassa,9,5.671577018,-4.237298553
Soulou,9,13.759888279,-2.475317907
Mourzouk,9,25.915519114,13.91838785
Toulouse,9,43.604259452,1.44366783
Bjarn,9,59.533327441,12.066667168
Nachtigal,9,4.349999292,11.633328621
Turin,9,45.070485843,7.686818826
Drake,9,34.470537959,-120.303756562
Strasbourg,9,48.583418612,7.742955845
Moulins,9,46.566666075,3.333329146
Serbie,9,44.818917666,20.459979363
Mauna-Kea,9,19.823608697,-155.470826911
Victoria,9,48.432938466,-123.369298532
Extrême-Orient,9,48.880567744,2.279288679
Guinee,9,,
Uzès,9,44.013619627,4.415289635
Kingston,8,17.997018285,-76.793576063
Jai,8,35.078937971,72.038249917
PAfrique,8,,
Me,8,45.5003192,-69.249765985
Riba-Riba,8,13.680497323,3.972096963
Dr,8,17.983568978,-94.543888938
Biskra,8,34.666666555,5.416666775
Marjolaine,8,41.315339566,-72.910159669
Bolivie,8,-16.999998655,-64.9999966
Tanganyika,8,-5.999995771,29.499996671
quai,8,23.899999467,45.033329276
Oh,8,40.250338072,-83.000176802
Providence,8,41.82398793,-71.412827539
Mouri,8,5.130356045,-1.201899408
ReRe,8,-37.133327066,-72.716667839
Colon,8,9.359166289,-79.901387282
Jeypore,8,26.919618512,75.787807689
Guinée,8,10.999999685,-9.999995683
Erik,8,40.528548385,37.661138469
Spitzberg,8,50.506628951,11.382349893
Arleux,8,50.280366529,3.104479453
Tauris,8,38.079996164,46.291899094
Saint-Thomas,8,42.773606163,-81.180376288
Pilcomayo,8,-25.349997693,-57.666668844
Qa,8,-7.262079777,112.749597779
Dînant,8,50.258066508,4.911658588
Gallia,8,45.99999986,1.999998463
Norvege,8,,
Unis,8,10.335426658,-61.272018913
Santiago,8,-33.456937301,-70.648268885
Régent,8,37.588189806,-76.441608296
Pdle,8,37.749747969,-25.710387577
Apaches,8,31.037855568,-108.061679398
Chah,8,33.80655888,66.280767824
NamDinh,8,,
Coucy,8,45.974946083,5.964466164
«,8,,
Capitaine,8,-20.636386969,33.561106797
Grîbingui,8,,
Stanley,8,-51.69999695,-57.849996076
Gévaudan,8,43.957226131,6.433378554
Ukraine,8,48.999996146,31.999997327
Siberie,8,,
Etat,8,-8.731797857,122.36509602
Sierra,8,14.866668565,-92.283325536
Louvre,8,48.861016979,2.335866658
IAfrique,8,,
Haut,8,50.733327834,3.466665814
Bangui,8,4.361216797,18.554956411
Ouganda,8,1.999997326,32.999997589
Edmond,8,35.652826046,-97.478096563
Pyrénées,8,12.133327616,-61.666669893
Fatalla,8,10.216668696,-13.999996732
Ibi,8,38.625329772,-0.572247782
Gordon,7,-29.299999179,152.716666686
Oubangui,7,-0.510275917,17.706669186
Deux,7,-36.894807731,-60.325298423
Géographie,7,,
Prosper,7,33.236229989,-96.801109137
Ilnde,7,11.899996321,-15.74999944
Khartoum,7,15.551768771,32.532408082
Champagne,7,48.021845945,0.33095707
Bassaya,7,10.199997676,-13.899997605
Stephanie,7,-33.431118592,-70.647206979
Yankee,7,36.945016879,-104.328036714
Mandjias,7,-2.075799496,9.83895985
Djouf,7,21.416669832,-6.666668976
Marcenais,7,45.066665682,-0.333327983
Kassim,7,36.337368301,4.203857897
Ogooué,7,-2.757776979,13.836108152
Midi,7,2.799288399,20.883567275
Parou,7,13.337096796,-4.426799237
Savoie,7,29.645485624,-90.687308163
Volga,7,57.226647631,32.576477171
Jura,7,49.533018847,-120.452445868
Cameroun,7,5.999998375,11.999996584
Chypre,7,34.999996976,32.999997589
He,7,55.833328271,13.649995667
Vomero,7,40.833328839,14.233328403
Narenta,7,45.726356642,-87.242629836
Finn,7,46.766047882,-112.70364748
Mosca,7,55.752218468,37.615557514
Saint-Laurent,7,45.500076222,-73.665849611
Brattehilde,7,,
Bombay,7,19.07282782,72.882608991
Vahli,7,19.222889503,72.852088199
Gribingui,7,7.505227304,18.97383774
Luvol,7,,
Badi,7,13.149998899,-13.233327764
Crozat,7,46.391996075,1.621429056
Florence,7,43.766668041,11.249998637
Margarita,7,10.999999685,-63.999996338
Li,7,11.333325607,-2.366666049
Danéans,7,53.117499768,-7.27582942
route,7,7.107615587,17.35750917
Sainte-Marie,7,-20.896837357,55.549598085
Concours,7,44.444199918,2.651509149
Tun,7,46.751176702,7.621655609
Turkestan,7,43.333329494,68.249995579
Delta,7,49.143987869,-122.906798074
Grand,7,51.199999423,4.466666076
Pavie,7,45.184456229,9.161445971
Salut,7,40.967056972,43.933248895
Tile,7,39.965346862,-81.998466692
Luembi,7,-6.619577291,21.074147863
Honda,7,5.208559105,-74.735836662
Greeley,7,40.423307223,-104.709125896
Sicile,7,37.499997632,13.999997108
Kerbris,7,27.674867493,83.606439881
Bamingui,7,7.555906307,20.176666504
Sud-,7,,
Magellan,7,48.883366496,2.292526504
Samory,7,31.040109868,31.374876798
Brunache,7,47.833326174,14.499997239
Nyassa,7,19.174446802,72.860709434
Pongo,7,37.222579249,-84.322987419
Cuba,7,21.999998069,-79.499995901
Kurdistan,7,35.666666818,46.999996759
Calcutta,7,22.562628142,88.36303979
Djeddab,7,,
Don,7,47.061689647,39.288567554
Cazamance,6,,
Carte,6,44.114838145,9.838068929
Mossoul,6,36.334997011,43.11888866
Hova,6,58.866666599,14.18332884
Kémo,6,,
Pompon,6,-7.549437777,110.055277367
Vent,6,51.216665944,3.683326088
Nancy,6,48.683327747,6.199997764
Philippe,6,34.065839372,-118.378818377
Napoléon,6,41.39226924,-84.125216469
Grèce,6,38.999998025,21.999999205
Haute-,6,,
Boston,6,42.358428005,-71.059766369
Saga,6,33.289037303,130.114906818
Guéroua,6,36.483326349,3.433328272
Boute,6,4.533326524,21.349995885
Muséum,6,44.817117826,20.459416913
Rankin,6,40.412566676,-79.87921775
Danemark,6,55.999997981,9.99999606
Khong,6,14.116666119,105.849995535
Thorstein,6,47.466667211,13.583329583
^,6,,
Gra-cieusa,6,,
Aubusson,6,45.949995797,2.166668173
Bah,6,26.869906923,78.594429136
Floride,6,6.601617488,3.33846769
Pau,6,43.299996452,-0.366665525
Crampel,6,6.989609059,19.187438286
Blanco-Encalada,6,-51.731858623,-72.500947982
Normandie,6,40.379827582,-73.975138665
Zohb,6,26.138739806,58.362217499
Cochrane,6,51.183409395,-114.468705852
Monckton,6,-9.101669535,147.934716026
Brahma,6,33.740297759,72.705225731
Saint-Nazaire,6,47.28332648,-2.199996339
Toulon,6,43.11666922,5.933328927
Indo-Chine,6,-6.225119794,106.803807396
Viniand,6,47.773148514,-122.697377657
Martinique,6,14.666665813,-60.999995552
Virginie,6,37.548116362,-77.446747102
Tamatave,6,-18.149196677,49.40233808
Tumuc-Humac,6,2.333327747,-54.999998479
Anjouan,6,-12.249999659,44.416667998
Society,6,,
Saïda,6,34.830339531,0.151706476
Bouddha,6,34.018395582,35.649389487
Pon,6,-6.718887978,108.253056792
Grece,6,,
Destinée,6,9.575106627,-13.652956027
Saint-,6,10.91666708,38.64999772
Smith,6,38.800467731,-119.327379204
Montevideo,6,-34.833459651,-56.167347891
TAmazone,6,18.826389188,8.106937546
Vrai,6,45.038327196,21.49249824
Creuse,6,49.839198677,2.163977412
Missouri,6,38.250306051,-92.500458268
Behanzin,6,7.184027806,2.009317136
Ouest,6,5.499998244,10.499996191
Touareg,6,41.375746706,2.17391703
MM.,6,10.359787496,-84.50925739
Tananarive,6,-18.913678839,47.536128683
Suyrot,6,36.239007029,29.542418907
côtes,6,39.070097304,-0.574488583
Tu,6,34.730277411,136.508609955
Mekong,6,,
Rennes,6,48.111977447,-1.674289989
Mattew,6,52.392546599,4.913516923
Jersey,6,49.216669919,-2.116668233
Kentuchy,6,,
Ecosse,6,55.999997981,-3.99999861
Amsterdam,6,52.374026242,4.889687038
Palgrave,6,52.359659017,1.102067143
Pa,6,29.562778464,106.552779171
Trémazan,6,48.549995578,-4.716668015
Sienne,6,43.320037674,11.332827287
Comoe,6,5.216086937,-3.717927641
Basque,6,42.410717865,-117.868478164
Toiras,6,45.490469574,3.429305629
Marine,6,37.462889425,-81.630655831
Mar,6,41.577666288,-8.789445605
Trois,6,33.786756137,-84.383205575
Cornouailles,6,47.874146552,-3.928958914
Épreuve,6,45.433536126,4.394519478
Teyo,6,12.340349745,14.702128303
Biscarat,6,,
Tiflis,6,41.694106955,44.833677493
Bosra,6,-26.952206517,23.087008246
Carné,6,32.288137121,-107.571407404
Cambodge,6,12.99999571,104.999998462
Basquaise,6,43.385016408,-1.667207617
Jade,6,14.583328708,75.066665682
Maracaibo,6,,
Etaient,6,47.150876233,27.584525646
Auvergne,6,35.513689392,-91.230679945
Irlande,6,52.999997195,-7.999999659
Gazette,6,39.204486879,-91.395986276
TEurope,5,51.530846064,14.308516731
Lirranga,5,-0.649997519,17.607219011
Mashonaland,5,-16.999998655,29.499996671
Mediterranee,5,,
Loukouga,5,-4.564168684,14.594439359
Assinie,5,-12.430559637,39.951385737
Montréal,5,45.508836944,-73.587808536
Antilles,5,17.99999702,-69.999997911
Tobas,5,-28.120136377,-62.694585677
©,5,,
Tune,5,55.595276895,12.183188828
Coldres,5,42.868156273,-87.932526616
Pologne,5,51.999996933,19.999998681
Bail,5,16.286697555,120.400399363
Mexico,5,22.999998331,-101.999997299
Tippoo-Djimoun,5,,
II,5,36.249999554,52.33332849
Rico,5,32.806716104,-115.397486434
Saint-Cloud,5,45.560798333,-94.162489283
Aigues-Mortes,5,43.566827274,4.190678566
Provence,5,34.151205796,-97.020838139
Fritz,5,36.185898242,-90.285376829
Aya,5,51.945317785,85.80167808
SaintJoseph,5,,
Vichnou,5,19.047076605,-98.217376461
Chari,5,-11.012469975,14.298599611
Bandamma,5,,
Cochinchine,5,43.256867779,5.394105777
Canton,5,23.116668478,113.249998374
Valthiof,5,,
Reine,5,59.166668477,8.39999654
V.-F.,5,52.276879863,4.636499005
Yézo,5,,
Poblet,5,-35.066669457,-57.949999702
Laos,5,17.99999702,104.999998462
Bania,5,44.895829341,22.044716237
Promenade,5,33.787867538,-84.383628538
Gastière,5,43.7603686,7.177985979
Dominique,5,15.499996365,-61.333325973
Bartbès,5,,
Panama,5,8.999999161,-79.999996032
Palem,5,19.716666687,-73.283329555
Saint-Simon,5,44.964916211,2.490895902
Irkoutsk,5,,
Les,5,43.347435742,-7.11963928
Timbo,5,-26.823328953,-49.271669299
Atlas,5,38.429079687,-122.248029531
Fouta-Djallon,5,11.499999816,-12.499996339
Gra,5,7.072716684,-3.411806305
Sardaigne,5,39.999998287,8.999995798
Burton,5,42.99946812,-83.616338626
Curutchét,5,,
Port-au-Prince,5,18.539166176,-72.334998208
Alâ,5,,
Ptfm,5,14.565366302,121.030545945
Athilde,5,,
Gambie,5,13.499995841,-15.499997125
Quatre,5,44.849996408,1.083326306
Katanga,5,-8.999996558,25.999995754
SanFrancisco,5,,
Schiva,5,37.209998366,49.790275655
Zone,5,-43.999996732,-67.999997386
Bakoundi,5,12.566666163,-15.849998567
Société,5,,
Linkville,5,39.311109417,-94.6491166
Bahar-el-Abiod,5,8.573639495,19.048396124
Constantine,5,36.364995849,6.614716962
Kabbi,5,9.634397866,14.090898042
Zovy,5,45.342567699,16.099969761
Fleurus,5,50.483505503,4.550057176
Souanétie,5,13.027096805,-9.046795768
Djebel,5,35.770279123,9.64749734
Dizfoul,5,,
Gran,5,47.79279827,18.741478359
Salisbury,5,-17.827718204,31.053366829
Attends,5,60.216798791,24.819516507
Tindigene,5,61.499999423,-49.116667053
Ville,5,48.342658477,7.305738643
Sa-marcand,5,,
Nasmyth,5,53.485616602,-2.355965998
Jac,5,47.166669832,23.233326262
Indou,5,-15.683329993,23.149998157
Ufa,5,54.785168782,56.04561607
Grande-Bretagne,5,54.758436654,-2.695307886
Nor,5,7.944698806,8.580597014
Brest,5,48.399996889,-4.483327721
Yun-nan,5,,
-Fata,5,,
Van,5,38.492389069,43.383109713
Maurice,5,-20.29999682,57.583327616
Front-Pensif,5,,
Konakry-Dùbreka,5,,
Pique,5,-11.815198743,-75.628795923
Nouveau-Monde,5,49.56205927,0.820459632
Hongrie,5,46.999995622,19.999998681
Agriculture,5,44.277107245,2.436428235
Sihne,5,10.366667386,-0.333327983
Brurururu,5,,
Vinland,5,47.773148514,-122.697377657
Hilario,5,21.392718457,-103.409735702
Bornéo,5,0.999997064,113.999996321
Oceanie,5,,
Blagis,5,48.780339138,2.303109565
Lejanne,5,50.696476104,5.253488755
Gruyère,5,-37.733326323,145.449996015
Lara-Coello,5,33.819576224,35.525645968
Pratique,5,30.094487281,31.328008957
Mort,5,45.360516606,-93.185499979
Angolola,5,-8.23332759,-78.333325929
Jà,5,,
Encore,5,36.129738726,-115.164668094
Khône,5,42.575335757,45.240409901
Lan,5,12.449996016,-3.166668058
Lai,5,,
Madrid,5,40.416499328,-3.702557005
Grandidier,5,-65.583325973,-64.749998784
Macao,5,22.200558771,113.546108098
Us,5,39.759998584,-98.499996381
Maupes,5,53.883169824,-123.869798119
Counani,5,2.859997012,-51.123889436
Macina,5,14.308376107,-11.505548584
Finlande,5,63.999995578,25.999995754
Rouvillois,5,44.550826956,4.683276854
Lulubu,5,-33.421696428,-70.609738804
Goundi,5,9.362666979,17.365968419
Pandita,5,19.993198648,-102.296359
Thaïs,5,-38.008058444,-57.540976998
Vinza-glio,5,,
Ces,5,42.749996758,-8.883329774
Djoar,5,10.299497346,16.071896752
Alsace,5,33.978619111,-118.41562961
Plume-au-Vent,5,,
Aussi,5,55.75557967,37.619935625
Southern,5,22.258009673,114.153077237
Chàri,5,,
Voyage,5,,
Père,5,7.733325563,-3.933328027
Tor,5,28.236377166,33.625397092
Ménam,5,6.766667342,-1.233329119
GamasAb,5,34.283296075,47.966699975
Haï-Duong,4,20.933327223,106.316667123
Neuchâtel-en-Bray,4,49.733156587,1.439559695
Gourouns,4,,
Pujols,4,44.394236352,0.688099378
Lukenye,4,44.874906198,17.194007179
ED,4,,
Emin-Pacha,4,-2.533327896,31.866669658
Alexandrie-Ramleb,4,,
Cook,4,45.40205692,-122.733149483
Japura,4,-7.166665744,-71.949998872
Haïphong,4,,
Los,4,14.704169985,-17.161668172
Clermont-en-Beauvaisis,4,,
Rouen,4,49.443125824,1.099317887
Arkansas,4,34.750368128,-92.50043577
Béhanzin,4,,
Verviers,4,50.589066136,5.862406221
Kayes,4,14.446927812,-11.444475503
Saint-Martin,4,18.066667604,-63.06666666
Observatoire,4,44.835548191,-0.523449612
Sambre,4,15.866668827,74.616669614
Mor,4,18.749999467,-98.999996512
Indiana,4,40.000317759,-86.250269896
Côtes,4,,
Sattam,4,22.326939057,91.81320763
Hendaye,4,43.371715588,-1.773816657
Cassini,4,-14.557327412,16.228577349
Sagga,4,33.591037005,73.285539235
Fonvielle,4,45.36666756,0.999998201
Pheure,4,27.374847616,87.886568071
Araxe,4,43.129488583,-2.086547906
Tsad,4,14.999996234,18.999998419
