LOC,FREQ,LAT,LON
Irkoustk,31,52.297776008,104.296386899
Cambodge,30,12.99999571,104.999998462
Margrawen,29,52.370705537,6.699858407
Mahdi,29,37.156097649,42.68175695
Sénégal,28,13.999995972,-13.999996732
Madagascar,28,-19.999999441,46.999996759
Djebel-Hoggar,28,,
Tunisie,28,33.999996714,8.999995798
Zanzibar,28,-6.163938723,39.197927598
Spitzberg,28,50.506628951,11.382349893
Julien,28,29.857425817,-91.632336803
Atlantique,28,40.641767338,-73.170668552
Yakoustk,28,62.033886047,129.733057203
Alexandre,28,-21.357218504,34.803059589
Pacifique,27,48.440029836,1.465697875
Ludovic,27,42.709999807,20.75166598
Lyon,27,45.748458681,4.846706852
Espagne,27,39.999998287,-3.99999861
Sycomores,26,52.651728099,-0.485099515
Birmanie,25,21.999998069,97.999996627
Sada,25,-12.850457876,45.102906602
Tavaste,25,-2.077495846,119.394198651
Sa,25,-29.999997562,134.999997326
Léna,24,72.388367212,126.706036314
Maurice,24,-20.29999682,57.583327616
Perrot,24,34.034328668,-79.59894662
Tripoli,24,32.875186528,13.187459211
Niger,23,17.99999702,8.999995798
Auvergne,23,35.513689392,-91.230679945
Salers,23,45.133327266,2.499998594
Novaïa-Zemlia,23,54.711595811,30.885797198
Départements,23,20.552719497,-97.432776584
Pologne,23,51.999996933,19.999998681
Orient,23,45.467337127,-122.352586753
Grande,22,36.670577233,-103.774405842
Pinta,22,35.082249677,-109.630667669
Méditerranée,22,43.092857333,-0.0540467659995
Fédor,22,30.316038621,-97.052758306
Stroum,22,44.549688557,-91.392656572
Targhui,22,35.654598888,58.969398119
Tamarinier,22,16.026746622,-61.697888122
Caribou,22,46.860597992,-68.011966324
Bah,22,26.869906923,78.594429136
Gergovie,22,45.711129993,3.12581656
Manche,21,-4.366667709,-79.749998216
Lune,21,-16.783329381,-70.699996294
Pétersbourg,21,59.894438397,30.26416836
Pays,21,48.853408154,2.348798511
Angara,21,9.711359036,1.917336298
Bocage,21,30.427966189,-91.111768997
Imp,21,-22.719459122,-47.642975825
Colonel,21,19.166666992,-103.999997823
Youkon,20,-30.049637157,-51.228046194
Los,20,14.704169985,-17.161668172
Yankee,20,36.945016879,-104.328036714
Sancy,20,47.166669832,2.449999031
San,20,32.730069905,-117.195139914
Abyssinie,20,7.999998899,37.999998899
Hoggar,19,23.166668041,5.833329801
Italie,19,42.833329363,12.833327136
Panchot,19,29.29720753,80.893986078
Inde,19,19.999997544,76.999995622
Rio,19,-22.902777354,-43.20749892
Espérance,19,-33.860128522,121.882585837
Australie,18,-24.999996252,134.999997326
Saint-Pétersbourg,18,59.894438397,30.26416836
Sorokina,18,53.326587214,35.499467291
Orléans,18,47.902885502,1.903886991
Ladislas,18,47.183417346,-75.365947248
Michel,17,21.135426789,-104.145717392
Mostaganem,17,35.931148848,0.0891755250004
Boulogne,17,48.833326436,2.249996278
Touaregs,17,,
Voyages,17,28.646488773,77.184686233
Autriche,17,47.333326043,13.333327267
Aden,17,12.779438782,45.03666798
quai,17,23.899999467,45.033329276
Cochinchine,16,43.256867779,5.394105777
Groënland,16,,
A,16,,
Guyane,16,4.999998113,-58.999999527
Sud,16,2.499997457,11.749998768
Hué,16,16.466668085,107.599998243
Marinilla,16,6.173579471,-75.336209387
Moscou,16,55.752218468,37.615557514
Roumois,15,39.503678829,20.264539206
Mékong,15,37.966916698,-121.293677719
Bravo,15,18.299998899,-102.783328288
Noulato,15,64.719436737,-158.103057333
Yes,15,41.9392677,-88.151657171
Nubie,15,24.43445754,103.431095683
Osman-Digma,15,,
Panama,15,8.999999161,-79.999996032
Guinée,15,10.999999685,-9.999995683
Bushman,15,50.226186837,12.840508499
Guaymas,15,27.918178902,-110.899726056
Colombie,14,,
Vergier,14,50.933407079,-112.001808759
Francevilie,14,,
Nouvelle-Guinée,14,-4.999995509,139.999998636
Bagasse,14,13.099328895,-2.594786806
Saint-Louis,14,38.6272691,-90.197886593
Egypte,14,26.999999379,29.999996802
Indo-Chine,14,-6.225119794,106.803807396
Hélas,14,58.275878024,12.888249262
Tunis,14,36.818969565,10.165788348
Milord,14,18.333327441,-73.883328812
Canada,14,60.108668886,-113.642579161
Fontenoy,14,44.371108404,-87.786199601
Est,14,12.06307985,0.363489183
Altar,14,30.716255607,-111.836529426
Ogooué,14,-2.757776979,13.836108152
Montmartre,14,50.233345701,-103.451046536
côte,14,51.516676821,-101.800925964
Mexico,14,22.999998331,-101.999997299
Cosaques,14,-3.19799954696e-06,-80.099999658
Canton,13,23.116668478,113.249998374
Ma,13,42.365649864,-71.108317061
Souakim,13,12.470626685,15.95246835
Kimène,13,0.61666708,10.799998069
Sydney,13,-33.867849837,151.207316123
New-York,13,40.714269404,-74.005969929
Terre,13,18.266665857,-73.466665786
Obock,13,11.963058225,43.290557426
Baltique,13,50.115609149,8.688915902
Rose,13,39.398496163,16.287189148
Sinkat,13,18.840499936,36.83509727
Sontay,13,-7.160699273,108.840898128
Bogota,13,4.609707246,-74.081747705
Cholöm,13,3.499997719,33.883327704
Ville,13,48.342658477,7.305738643
Java,13,-7.491667404,110.004436379
Pérou,13,-9.99999682,-75.999999483
Capitaine,13,-20.636386969,33.561106797
Merv,13,37.59377831,61.830307248
Pilâtre,13,50.764726048,1.624457287
Green,13,40.945886351,-81.483167919
Ile,13,,
Hollande,12,50.649999728,3.683326088
Fort-Refuge,12,20.016668565,-72.716667839
Arizona,12,34.500298319,-111.500976202
Parisiennes,12,38.048579952,-84.500969125
Tissier,12,48.999136723,3.917746286
Suisse,12,47.000157608,8.014268269
Yakoute,12,31.091747286,29.727887949
Entre,12,40.788395826,-73.727917103
Sitka,12,57.053057535,-135.329997665
Béla-Véja,12,,
Livonie,12,45.225528584,-0.585706087
Rouge,12,47.783668581,-1.447627102
Bornéo,12,0.999997064,113.999996321
Fazenda,12,39.396007884,-8.113169116
Batokas,12,40.473009813,-6.854419315
Boule-de-Neige,12,46.207629435,6.127495697
Nouvelle-Galles,12,-32.999998349,145.999995709
Encore,12,36.129738726,-115.164668094
Aurillac,12,44.916666992,2.449999031
Va,12,37.548116362,-77.446747102
Fourvière,12,,
midi,11,,
Maures,11,44.690089598,0.803977595
Tamatave,11,-18.149196677,49.40233808
Papouasie,11,38.624816818,21.410888982
Berber,11,18.021577105,33.98298936
Ivan,11,32.874556583,-98.73339967
Vosges,11,48.499996015,7.166669483
littoral,11,3.99999785,9.99999606
Melville,11,40.79342638,-73.41511836
Mille,11,47.257728251,-0.443446711
Mauriac,11,45.216668871,2.333328884
Toul,11,48.683327747,5.899995885
Bouldaïa,11,14.328498321,-0.794096095
Assiou,11,48.936515779,2.458098312
Rongou,11,28.778516057,105.96611673
Zambèze,11,-26.400087511,153.061916549
Mistigris,11,48.579485961,7.754096856
Czar,11,52.450127989,-110.834936305
Pôle,11,51.999996933,19.999998681
Joseph,11,45.354316156,-117.229606856
Crosbie,11,18.233328315,-78.299997386
Figeac,11,44.599998593,2.033327005
Bac-Ninh,11,21.186078794,106.076316452
Nord,11,13.588089024,-2.42119671
Lhoste,11,50.602249966,5.51701687
Alexandrie,11,,
Omsk,11,54.999997719,73.399995579
Blanchard,11,35.137837745,-97.65808959
Nijni-Kolymsk,11,,
rivages,10,50.408816631,4.435839311
Sidi,10,24.393286193,81.879349139
Deux,10,-36.894807731,-60.325298423
Lorraine,10,45.683376456,-73.782488261
Duruof,10,,
Tanganika,10,-9.399997562,25.016666513
Marius,10,47.666669963,23.183326699
Arlberg,10,46.923268431,-92.614077685
Hong-Hoa,10,50.84831963,4.347588643
Perm,10,58.01740746,56.285516781
Révérend,10,46.698378387,-1.830327142
Niderhoff,10,48.63719784,7.004476876
Bordeaux,10,44.840439257,-0.58049555
Ougogo,10,7.729995858,3.987778071
Mourzouk,10,25.915519114,13.91838785
Cholom,10,,
Allah,10,33.928088595,-112.690729126
Dordogne,10,45.044986605,-0.603317525
Magopo,10,36.621297606,126.284297738
Moi,10,58.456739475,6.551839542
Ogôoué,10,,
Pauvre,10,49.411475632,4.49287625
Pskoff,10,,
Kazan,10,55.788737228,49.122138944
Lang-Son,10,21.833328359,106.73332565
Ton,10,46.265309817,11.087977015
Mont-Dore,10,-22.283326323,166.583329188
Daba,10,27.351337202,35.690137871
Corse,10,57.149996933,-2.749996033
Rome,10,41.894739652,12.483897144
Choa,10,-14.851668793,-71.935829629
Chili,9,-29.999997562,-70.999998173
Coran,9,36.359537834,-83.011547293
Washington,9,38.895107833,-77.036365518
Hong-Kong,9,22.285515732,114.157689328
Annam,9,15.952696693,120.856897354
Gabon,9,-0.99999896,11.749998768
Domenico,9,3.413339909,-76.540819992
Amirauté,9,48.392248576,-4.481037424
Caucase,9,42.499998942,44.999996234
Léonora,9,8.783329888,-80.333326453
France-ville,9,,
Flatters,9,59.516669919,11.799998332
Malaisie,9,2.499997457,112.499995928
Rhin,9,46.050458382,4.109919733
Min,9,13.616665988,14.766666076
Bamakou,9,4.016668871,13.06666743
Chambi,9,8.899995535,12.449997152
Norvège,9,61.999999554,9.99999606
Siam,9,14.999996234,99.999997151
Naples,9,40.833328839,14.249999424
Haï-Nan,9,,
Me,9,45.5003192,-69.249765985
Luxembourg,9,49.749998593,6.166669221
Atnas,9,41.139666155,27.867977993
Letton,9,52.111015581,-2.96684979
Ia,9,42.000268787,-93.500485527
Véra,9,-29.459298543,-60.212605923
Pépito,9,21.681318348,-102.583757497
Peau-Rouge,9,43.297188701,-0.373936879
Danube,9,45.333325519,29.666666381
Greenwich,9,41.026487698,-73.628457929
Nos,9,-33.649997169,-70.716667315
Amar,9,8.683326262,10.366668522
Verkojansk,9,,
Karéma,9,-6.82051596,30.438869858
Arban,9,28.388868634,78.843117568
Kano,9,12.000116937,8.516716183
Compagnie,9,51.082928811,5.273269
Grand-Charge,9,44.875740022,4.970419938
Paradisier,9,50.928295533,5.336879855
Sierra,9,14.866668565,-92.283325536
Batavia,9,-6.214617726,106.845127229
Pilcomayo,9,-25.349997693,-57.666668844
Hanoï,9,21.024498132,105.841167318
Stanley,8,-51.69999695,-57.849996076
Bolivie,8,-16.999998655,-64.9999966
Zouga,8,14.056996914,3.374199019
Arabie,8,15.499996365,47.49999689
Est-ce,8,1.292358621,103.851299895
Horn,8,51.871506335,8.94509617
Bambarras,8,-23.569496691,-46.700246481
Marfa,8,30.30793934,-104.019067131
Véga,8,34.191949681,-118.350907354
Wenden,8,50.966668128,7.866667867
Laos,8,17.99999702,104.999998462
Neptune,8,49.366758601,-104.067748311
Hermosillo,8,29.066665988,-110.966666616
Richfield,8,44.883297953,-93.282997327
Calais,8,50.958096389,1.852047092
Behring,8,-34.48480809,-58.503387595
Attends,8,60.216798791,24.819516507
Villeroge,8,,
Je,8,35.433938469,66.716099693
Tadjourah,8,11.999999947,42.499995579
Clénay,8,47.403798789,5.122226403
Yunnan,8,24.999998855,101.999997675
Moselle,8,32.629296847,-97.353907583
Volta,8,-34.883328726,-62.616666092
Macquarie,8,-35.251256577,149.06361635
Suède,8,61.999999554,14.99999737
Kara,8,9.551105757,1.186106186
Suez,8,29.973708999,32.526266127
Shasta,8,40.599318105,-122.491957386
Paracha,8,56.343326515,43.851936611
Ta,8,31.215918268,107.500917036
Tripolitaine,8,,
Toundra,8,61.13332696,-162.816668057
Occident,8,39.691159193,-85.478309398
Champagne,8,48.021845945,0.33095707
Cincinnati,8,39.161997149,-84.456886537
Dakar,8,14.693699414,-17.444058613
Franklin,8,35.925056389,-86.868888501
Chandouga,8,-1.183326192,37.399999642
Franco,8,27.847395683,-106.542699689
Calcutta,8,22.562628142,88.36303979
Lia,8,-19.716668583,-67.849998697
Sonde,8,9.766668128,1.266667037
Berlin,8,52.524366901,13.410526917
Kastorinoff,8,,
Freycinet,7,44.933517997,3.570287119
Boër,7,37.76957771,-76.582445798
Ain-Sefra,7,,
Ouragan,7,3.932598331,-52.997356689
PARIS,7,,
Caire,7,30.062625608,31.249666409
Japon,7,35.685358159,139.753087546
Yale,7,43.130028535,-82.79825722
Rougas-Rougas,7,38.933327441,20.999998943
Prome,7,18.816665551,95.216669614
Taborah,7,26.093329835,56.175276564
Volga,7,57.226647631,32.576477171
Toi,7,9.28319953,31.592499987
Mogador,7,31.51249595,-9.769998593
Goléah,7,-6.678607553,106.907217219
Vienne,7,48.208489383,16.372078615
Brazzaville,7,-4.266128631,15.283179741
New,7,38.427846796,-84.810496659
Norwège,7,61.999999554,9.99999606
Tanger,7,35.76726889,-5.799748904
Tobolsk,7,58.198066429,68.254567173
Constantinople,7,41.013839321,28.949659507
Loire,7,29.109965645,-98.395569648
Seine,7,49.43471607,0.117496012
Cap,7,49.64443796,5.984439892
Oural,7,46.999995622,51.799999816
Ja,7,26.19750909,127.676276217
Croix-Rousse,7,45.261025935,7.134947298
Haut,7,50.733327834,3.466665814
Moslem,7,30.106676699,31.317556385
Kita,7,13.034899113,-9.489497984
Tu,7,34.730277411,136.508609955
Adriatique,7,41.313188757,19.478076495
Rio-Pongo,7,-17.499998786,-67.08332973
Kissindeh,7,35.99964627,66.920089092
Havre,7,49.493795828,0.107668884
Braslaw,7,55.641298811,27.041797307
Douvres,7,51.133328839,1.299995579
Tokar,7,18.425398271,37.728996947
Laghouat,7,33.799998462,2.865136692
Pékin,7,40.567537425,-89.64065604
Disco,7,10.982347752,-74.784198371
Kruger,7,-27.38332676,29.916668697
Indes,7,22.810785621,86.154586264
Fez,7,34.037149917,-4.99979639
Fou-Tcheou,7,,
Bagara,7,13.36511581,12.445155582
Nord-Amérique,7,46.073226362,-100.546878245
Haï-Phong,7,,
Drames,6,37.649348379,-86.026468756
Amazone,6,-0.166668408,-48.999996906
Hongrie,6,46.999995622,19.999998681
Wilhelmine,6,-64.666667316,-62.183327545
Sumatra,6,-3.19799954696e-06,101.999997675
Dünabourg,6,,
Sonora,6,29.333325825,-110.666669237
Nicaragua,6,12.99999571,-84.999997343
Eddystone,6,39.860105701,-75.344358164
Golfe,6,-8.866389914,13.261729621
Fis-siros,6,,
Amériques,6,,
Etranger,6,,
Margarita,6,10.999999685,-63.999996338
Rosario,6,-32.946817568,-60.639316558
Capucin,6,15.633328533,-61.46666714
Maronne,6,,
Victoria,6,48.432938466,-123.369298532
Polonais,6,45.051106062,16.308886222
Labrador,6,16.028119001,120.144237094
eau,6,,
Peace-River,6,56.149906678,-120.002868262
Clermont,6,45.779658912,3.086278569
Jacob,6,-4.165558055,13.292776866
Ilot,6,5.313899258,95.920798631
Tégêthoff,6,,
Alexis,6,53.749036727,-114.488499596
Massa,6,44.02203838,10.114087936
Maghreb,6,51.542347043,-0.103056417
Pyrénées,6,12.133327616,-61.666669893
Castlerosse,6,-26.170189411,28.050139829
Portsmouth,6,50.798986008,-1.091249726
Étoile,6,-11.633329381,27.566666731
Dorpat,6,58.38061973,26.725088411
Noël,6,36.54562782,-94.485218644
Hudson,6,41.240056747,-81.44066919
Pouliguen,6,47.799997632,-4.299995989
Flore,6,52.236468949,-1.057259743
Darfour,6,5.049997676,23.916667124
Saint-Just,6,43.658056679,4.114716307
Ouf,6,47.479009615,-3.122999433
Tahoe,6,46.096286815,-115.807076088
Sacramento,6,38.581566656,-121.494395907
Arizona-City,6,32.755888614,-111.670957618
Kordofan,6,10.530178376,29.932916755
Résultats,6,,
Venise,6,45.438607176,12.326667596
Zermatt,6,45.98973627,7.752638986
Saint-Cyr,5,45.252427198,4.730738643
Société,5,,
Paraguay,5,-22.993327319,-57.996386086
Lo,5,13.110699386,-3.404098489
Eustache,5,45.564996461,-73.905538841
Tioumen,5,24.473986532,118.402666637
Clermont-Ferrand,5,45.779658912,3.086278569
Chéri,5,13.42179728,11.386696507
Philœ,5,36.11695986,-95.939476097
Montluçon,5,46.333325781,2.59999772
Alger,5,36.752496963,3.041966501
Boëne,5,-0.966665918,21.549998637
Ichimskoë,5,53.578456863,66.805128793
Tombelène,5,76.249996539,-20.433327852
Auvergnat,5,47.00227692,-2.248425541
Oran,5,35.691108649,-0.641667621
Saïd-Medjid,5,,
Yakoutes,5,,
Portugal,5,39.499998156,-7.999999659
Harris,5,45.586347066,-92.974657688
Borée,5,15.954595525,-61.22742787
Pères,5,51.173879241,12.337606125
Dublin,5,53.33305764,-6.248885549
Stanley-pool,5,,
Pembina,5,53.133405856,-115.152136706
Himalaya,5,27.999999641,83.999997457
Aussi,5,55.75557967,37.619935625
Royaume-Uni,5,54.758436654,-2.695307886
Charaire,5,48.778795775,2.293318434
Sainte-Barbe,5,45.166786297,-74.199236779
Tchoucktchi,5,,
Vinno,5,56.049997544,14.083329714
Saladin,5,48.999996146,13.933326525
Icare,5,30.21079746,-92.028409656
Laponie,5,67.999996627,26.999996016
Colon,5,9.359166289,-79.901387282
Franceviile,5,,
Amghâr,5,14.36829729,45.749229249
Tenez,5,-25.839698238,28.258948299
Océanie,5,-18.312806659,138.515616357
Nouvelle-Calédonie,5,-21.499999834,165.499996321
Cuivre,5,39.16920551,-91.566548141
Etchigni,5,,
Munich,5,48.137427189,11.575486254
Somalis,5,5.999998375,47.999997021
Jardin,5,5.599016457,-75.819758977
Salut,5,40.967056972,43.933248895
Far-West,5,39.671117971,-94.131608523
Gela,5,37.080337871,14.230678138
Allemande,5,9.716668565,1.349999642
Takau,5,51.11562741,12.072206176
Saigon,5,10.74999737,106.666668565
Tais-toi,5,42.16138599,130.278606792
Hovas,5,57.61138599,11.939166482
Noire,5,52.439445937,4.824658808
Vive,5,56.706156318,10.039295573
Queuille,5,45.971139421,2.845819906
Esquimaux,5,4.045169342,9.698018857
Harrishurg,5,40.273699999,-76.884418502
Vannes,5,47.666669963,-2.749996033
Jura,5,49.533018847,-120.452445868
Louqsor,5,25.698926334,32.642099348
Bismarck,5,46.80832613,-100.783737227
Baker-Pacha,5,1.788889559,102.766936619
Roumanie,5,45.99999986,24.999999991
Khébir,5,34.991479232,-99.05726743
Blanc,5,44.740849594,0.751255773
Amou-Daria,5,43.666668914,59.016666425
Limagne,5,45.889629154,3.223565886
Personne,5,59.942449136,30.357755556
Falgoux,5,45.149998287,2.616668741
Grande-Bretagne,5,54.758436654,-2.695307886
Commentry,5,46.292109438,2.741595655
Anadyr,5,42.103696609,1.845315689
Tacoma,5,47.252877682,-122.444288616
Loango,5,31.329609679,-86.648849027
Bagamoyo,5,-6.433329818,38.899995535
Hamis,5,36.76943796,41.141386139
Mississipi,5,32.7504081,-89.750356306
Nouvelle,5,19.59999654,-72.183325667
Souvenir,5,,
Rio-Colorado,5,36.28283314,-112.86806289
Jacquari-Mirim,5,,
Kane,5,41.66283923,-78.811138529
Clipperton,5,,
Belgique,5,50.83332696,3.999998987
Cayenne,5,4.933327529,-52.333328113
Bear,5,39.629276184,-75.658259309
Gib,5,18.15472929,-94.421909262
Atlas,5,38.429079687,-122.248029531
Pompéi,5,40.749996234,14.483326219
Arctique,5,80.240516929,-1.699370763
Tobas,5,-28.120136377,-62.694585677
Khiva,4,41.378329477,60.363887375
Belton,4,38.811946212,-94.531897502
Greely,4,45.744679016,-93.068267382
Bresil,4,,
Piiâtre,4,,
Aruwimi,4,1.226079502,23.580258976
Nayala,4,43.461986577,-3.822417368
Frères,4,18.337498571,-72.275279507
Guadalajara,4,20.666667386,-103.333327982
Sicile,4,37.499997632,13.999997108
Groenland,4,71.999997675,-39.999999047
Koundou,4,8.638055779,-10.44471822
Düna,4,45.333325519,29.666666381
Gantai,4,34.83249934,126.107778402
Batjan,4,29.041949681,81.117067282
Melbourne,4,-37.813999664,144.963319202
Rodney,4,31.821825501,-96.611648949
Laïmé,4,-12.866669937,14.066667692
Moluques,4,-6.616666049,-37.749996207
Chikombo,4,-19.123058759,33.189169802
Tounya,4,6.168566916,0.0648371850004
Shang-Hai,4,,
Irlande,4,52.999997195,-7.999999659
Mersey,4,-62.083329556,-57.899995639
Union,4,40.697598383,-74.263198603
Tien-Tsin,4,57.699438676,11.978798965
Romanche,4,45.089865623,5.72616731
Transbaïkalie,4,,
Liverpool,4,53.410576761,-2.977936806
Cher,4,45.01394836,7.822328802
Berry,4,-34.775266315,150.690635972
Guatémala,4,,
Conquête,4,31.627177273,-8.043569292
Famille,4,34.7935058,135.464437112
Occidentale,4,45.414597307,7.161886408
Korkodon,4,64.766669045,153.983326785
Polonaise,4,,
Kamtchatka,4,55.999997981,159.999999379
Alsace,4,33.978619111,-118.41562961
Ookgookîk,4,,
Klaas,4,52.517896475,7.344259724
Vue,4,47.199516917,-1.877496457
Saône,4,47.223108324,6.116818145
Cacadogne,4,,
Pongo,4,37.222579249,-84.322987419
Volontiers,4,55.485927598,46.787057654
Vercingétorix,4,48.833047461,2.310776885
Turenne,4,45.053859818,1.581895564
Amghàr,4,,
Chasse,4,44.183326567,6.583327748
Palace-Hotel,4,37.788287049,-122.401537909
Oust-Yansk,4,,
Mars,4,40.695897534,-80.011726491
Hercule,4,53.385356499,-1.508178229
Amicis,4,46.274866968,-119.273586477
Ngouça,4,5.713067836,18.327479097
Frobisher,4,49.200048394,-102.434199769
Ge,4,6.116668522,-9.616665699
Barcelone,4,41.388786549,2.158987354
Lisbonne,4,38.716667167,-9.13332759
Diana,4,-13.499997737,48.999997283
Nassau,4,25.058228188,-77.343058303
Hugh,4,37.093436209,-82.559319423
Ie,4,33.751389275,132.701389799
Porto,4,41.149605773,-8.610986941
Brindisi,4,40.627728583,17.936819263
Chicago,4,41.850027119,-87.650046183
Hambourg,4,53.575316142,10.015339698
Pardon,4,49.44327881,1.093076941
Eldorado,4,-26.408416272,-54.694628577
Suse,4,32.194198957,48.243596404
Zambeccari,4,44.491175749,11.344926714
Lithuanie,4,55.999997981,23.999999729
Ckerg,4,,
Sebka,4,14.468606888,39.51332711
Ghât,4,,
Atchin,4,-15.949998829,167.333327135
Smith,4,38.800467731,-119.327379204
Tchaïa,4,9.510996316,16.158896532
Unis,4,10.335426658,-61.272018913
Lynch,4,30.397967351,-91.35649778
Mundah,4,35.672696283,67.377779477
Valeke,4,39.46974734,-0.377388073
Crescenzio,4,41.905376708,12.468247533
Roche,4,50.408078696,-4.833729627
Andes,4,8.66666874,-70.999998173
Pobéguin,4,,
Claire,4,19.666667124,-72.433327982
Guanajuato,4,20.999997807,-100.999997037
Maman,4,-8.432259437,-76.770137643
Lahore,4,31.549716647,74.343606845
Rhône,4,49.233066464,-119.019039565
Langres,4,47.866668215,5.33332967
Touggourt,4,33.105269111,6.057958868
Nouvelle-,4,,
Bourges,4,47.083328227,2.399999467
Grèce,4,38.999998025,21.999999205
Cholôm,4,,
Bologne,4,,
Caborquefias,4,,
Kraton,4,-6.863896611,109.121497729
Oiseau-de-la-Nuit,4,,
Wady-Halfa,4,21.766698271,31.283296425
In-Çalah,4,27.196775918,2.479129446
Shangaï,4,31.222217709,121.458057509
Sylvan,4,45.509007929,-122.735646761
Syrie,4,34.999996976,37.999998899
Arou,4,43.184266722,-9.109236727
Venez,4,28.590936703,77.058238454
Boffa,4,10.166669133,-14.033329774
Livingstone,4,-17.841936943,25.854249187
Tourane,4,16.067778481,108.220826152
Arkangel,4,55.949629451,-3.211619069
Nouvelle-Grenade,4,,
Touareg,4,41.375746706,2.17391703
Soyez,4,47.870047416,5.693878176
Firdou,4,19.300039657,73.05999675
Stanley-Pool,4,41.802038878,-72.717036806
Discovery,4,62.4524974,-157.933885844
Prascovie,4,43.627175919,21.552239438
J',4,,
Grodno,4,53.688395608,23.825797688
Madera,4,32.666666031,-16.749999702
Silence,4,46.396639663,11.024798121
Simba,4,11.899996321,-8.866667752
Burro,4,32.116666337,-116.249998784
Vouagogo,4,,
Majunga,4,-15.716667535,46.316669396
Dôme,4,5.65002843,-0.236096111
Puy-de-Dôme,4,45.772518046,2.964078412
Giffard,4,-38.416667185,147.083328576
Chinois,4,-32.928288212,151.770108182
Moghreb,4,31.99999619,-4.999998872
Nioungou,4,-2.281746221,9.718618029
Clenay,4,,
Mohammed-Ahmed,4,25.277547726,55.390955663
San-Fran-cisco,4,,
Gertrude,4,47.214257609,-122.667909772
Dores,4,-14.433327415,-46.133328288
Idelès,4,23.823636743,5.933058951
Beagle,4,42.534569374,-122.92531843
Orlii,4,53.993297551,24.978797873
Tchoucktchis,4,,
Jacquari-Mírim,4,,
Demmat,4,6.526816126,3.38624895
Bas,4,42.118086332,2.456815926
Amadghor,4,,
Phong,4,20.971348849,105.775266166
Ht,4,40.396615592,-3.696365554
Tyrol,4,47.249997937,11.333326743
Foug,4,48.68374621,5.78690742
Athènes,4,37.979448086,23.716218911
Vous,4,40.539099948,-7.266398257
Ostrovnoyë,4,55.136826077,21.659887886
Khalife,4,14.043867079,45.2764787
Koddar,4,16.983325738,79.966667866
Stikine-River,4,56.563887943,-132.404438273
Mozambique,4,-18.249996732,34.999998113
Veine,4,48.208489383,16.372078615
Brady,4,31.135168433,-99.33505928
Berézof,4,,
Peulhs,4,-23.731779291,-70.437777563
Providence,4,41.82398793,-71.412827539
Texas,4,31.250439204,-99.250606274
Gannat,4,46.100147473,3.198858578
Reine,4,59.166668477,8.39999654
Chacun,4,29.376238517,117.197259603
Vivi,4,7.635706725,1.695146015
Nevada,4,39.250207322,-116.75118681
Meyrargues,4,43.638055953,5.526106063
Merveilleux,4,51.208746646,3.221217094
Obi,4,42.086458639,-78.257786632
Fahrenheit,4,22.887836784,-109.911087285
