LOC,FREQ,LAT,LON
Araucanie,6,44.75723714,16.986269613
Colonies,6,51.49877741,-0.139399692
Voici,6,36.149757449,-99.298158054
Bushmen,6,59.835385637,30.146377813
Howitt,6,53.114876501,-1.248546768
Nos,6,-33.649997169,-70.716667315
Dünabourg,6,,
Saïgon,6,,
Pallas,6,40.712307578,-76.953307389
Catalan,6,18.96666874,-96.183327458
Compagnie,6,51.082928811,5.273269
Bonne,6,46.168199434,6.321495982
Pédir,6,-34.6390769,-58.655739576
Jonge,6,-8.006106753,110.627779564
Plaine,6,48.415349527,7.144648437
Lyon,6,45.748458681,4.846706852
Antilles,6,17.99999702,-69.999997911
Sainte-Marie,6,-20.896837357,55.549598085
Brahé,6,53.086605509,7.279906435
Laing,6,47.11541938,-119.04028668
Wills,6,46.53910602,-91.539357054
Wrangell,6,,
Hillet,6,-46.133329425,169.749999684
Nous,6,43.401268965,3.696586411
Nouvelle-Grenade,6,,
Bolivar,6,8.129227431,-63.540857081
Aussi,6,55.75557967,37.619935625
Quinta,6,24.666668434,-102.749999745
Diego-Suarez,6,-12.278698113,49.291706397
Bouddoumas,6,5.289799396,18.39370872
Bissagos,6,4.116667997,14.51666826
Miquelon,6,47.09749747,-56.381389397
Gentleman,6,-30.045515523,-51.213786959
Occident,6,39.691159193,-85.478309398
Bretagne,6,45.987059008,-1.310407279
Saint-John,6,17.116666905,-61.849997124
Ogooué,6,-2.757776979,13.836108152
I',6,,
Loango,6,31.329609679,-86.648849027
Kra,6,7.066669221,-3.849999921
Meuse,6,47.992517548,5.551717791
Femme,6,21.492186631,-104.882135544
Saint-Clair,6,42.820869969,-82.486016428
Tigre,6,30.590635754,47.769068513
Basses-Alpes,6,44.789090132,6.469889891
Sierra,6,14.866668565,-92.283325536
Minneapolis,6,44.979967375,-93.263838027
Franco,6,27.847395683,-106.542699689
Perrin,6,41.812468952,-103.246319203
Coran,6,36.359537834,-83.011547293
Compiègne,6,49.417937059,2.82605766
Brooklyn,6,40.650096099,-73.949576433
Tadjourah,6,11.999999947,42.499995579
Nirro-Ba,5,,
Normandie,5,40.379827582,-73.975138665
Quelle,5,52.00193626,8.492089868
Polynésie,5,-14.99999813,-139.99999826
Betchunaas,5,,
Isabelle,5,48.770709993,2.520768751
Deux-Sèvres,5,46.499999991,-0.249999877
Serrano,5,-34.46970743,-63.538418298
Cuba,5,21.999998069,-79.499995901
Gilies,5,37.230219571,-80.415957121
Manitoba,5,55.000186702,-97.000486445
Me,5,45.5003192,-69.249765985
Haute-Marne,5,19.699995666,-72.683325798
Aïambori,5,,
Avallon,5,,
Seshéké,5,-17.475925922,24.296838389
MM.,5,10.359787496,-84.50925739
Nice,5,43.703129179,7.266079162
Laponie,5,67.999996627,26.999996016
Bourgogne,5,49.349619621,4.071106177
Majesté,5,39.66808974,20.8551073
Uminymuck,5,,
Tamise,5,51.127938317,4.213716522
Madère,5,32.666666031,-16.749999702
Médine,5,24.468609509,39.614167661
Retour,5,46.19303723,2.935379959
quai,5,23.899999467,45.033329276
Toit,5,4.413326673,32.567779443
Nelson',5,,
Olympie,5,48.852598226,2.345297822
Chalus,5,36.654999615,51.420395502
Chasse,5,44.183326567,6.583327748
Valencia,5,39.46974734,-0.377388073
Kampong,5,-7.772496483,114.154899575
Gabon,5,-0.99999896,11.749998768
Manche,5,-4.366667709,-79.749998216
Jatte,5,30.863887506,74.361105792
Aix,5,43.528297193,5.449729841
Bolivie,5,-16.999998655,-64.9999966
Michel,5,21.135426789,-104.145717392
Ghadamès,5,30.151699704,9.715297323
Rio-Grande,5,25.956186505,-97.145247599
Reine,5,59.166668477,8.39999654
Belgique,5,50.83332696,3.999998987
Toi,5,9.28319953,31.592499987
Procédé,5,,
Pays-Bas,5,52.499997064,5.749997196
Gard,5,38.862269747,-89.960096194
Honolulu,5,21.306938069,-157.858328549
Poitou,5,46.666669701,-0.499997693
Salomon,5,-7.999996296,158.999999116
Mœwe,5,,
Bonne-Espérance,5,18.354399071,-64.987087246
Trois,5,33.786756137,-84.383205575
Saint-Dié,5,46.733358283,-72.565809726
Providence,5,41.82398793,-71.412827539
Rouen,5,49.443125824,1.099317887
Jolie,5,19.749999729,-72.583326672
Si,5,13.60063841,-4.976308475
Ardèche,5,44.264935825,4.647608519
Pas,5,19.466668871,-72.499998566
Briançon,5,44.899995972,6.649998332
Habicht,5,46.885255804,10.685096266
Rinkin,5,47.88622798,8.027267616
Zaghouan,5,36.402909485,10.142916877
Courlande,5,11.210347019,-60.772878206
Ogôoué,5,,
Arrivée,5,-22.878956468,-43.271978198
Épinal,5,48.183327616,6.449995579
Drôme,5,-3.16221909,142.042425895
Cyrille,5,18.249999336,-73.633326497
Est,5,12.06307985,0.363489183
Souvenir,5,,
Salé,5,34.038918261,-6.816595671
Amériques,5,,
Tessin,5,54.027638504,12.465187804
Grande-Bretagne,5,54.758436654,-2.695307886
Mosi,5,53.476567905,-2.25429752
Opéra,5,,
Wirballcn,5,,
Binh-Thuan,5,11.083327791,108.083327354
Eldorado,5,-26.408416272,-54.694628577
Kelly,5,34.083117838,-107.205306391
Nouvelles-Hébrides,5,-15.999998392,166.999996714
Puebla,5,19.049996846,-98.199999003
Mort,5,45.360516606,-93.185499979
King,5,36.280686831,-80.359217156
Tenez,5,-25.839698238,28.258948299
Avril,5,18.63332932,-74.199997212
Parisiennes,5,38.048579952,-84.500969125
Naples,5,40.833328839,14.249999424
Ghadâmès,5,,
Chan-Si,5,13.694419088,99.848842064
Mozambique,5,-18.249996732,34.999998113
Carcass,5,-10.116986438,-77.163879703
Guayaquil,5,-2.166668933,-79.899996906
Maître,4,48.689609189,9.420397992
Loup,4,43.642659045,7.144976908
Arkansas,4,34.750368128,-92.50043577
In,4,40.000317759,-86.250269896
Gentlemen,4,,
Noros,4,46.066638946,20.64358557
Minnesota,4,46.250236154,-94.250546469
Juif,4,46.681828856,5.159258117
Tasmanie,4,-41.999996208,146.999995971
Janne,4,34.081389992,35.830277936
Speedwell,4,53.50017731,-108.451367318
Sphinx,4,29.97571582,31.13831929
Surinam,4,3.99999785,-55.999998741
Auckland,4,-36.866667229,174.766667516
Maine-et-Loire,4,47.499995753,-0.333327983
Smeerenburg,4,79.681279554,11.157855814
Prince-Patrice,4,,
Marie-Galante,4,15.935899684,-61.270498048
Holleville,4,35.191279502,-76.685207679
Zambèse,4,18.356068423,-64.976535682
Orénoque,4,8.616669177,-62.249998129
Douvres,4,51.133328839,1.299995579
Extrême,4,45.863279492,25.808627736
Carpentras,4,44.049998898,5.049998812
Hayes,4,51.5157859,-0.42339649
Becroff,4,,
Jalisco,4,20.333327965,-103.666667402
Tavitavi,4,7.099997763,124.649997763
Nouméa,4,-22.276306946,166.457196381
Pierre,4,44.368318651,-100.35096563
Glenrowan,4,-36.463476007,146.224489788
régions,4,30.310729092,-97.913396935
Polhem,4,59.433328315,17.816666425
Muséum,4,44.817117826,20.459416913
Ia,4,42.000268787,-93.500485527
Bas,4,42.118086332,2.456815926
Gambie,4,13.499995841,-15.499997125
Mars,4,40.695897534,-80.011726491
Caroline,4,52.083406031,-114.752045709
Franceville,4,-1.63332676,13.583568061
Norwège,4,61.999999554,9.99999606
Wenden,4,50.966668128,7.866667867
Guadeloupe,4,16.249998811,-61.583328288
Peterhead,4,57.505838856,-1.798056006
Ranavalo,4,,
Ncouna,4,5.641056226,10.727608493
Visite,4,55.594156494,12.67167898
Dive,4,48.374677636,0.3678088
Kolikoff,4,48.984346535,30.433537831
Fouta-Djalon,4,48.868427821,2.3590666
Aguesseau,4,45.157899586,-0.0116155309996
Ilot,4,5.313899258,95.920798631
Livadia,4,39.429439917,21.114716263
Muitaco,4,-16.816666923,15.716666775
Behring,4,-34.48480809,-58.503387595
Antilopes,4,-31.766266327,-52.341508388
Auxerre,4,47.799997632,3.56666944
Mokla-El-Hadid,4,,
Alaska,4,64.000279053,-150.000279856
Oural,4,46.999995622,51.799999816
Gilie9,4,,
Hébron,4,31.529346955,35.093796789
Salut,4,40.967056972,43.933248895
El,4,27.96203651,86.933696627
Portsmouth,4,50.798986008,-1.091249726
An-takieh,4,,
Wright,4,30.455746724,-86.638288464
Patagon,4,24.793287198,-107.80719998
Nindermann,4,,
Yvon,4,18.383327004,-73.066669281
Physionomie,4,,
Islande,4,64.99999584,-17.99999778
Dors-Fountain,4,,
Cercle,4,46.813136204,-71.227988441
Sables-d',4,,
Ouvre,4,19.59999654,-72.483327545
Ton-Kin,4,,
Gartempe,4,46.150057044,1.737077794
Kowno,4,54.899998593,23.899996103
Saint-Michel,4,61.688568689,27.272266855
Mexico,4,22.999998331,-101.999997299
Perse,4,56.633325781,25.399996497
Test,4,-32.889195681,-68.839019933
Magellan,4,48.883366496,2.292526504
Cipangu,4,-10.622458084,32.866975893
Blueboks,4,-37.813585701,145.230815965
Aunet,4,64.333325999,10.416668085
Barbarie,4,50.896397864,14.081597367
Moselle,4,32.629296847,-97.353907583
Limoges,4,45.83152581,1.257798324
Pays,4,48.853408154,2.348798511
Wellington,4,-41.28663851,174.775567726
Massacre,4,39.155868693,-87.407517704
Voyage,4,,
Jésus-Christ,4,17.917325856,77.984877226
Dieppe,4,49.933325825,1.083326306
Souafa,4,23.745618166,90.433715543
Joë,4,,
Intrépide,4,-37.851409345,144.993408032
Ambryen,4,25.14733828,55.210418183
Misti,4,37.643327913,41.781107872
Ankober,4,9.29999654,39.766668129
Alerte,4,50.734718211,4.235787064
Départ,4,,
Plouégat-Guerrand,4,48.616666162,-3.666668189
Baffln,4,31.087477165,29.725597652
Etranger,4,,
Saint-Martin,4,18.066667604,-63.06666666
Reynie,4,54.03196712,22.651919355
Sagallo,4,12.1999982,-10.699998567
Brobdingnag,4,,
Mesène,4,-11.331509664,14.930496538
Burban,4,35.122296124,47.037199457
Serdze,4,59.384998103,30.748059921
Dhiôli-Ba,4,,
Indre-et-Loire,4,47.249997937,0.749995885
Horn,4,51.871506335,8.94509617
Stromboli,4,38.803028004,15.23811624
Tien-tsin,4,,
Bayol,4,49.895538178,73.209765959
Kouldja,4,,
Copenhague,4,55.675936737,12.5655289
Betchuanes,4,,
Sidi,4,24.393286193,81.879349139
Gravesend,4,51.441376003,0.373707776
Bakotas,4,3.816666119,17.483327005
Mayotte,4,-12.833327896,45.166665944
Hérault,4,43.28097664,3.443285888
Honduras,4,14.999996234,-86.499997736
Néléda,4,,
Kolyma,4,69.49999702,160.999999641
Chacun,4,29.376238517,117.197259603
Sivesch,4,23.229999921,72.618437433
Cuzco,4,-13.51832911,-71.978058382
Yarkand,4,38.416669788,77.240557775
Colon,4,9.359166289,-79.901387282
Unis,4,10.335426658,-61.272018913
Bushranger,4,-34.911946186,149.431499205
Observatoire,4,44.835548191,-0.523449612
Port-of-Spain,4,10.666169809,-61.516567712
Capricorne,4,47.801549994,1.068018665
Prusse,4,52.768326253,17.080716232
Tounya,4,6.168566916,0.0648371850004
Santa-Lucia,4,13.883325825,-60.966667009
Médan,4,3.583325825,98.666666468
Bathurst,4,13.452736535,-16.578029463
Djoub,4,36.138206974,3.427006333
Caucase,4,42.499998942,44.999996234
Makololos,4,-25.319746878,31.874377474
Araôan,4,37.426667639,37.688999997
Hambourg,4,53.575316142,10.015339698
Sénégambie,4,,
Lhassa,4,29.649998724,91.099998418
Papouasie,4,38.624816818,21.410888982
Crillon,4,49.52013649,1.930457134
Hongrie,4,46.999995622,19.999998681
Hopo,4,10.389277879,14.348837653
Taïti,4,-10.047697087,124.001096845
Labrador,4,16.028119001,120.144237094
Beresow,4,51.029239576,20.838386784
Glorieux,4,50.731829467,3.381366883
François,4,-11.008636315,-76.407798296
Diinabourg,4,55.876258961,26.545347361
Marche,4,34.863416096,-92.362379021
Octobre,4,30.08615852,31.215838411
Vois-tu,4,,
Pongabuda,4,,
Laissez-moi,4,,
Arrah,4,25.563137383,84.671369381
Archipel,4,46.204578706,-1.369077573
Jean-de-Witt,4,,
Rosas,4,42.261988063,3.176887028
Chinois,4,-32.928288212,151.770108182
DELCOURT,4,19.61666756,-72.133326104
Stanley-Pool,4,41.802038878,-72.717036806
Airolo,4,46.541985765,8.59923886
Puis,4,11.671596589,122.38379636
