LOC,FREQ,LAT,LON
France,490,45.99999986,1.999998463
Paris,435,48.853408154,2.348798511
Afrique,250,7.188099945,21.093748124
île,237,47.204907439,-1.548499151
Angleterre,206,52.160448194,-0.703118668
Amérique,202,14.932997179,10.160298835
Europe,184,48.69095907,9.140617319
Soudan,126,17.99999702,-1.999998086
Madagascar,116,-19.999999441,46.999996759
Asie,107,29.840637807,89.296877923
Chine,106,34.999996976,104.999998462
mer,102,47.705546513,1.506207781
El,97,27.96203651,86.933696627
Russie,89,59.999999029,99.999997151
Alexandrie,78,,
Congo,77,-0.99999896,14.99999737
côtes,72,39.070097304,-0.574488583
Londres,69,51.508528044,-0.125738904
Océan,67,34.711829048,-76.991329015
Inde,61,19.999997544,76.999995622
Sud,61,2.499997457,11.749998768
Niger,61,17.99999702,8.999995798
Grôlard,60,47.586019856,-2.571159899
Daoud,60,48.828799838,2.650325754
Espagne,60,39.999998287,-3.99999861
détroit,60,42.331425901,-83.045748759
Sénégal,60,13.999995972,-13.999996732
Côte,55,,
Allemagne,55,51.499996802,10.499996191
Étoile-Blanche,54,46.51950576,6.637858409
États-Unis,54,3.437066304,-53.396889735
Algérie,54,27.999999641,2.999998725
Japon,53,35.685358159,139.753087546
Tonkin,50,39.939087192,-116.411457956
Rome,49,41.894739652,12.483897144
Dimanche,49,6.483327485,18.299995536
Loïse,48,48.51842638,0.568338005
Maroc,48,31.99999619,-4.999998872
Saint-Vaast,48,50.454258098,4.160409752
Egypte,46,26.999999379,29.999996802
Italie,45,42.833329363,12.833327136
Mississipi,45,32.7504081,-89.750356306
porte,44,44.887136113,7.26981833
Couque,44,8.129699889,-77.096277702
Chronique,42,45.521746299,-73.593999987
Timbouctou,42,,
Tom,42,33.735946646,-94.572987856
Bruxelles,41,50.850447941,4.348776537
Victoria,41,48.432938466,-123.369298532
Compagnie,40,51.082928811,5.273269
Variétés,39,44.912828833,-0.240379731
Cap,39,49.64443796,5.984439892
Départements,39,20.552719497,-97.432776584
Belgique,38,50.83332696,3.999998987
Guyane,38,4.999998113,-58.999999527
Orient,38,45.467337127,-122.352586753
I',37,,
Atlantique,37,40.641767338,-73.170668552
Trébahu,36,50.104409643,-5.126149678
Sahara,36,25.999999117,12.999996846
Seine,35,49.43471607,0.117496012
Bogota,35,4.609707246,-74.081747705
