LOC,FREQ,LAT,LON
France,294,45.99999986,1.999998463
Afrique,271,7.188099945,21.093748124
Paris,248,48.853408154,2.348798511
Guyane,231,4.999998113,-58.999999527
Amérique,219,14.932997179,10.160298835
île,191,47.204907439,-1.548499151
Europe,121,48.69095907,9.140617319
Congo,120,-0.99999896,14.99999737
mer,88,47.705546513,1.506207781
détroit,80,42.331425901,-83.045748759
Angleterre,77,52.160448194,-0.703118668
Sénégal,73,13.999995972,-13.999996732
Robin,71,42.577135597,-112.246636534
Pierrot,66,19.483326393,-72.349999877
Maroni,66,5.499998244,-54.033326759
Nicaise,65,47.772667057,-3.347826483
Narcisse,60,50.683305773,-97.530377423
Algérie,60,27.999999641,2.999998725
Lyon,59,45.748458681,4.846706852
Australie,51,-24.999996252,134.999997326
Niger,48,17.99999702,8.999995798
Asie,47,29.840637807,89.296877923
Mexique,47,22.999998331,-101.999997299
Saint-Laurent,44,45.500076222,-73.665849611
A,43,,
Floch,43,47.366668084,12.26666992
Russie,42,59.999999029,99.999997151
Victoria,42,48.432938466,-123.369298532
Albertis,42,-25.28309763,-57.636089558
Cayenne,41,4.933327529,-52.333328113
Dimanche,41,6.483327485,18.299995536
Atlantique,40,40.641767338,-73.170668552
États-Unis,40,3.437066304,-53.396889735
Sahara,40,25.999999117,12.999996846
Brésil,39,-9.99999682,-54.999998479
Savoie,39,29.645485624,-90.687308163
—,38,,
Saint-Louis,38,38.6272691,-90.197886593
Océan,37,34.711829048,-76.991329015
«,37,,
Inde,36,19.999997544,76.999995622
Aventures,35,20.36652602,-87.332338376
New,34,38.427846796,-84.810496659
Londres,33,51.508528044,-0.125738904
Étranger,33,47.300136988,-78.5995988
Angers,32,47.466667211,-0.549997256
Médine,32,24.468609509,39.614167661
Chine,32,34.999996976,104.999998462
côtes,31,39.070097304,-0.574488583
Nouvelle-Galles,31,-32.999998349,145.999995709
Tunis,31,36.818969565,10.165788348
Départements,30,20.552719497,-97.432776584
Prix,30,44.526245637,2.016156529
Côte,30,,
Guinée,29,10.999999685,-9.999995683
Bonis,29,15.969687186,-90.485829542
Raz,29,38.19689579,48.631497983
Tunisie,28,33.999996714,8.999995798
Rhône,27,49.233066464,-119.019039565
Alger,27,36.752496963,3.041966501
Libéria,27,6.499998506,-9.499995552
Chronique,26,45.521746299,-73.593999987
Hollande,26,50.649999728,3.683326088
Vienne,26,48.208489383,16.372078615
Andes,26,8.66666874,-70.999998173
