	ENT_ID	TYPE	TERM	KWIC	source_year
0	e2	LOCATION	BnF	conditions de réutilisation . 4 / gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la 	1882-1
1	e11	LOCATION	Paris	— journal hebdomadaire — bureaux : 7 , rue du croissant . àbonnements . — PARIS , 8 fr. — départements , 10 fr. — étranger , 12 fr. — 	1882-1
2	e12	LOCATION	Départements	: 7 , rue du croissant . àbonnements . — paris , 8 fr. — DÉPARTEMENTS , 10 fr. — étranger , 12 fr. — dimanche 8 janvier 1882 . 	1882-1
3	e13	LOCATION	Étranger	croissant . àbonnements . — paris , 8 fr. — départements , 10 fr. — ÉTRANGER , 12 fr. — dimanche 8 janvier 1882 . texte . — actualités géographiques 	1882-1
4	e14	LOCATION	Actualités	fr. — étranger , 12 fr. — dimanche 8 janvier 1882 . texte . — ACTUALITÉS géographiques : voyage du docteur crevaux dans l' amériquo du sud . — les 	1882-1
5	e16	LOCATION	Amériquo	janvier 1882 . texte . — actualités géographiques : voyage du docteur crevaux dans l' AMÉRIQUO du sud . — les robinsous de la guyane : les mystères de la 	1882-1
6	e16	LOCATION	Amériquo	janvier 1882 . texte . — actualités géographiques : voyage du docteur crevaux dans l' AMÉRIQUO du sud . — les robinsous de la guyane : les mystères de la 1882 . texte . — actualités géographiques : voyage du docteur crevaux dans l' amériquo DU sud . — les robinsous de la guyane : les mystères de la forêt 	1882-1
7	e16	LOCATION	Amériquo	janvier 1882 . texte . — actualités géographiques : voyage du docteur crevaux dans l' AMÉRIQUO du sud . — les robinsous de la guyane : les mystères de la 1882 . texte . — actualités géographiques : voyage du docteur crevaux dans l' amériquo DU sud . — les robinsous de la guyane : les mystères de la forêt . texte . — actualités géographiques : voyage du docteur crevaux dans l' amériquo du SUD . — les robinsous de la guyane : les mystères de la forêt vierge 	1882-1
8	e17	LOCATION	Guyane	voyage du docteur crevaux dans l' amériquo du sud . — les robinsous de la GUYANE : les mystères de la forêt vierge ( suite ) . — les êmigranis 	1882-1
9	e18	LOCATION	mer	vierge ( suite ) . — les êmigranis russes , — les drames de la MER ( suito ) . — a travers le monde : les théâtres de vienne 	1882-1
10	e18	LOCATION	mer	vierge ( suite ) . — les êmigranis russes , — les drames de la MER ( suito ) . — a travers le monde : les théâtres de vienne ( suite ) . — les êmigranis russes , — les drames de la mer ( suito ) . — a travers le monde : les théâtres de vienne . 	1882-1
11	e18	LOCATION	mer	vierge ( suite ) . — les êmigranis russes , — les drames de la MER ( suito ) . — a travers le monde : les théâtres de vienne ( suite ) . — les êmigranis russes , — les drames de la mer ( suito ) . — a travers le monde : les théâtres de vienne . suite ) . — les êmigranis russes , — les drames de la mer ( SUITO ) . — a travers le monde : les théâtres de vienne . — 	1882-1
12	e18	LOCATION	mer	vierge ( suite ) . — les êmigranis russes , — les drames de la MER ( suito ) . — a travers le monde : les théâtres de vienne ( suite ) . — les êmigranis russes , — les drames de la mer ( suito ) . — a travers le monde : les théâtres de vienne . suite ) . — les êmigranis russes , — les drames de la mer ( SUITO ) . — a travers le monde : les théâtres de vienne . — ) . — les êmigranis russes , — les drames de la mer ( suito ) . — a travers le monde : les théâtres de vienne . — chronique 	1882-1
13	e19	LOCATION	Vienne	la mer ( suito ) . — a travers le monde : les théâtres de VIENNE . — chronique des voyages et de la géographie . illustrations . - le 	1882-1
14	e20	LOCATION	Chronique	suito ) . — a travers le monde : les théâtres de vienne . — CHRONIQUE des voyages et de la géographie . illustrations . - le docteur crevaux dans 	1882-1
15	e22	LOCATION	Amérique	des voyages et de la géographie . illustrations . - le docteur crevaux dans l' AMÉRIQUE du sud : en canot sur 10 rio-lesseps . — los mystères de in 	1882-1
16	e22	LOCATION	Amérique	des voyages et de la géographie . illustrations . - le docteur crevaux dans l' AMÉRIQUE du sud : en canot sur 10 rio-lesseps . — los mystères de in voyages et de la géographie . illustrations . - le docteur crevaux dans l' amérique DU sud : en canot sur 10 rio-lesseps . — los mystères de in forét 	1882-1
17	e22	LOCATION	Amérique	des voyages et de la géographie . illustrations . - le docteur crevaux dans l' AMÉRIQUE du sud : en canot sur 10 rio-lesseps . — los mystères de in voyages et de la géographie . illustrations . - le docteur crevaux dans l' amérique DU sud : en canot sur 10 rio-lesseps . — los mystères de in forét et de la géographie . illustrations . - le docteur crevaux dans l' amérique du SUD : en canot sur 10 rio-lesseps . — los mystères de in forét vierge 	1882-1
18	e23	LOCATION	Los	docteur crevaux dans l' amérique du sud : en canot sur 10 rio-lesseps . — LOS mystères de in forét vierge : peters pnulus et sa famille , — les 	1882-1
19	e25	LOCATION	New-York	peters pnulus et sa famille , — les émigrants russes : arrivée cd rade de NEW-YORK . — les drames de la mer : les deux ermites y faisaient cuire 	1882-1
20	e26	LOCATION	Amériquo	cuire cing on six grosses miches actualites geographiques : le docteur crevaux dans 1 ' AMÉRIQUO du sud , - en canot sur le ric-lesseps . ( p.3 , c.1. 	1882-1
21	e26	LOCATION	Amériquo	cuire cing on six grosses miches actualites geographiques : le docteur crevaux dans 1 ' AMÉRIQUO du sud , - en canot sur le ric-lesseps . ( p.3 , c.1. cing on six grosses miches actualites geographiques : le docteur crevaux dans 1 ' amériquo DU sud , - en canot sur le ric-lesseps . ( p.3 , c.1. ) 	1882-1
22	e26	LOCATION	Amériquo	cuire cing on six grosses miches actualites geographiques : le docteur crevaux dans 1 ' AMÉRIQUO du sud , - en canot sur le ric-lesseps . ( p.3 , c.1. cing on six grosses miches actualites geographiques : le docteur crevaux dans 1 ' amériquo DU sud , - en canot sur le ric-lesseps . ( p.3 , c.1. ) on six grosses miches actualites geographiques : le docteur crevaux dans 1 ' amériquo du SUD , - en canot sur le ric-lesseps . ( p.3 , c.1. ) < 	1882-1
23	e29	LOCATION	Shérie	je la publication d' un attachant récit , les àven tures de trois fugitifs en SHÉRIE , écrit par m. v. tissot en collaboration avec m. g. améro . on 	1882-1
24	e31	LOCATION	Forêt	du contenu du journal . aussitôt l' achèvement du captivant récit les mystères de la FORÊT vierge , no ; b commencerons la publication d' une nouvelle œuvre de m. 	1882-1
25	e31	LOCATION	Forêt	du contenu du journal . aussitôt l' achèvement du captivant récit les mystères de la FORÊT vierge , no ; b commencerons la publication d' une nouvelle œuvre de m. contenu du journal . aussitôt l' achèvement du captivant récit les mystères de la forêt VIERGE , no ; b commencerons la publication d' une nouvelle œuvre de m. louis 	1882-1
26	e37	LOCATION	Façonà	' chez tous tès libraires . tous ces numéros sont toujours en réimpression , de FAÇONÀ permettre aux nouveaux acheteurs dé compléter leur collection . titrê et table du journal 	1882-1
27	e38	LOCATION	Amérique	du journal des voyages n' ont pas oublié les deux mémorables explorations accomplies dans l' AMÉRIQUE méridionale , par m. le docteur crevaux , médecin de première classe dans la 	1882-1
28	e42	LOCATION	Guyane	lecteûrs que c' est en 1877 , que m. crevaux fit son premier voyage en GUYANE , et suivit le cours de deux grands fleuves , le maroni et le 	1882-1
29	e43	LOCATION	Maroni	premier voyage en guyane , et suivit le cours de deux grands fleuves , le MARONI et le yari , qui en grande partie , n' avaient pas encore été 	1882-1
30	e47	LOCATION	Guyànè	continent amèricain par l' embouchure dû fleuvè oyapock qui sert de -limite à la ' GUYÀNÈ française du còbè du brèsil . arrivé près ' des sources de ce cours 	1882-1
