ENT_ID	TYPE	TERM	KWIC
e1	"LOCATION"	"("	"               ( bnf anonyme . journal des voyages et des aventures de terre et de mer "
e1	"LOCATION"	"("	"               ( bnf anonyme . journal des voyages et des aventures de terre et de mer               ( BNF anonyme . journal des voyages et des aventures de terre et de mer . "
e4	"LOCATION"	"BnF"	"des reproductions numériques d' oeuvres tombées dans le domaine public provenant des collections de la BNF . leur réutilisation s' inscrit dans le cadre de la loi n ° 78-753 "
e6	"LOCATION"	"BnF"	"et à la licence 2 / les contenus de gallica sont la propriété de la BNF au sens de l' article l.2112-1 du code général de la propriété des personnes "
e8	"LOCATION"	"BnF"	"conditions de réutilisation . 4 / gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la "
e20	"LOCATION"	"Paris"	"— journal hebdomadaire — bureaux : t , rue du croissant , abonnements . — PARIS , 8 fr. — départements , 10 fr. — étranger , 12 fr. — "
e21	"LOCATION"	"Départements"	": t , rue du croissant , abonnements . — paris , 8 fr. — DÉPARTEMENTS , 10 fr. — étranger , 12 fr. — dimanche 5 juillet 1885 . "
e22	"LOCATION"	"Étranger"	"croissant , abonnements . — paris , 8 fr. — départements , 10 fr. — ÉTRANGER , 12 fr. — dimanche 5 juillet 1885 . texte — le docteur nachtîgal "
e24	"LOCATION"	"Afrique"	"— dimanche 5 juillet 1885 . texte — le docteur nachtîgal , ses voyages en AFRIQUE . — aventures d' un gamin de paria au pays des lions ( suite "
e25	"LOCATION"	"Aventures"	"juillet 1885 . texte — le docteur nachtîgal , ses voyages en afrique . — AVENTURES d' un gamin de paria au pays des lions ( suite ) . — "
e26	"LOCATION"	"Paria"	"le docteur nachtîgal , ses voyages en afrique . — aventures d' un gamin de PARIA au pays des lions ( suite ) . — accidents de mer : le "
e27	"LOCATION"	"Madagascar"	") . — accidents de mer : le royal george , le vanguard . — MADAGASCAR et les malgaches ( suite ) . — le tour de frauce d' un "
e28	"LOCATION"	"Malgaches"	"accidents de mer : le royal george , le vanguard . — madagascar et les MALGACHES ( suite ) . — le tour de frauce d' un petit parisien ( "
e28	"LOCATION"	"Malgaches"	"accidents de mer : le royal george , le vanguard . — madagascar et les MALGACHES ( suite ) . — le tour de frauce d' un petit parisien ( de mer : le royal george , le vanguard . — madagascar et les malgaches ( suite ) . — le tour de frauce d' un petit parisien ( suite "
e28	"LOCATION"	"Malgaches"	"accidents de mer : le royal george , le vanguard . — madagascar et les MALGACHES ( suite ) . — le tour de frauce d' un petit parisien ( de mer : le royal george , le vanguard . — madagascar et les malgaches ( suite ) . — le tour de frauce d' un petit parisien ( suite mer : le royal george , le vanguard . — madagascar et les malgaches ( SUITE ) . — le tour de frauce d' un petit parisien ( suite ) "
e28	"LOCATION"	"Malgaches"	"accidents de mer : le royal george , le vanguard . — madagascar et les MALGACHES ( suite ) . — le tour de frauce d' un petit parisien ( de mer : le royal george , le vanguard . — madagascar et les malgaches ( suite ) . — le tour de frauce d' un petit parisien ( suite mer : le royal george , le vanguard . — madagascar et les malgaches ( SUITE ) . — le tour de frauce d' un petit parisien ( suite ) : le royal george , le vanguard . — madagascar et les malgaches ( suite ) . — le tour de frauce d' un petit parisien ( suite ) . "
e29	"LOCATION"	"Frauce"	"vanguard . — madagascar et les malgaches ( suite ) . — le tour de FRAUCE d' un petit parisien ( suite ) . - chronique des voyages et de "
e30	"LOCATION"	"Chronique"	". — le tour de frauce d' un petit parisien ( suite ) . - CHRONIQUE des voyages et de la géographie . illustrations . le docteur nacbtiga ! eu "
e31	"LOCATION"	"Afrique"	"chronique des voyages et de la géographie . illustrations . le docteur nacbtiga ! eu AFRIQUE : les gabéris sont tirds d' en bas-comme des écureuils . - aventures d' "
e32	"LOCATION"	"Aventures"	"! eu afrique : les gabéris sont tirds d' en bas-comme des écureuils . - AVENTURES d' un gamin de paris au pays des lions ; une-fois ! deux fois "
e33	"LOCATION"	"Paris"	"gabéris sont tirds d' en bas-comme des écureuils . - aventures d' un gamin de PARIS au pays des lions ; une-fois ! deux fois ! — naufrage du royal-george "
e34	"LOCATION"	"France"	"coulé par vlron-dt' ke . le vanguard à marée basse . — le tour de FRANCE à un petit parisien : une jriune femme vêtue en page repassait son rôle "
e35	"LOCATION"	"Afrique"	": une jriune femme vêtue en page repassait son rôle . le docteur nacuugal en AFRIQUE . — les gabéris sont tirés d' en bas comme des écureuils ( page "
e43	"LOCATION"	"Hebert"	"mois . afin de leur etre agréable. nous avons pris , avec mm. levasseur et HEBERT , les deux plus impor-tanles maisons de vente de li-torailrie à crédit , des "
e44	"LOCATION"	"Das"	"crédit , des arrange-ments qui permettront à ceux de nos nombreùx lecteurs qui ne ossèdent DAS fia collection du journal des voyages de se procurer immediatement les 15 vo-lûmes qui "
e51	"LOCATION"	"Fleuras"	"des voyages doi-vent être adressées directement soit à : m. levasseur , 35 rue de FLEURAS , a paris rue perron-net à paris . qui se mettront en rapport direct "
e52	"LOCATION"	"Paris"	"être adressées directement soit à : m. levasseur , 35 rue de fleuras , a PARIS rue perron-net à paris . qui se mettront en rapport direct avec les personnes "
e53	"LOCATION"	"Perron-net"	"directement soit à : m. levasseur , 35 rue de fleuras , a paris rue PERRON-NET à paris . qui se mettront en rapport direct avec les personnes qui leur "
e54	"LOCATION"	"Paris"	"à : m. levasseur , 35 rue de fleuras , a paris rue perron-net à PARIS . qui se mettront en rapport direct avec les personnes qui leur feront tenir "
e57	"LOCATION"	"place"	", une foule .compacte se pressait dans la salle de la société d' encouragement , PLACE saint germain-des-prés , pour assister à la distribution des prix de la société de "
e57	"LOCATION"	"place"	", une foule .compacte se pressait dans la salle de la société d' encouragement , PLACE saint germain-des-prés , pour assister à la distribution des prix de la société de une foule .compacte se pressait dans la salle de la société d' encouragement , place SAINT germain-des-prés , pour assister à la distribution des prix de la société de géographie "
e57	"LOCATION"	"place"	", une foule .compacte se pressait dans la salle de la société d' encouragement , PLACE saint germain-des-prés , pour assister à la distribution des prix de la société de une foule .compacte se pressait dans la salle de la société d' encouragement , place SAINT germain-des-prés , pour assister à la distribution des prix de la société de géographie foule .compacte se pressait dans la salle de la société d' encouragement , place saint GERMAIN-DES-PRÉS , pour assister à la distribution des prix de la société de géographie . "
e59	"LOCATION"	"Afrique"	"si nouveau et si inattendu sur l' étendue des conquêtes des anciens pharaons dans l' AFRIQUE centrale ; le second était russe , c' était le colonel prjevalski qui ne "
e61	"LOCATION"	"Asie"	"le colonel prjevalski qui ne faisait ëncore que préluder à ces merveilleuses explorations de l' ASIE centrale et orientale qu' il con-tinne encore aujourd' hui ; le troisième , le "
