ENT_ID	TYPE	TERM	KWIC
e3	"LOCATION"	"BnF"	"des reproductions numeriques d' oeuvres tombees dans le domaine public provenant des collections de la BNF . leur reutilisation s' inscrit dans le cadre de la loi n ° 78-753 "
e5	"LOCATION"	"BnF"	"et a la licence 2 / les contenus de gallica sont la propriete de la BNF au sens de l' article l.2112-1 du code general de la propriete des personnes "
e6	"LOCATION"	"BnF"	"conditions de reutilisation . 4 / gallica constitue une base de donnees , dont la BNF est producteur , protegee au sens des articles l341-1 et suivants du code la "
e11	"LOCATION"	"Prix"	"des voyages et des aventures de terre et de mer n ° 131 . — PRIX : 15 centimes bureaux : 7 , rue du croissant . abonnements . — "
e12	"LOCATION"	"Paris"	"prix : 15 centimes bureaux : 7 , rue du croissant . abonnements . — PARIS , 8 fr. — departements , 10 fr. — dimanche 11 janvier 1880 . "
e13	"LOCATION"	"Departements"	": 7 , rue du croissant . abonnements . — paris , 8 fr. — DEPARTEMENTS , 10 fr. — dimanche 11 janvier 1880 . texte . — les. grandes "
e14	"LOCATION"	"Dimanche"	"croissant . abonnements . — paris , 8 fr. — departements , 10 fr. — DIMANCHE 11 janvier 1880 . texte . — les. grandes chasses : une chasae & "
e15	"LOCATION"	"Les."	"fr. — departements , 10 fr. — dimanche 11 janvier 1880 . texte . — LES. grandes chasses : une chasae & fours . — le tour du monde d' "
e16	"LOCATION"	"Paris"	"' ours : le for p6n £ tra profondement dans les chair . gamin de PARIS : les _ bandits de la mer ( suite ) . - un campement "
e17	"LOCATION"	"Pawnies"	": les _ bandits de la mer ( suite ) . - un campement de PAWNIES . - les brigands de la mer : le chien ae mit de la "
e20	"LOCATION"	"Etudes"	": fornie _ a ventures d' un chasseur de lions ( fin ) . — ETUDES geographiques : le les clients debout attendent leur numero . tour de la terre "
e21	"LOCATION"	"Siberie"	"tour de la terre en quatre-vingts recita ( suite ) : le turkestan et la SIBERIE . une chasse l' ours - le fer penetra profondement dans les chairs . "
e25	"LOCATION"	"Holman"	"m' a été tout dernièrement adressée . « nous nous trouvions dans les yaults de HOLMAN , sur la rivière de schlangé , dans une étroite vallée des alpes scandinaves "
e26	"LOCATION"	"Schlangé"	". « nous nous trouvions dans les yaults de holman , sur la rivière de SCHLANGÉ , dans une étroite vallée des alpes scandinaves , au 70e degré de latitude "
e27	"LOCATION"	"Alpes"	"yaults de holman , sur la rivière de schlangé , dans une étroite vallée des ALPES scandinaves , au 70e degré de latitude . mon ami le lapon était venu "
e28	"LOCATION"	"Finck"	"au 70e degré de latitude . mon ami le lapon était venu nous retrouver avec FINCK , le tueur d' ours , et nous grimpâmes un matin dans la montagne "
e30	"LOCATION"	"Suède"	"étions quatre , armés de fusils . mes compagnons portaient deux couteaux en acier de SUÈDE à la ceinture : un sur le côté droit , un aulre sur le "
