ENT_ID	TYPE	TERM	KWIC
e1	"LOCATION"	"("	"               ( bnfgallica bibliotheque numerique journal des voyages et des aventures de terre et de mer "
e1	"LOCATION"	"("	"               ( bnfgallica bibliotheque numerique journal des voyages et des aventures de terre et de mer               ( BNFGALLICA bibliotheque numerique journal des voyages et des aventures de terre et de mer source "
e3	"LOCATION"	"Bibliothèque"	"bibliothèques ou autres institutions partenaires . ceux-ci sont signalés par la mention source gallica.bnf.fr / BIBLIOTHÈQUE municipale de .. . ( ou autre partenaire ) . l' utilisateur est invité "
e15	"LOCATION"	"Dimanche"	"rue saint-joseph , 8 et des aventures de terre & de-mer journal hebdomadaire . — DIMANCHE 6 janvier 1895 . — paris , 12 , rue saint-joseph abonnements . — "
e19	"LOCATION"	"Paris"	"1895 . — paris , 12 , rue saint-joseph abonnements . — du an ; PARIS & seine . 8 fr. — departements . 10 fr. — union postale , "
e20	"LOCATION"	"Seine"	"— paris , 12 , rue saint-joseph abonnements . — du an ; paris & SEINE . 8 fr. — departements . 10 fr. — union postale , 12 fr. "
e23	"LOCATION"	"Patriotes"	"n ° 913 méhier de mathuisjeulx : un français chez les bandits de la : PATRIOTES . — ch . leroy : aux pays des timbres . — h. leturque "
e24	"LOCATION"	"Ch"	"méhier de mathuisjeulx : un français chez les bandits de la : patriotes . — CH . leroy : aux pays des timbres . — h. leturque : prix chine "
e25	"LOCATION"	"Chine"	"— ch . leroy : aux pays des timbres . — h. leturque : prix CHINE . — g. fougart : tananarive . — a. chevalier : l' héritier dul' "
e28	"LOCATION"	"Miel"	"chevalier : l' héritier dul' indien blanc . — vicomte ferret-jay : l' arbre à MIEL . — récréa- rajah . — l. andre : le code noir . — "
e30	"LOCATION"	"Ed"	"miel . — récréa- rajah . — l. andre : le code noir . — ED . neukomm : menton . — tions géographiques et historiques . — g. regelsperger "
e31	"LOCATION"	"Menton"	"rajah . — l. andre : le code noir . — ed . neukomm : MENTON . — tions géographiques et historiques . — g. regelsperger : le mois x. "
e32	"LOCATION"	"Horoscope"	"tions géographiques et historiques . — g. regelsperger : le mois x. nemo : l' HOROSCOPE , du coq . — a. brown : la madone desgéographique . — supplément "
e33	"LOCATION"	"Supplément"	"l' horoscope , du coq . — a. brown : la madone desgéographique . — SUPPLÉMENT : solutions des récréations géographiques . un français chez ' les bandits de la "
e39	"LOCATION"	"IndoChine"	"trieu ers la fin du mois de mars 1893 , les journaux locaux de l' INDOCHINE émurent profondément toute la colonie française en annonçant une nouvelle poignante . un frisson "
e41	"LOCATION"	"Roques"	"des français pour les restituer ensuite contrede fortes rançons . ç' avaient été les frères ROQUES en 1890 , puis l' ingénieur vezin en 1892 , enfin des employés subalternes "
e44	"LOCATION"	"Tonkin"	"à peine vingt et un ans d' âge , et sa présence toute récente au TONKIN avait pour but une des plus généreuses et des plus nobles entreprises philanthropiques qu' "
e45	"LOCATION"	"Fleuve-Rouge"	"privée . wilfrid de frangalins voulait consacrer son immense fortune à doter la vallée du FLEUVE-ROUGE d' un grand nombre d' établissements agricoles et industriels destinés à faire prospérer le "
e46	"LOCATION"	"France"	"des affaires de la métropole laisse sur le pavé1 . il avait donc quitté la FRANCE en véritable apôtre " de la patrie . wilfrid , bien que fort jeune "
e47	"LOCATION"	"Paris"	", partait chargé ^ de missions du ministère et des diverses sociétés savante » de PARIS ; on n' avait pas hésité à confier à ce brillant lauréat de polytechnique "
e48	"LOCATION"	"France"	"sut que le généreux bienfaiteur de la. colonie.était prisonnier des plus redoutables ennemis de la FRANCE , on trembla pour sa vie , et l' émotion fut d' autant plus "
e50	"LOCATION"	"Dong-Tricu"	", à midi , frangalins dînait en pleine brousse , au pied des montagnes de DONG-TRICU . on venait de faire halte depuis une heure . le repas fut triste "
e51	"LOCATION"	"Favot"	"frappé d' une attaque d' apoplexie . on sut bientôt que la maladie du colon FAVOT n' était qu' une invention destinée à faire tomber sa famille dans un perfide "
e52	"LOCATION"	"Favot"	"la fausse nouvelle accompagnait l' escorte de frangalins ; il se disait employé à rétablissement FAVOT et feignait de rentrer à son poste . soudain , pendant le repas de "
e53	"LOCATION"	"Soudain"	"il se disait employé à rétablissement favot et feignait de rentrer à son poste . SOUDAIN , pendant le repas de la grand ' -halte , il saisit l' enfant "
e54	"LOCATION"	"Favot"	"fuyard par crainte d' atteindre en même temps l' enfant . . i \ jme FAVOT poussa un cri de détresse et se mit à courir comme une folle , "
e55	"LOCATION"	"Man-Dao"	"expédia dans tous les sens les deux cents employés annamites de son bel établissement de MAN-DAO . il décida de sacrifier toute sa fortune et tout son sang , au "
e57	"LOCATION"	"porte"	", le 29 mai , un milicien , déguisé en paysan , frappa à. la PORTE de favot . il revenait des montagnes au nord de thai-nguyen où ïi avait "
e57	"LOCATION"	"porte"	", le 29 mai , un milicien , déguisé en paysan , frappa à. la PORTE de favot . il revenait des montagnes au nord de thai-nguyen où ïi avait le 29 mai , un milicien , déguisé en paysan , frappa à. la porte DE favot . il revenait des montagnes au nord de thai-nguyen où ïi avait surpris "
e57	"LOCATION"	"porte"	", le 29 mai , un milicien , déguisé en paysan , frappa à. la PORTE de favot . il revenait des montagnes au nord de thai-nguyen où ïi avait le 29 mai , un milicien , déguisé en paysan , frappa à. la porte DE favot . il revenait des montagnes au nord de thai-nguyen où ïi avait surpris 29 mai , un milicien , déguisé en paysan , frappa à. la porte de FAVOT . il revenait des montagnes au nord de thai-nguyen où ïi avait surpris le "
e58	"LOCATION"	"Thai-Nguyen"	", frappa à. la porte de favot . il revenait des montagnes au nord de THAI-NGUYEN où ïi avait surpris le secret désiré . le prisonnier , entraîné à deux "
e60	"LOCATION"	"Hong-li-tao"	"de nguyen bang , près de la frontière chinoise . le chef des rebelles , HONG-LI-TAO , exigeait deux cent mille piastres pour rendre le français ... quelques instants après "
e62	"LOCATION"	"Hanoï"	"piastres pour rendre le français ... quelques instants après cette nouvelle , favot partait pour HANOÏ avec le milicien . sa première visite fut pour la banque d' indo-chine qui "
e65	"LOCATION"	"Indo-Chine"	"tes émissaires te prouveront que je viens de prendre cet argent à la banque d' INDO-CHINE . fixe toi-même je lieu et les conditions de l' échange et , si "
e66	"LOCATION"	"Signé"	"mon avoir et de ne mettre aucun retard à la conclusion du traité . - SIGNÉ : raoul fayot . le soir même , je milicien déguisé partait pour le "
e71	"LOCATION"	"Wilfrid"	"suis ! fit-il en se frappant le front . j' oubliais que le frère de WILFRID va arriver par le prochain courrier et qu' il débarquera à haïphong avec la "
e72	"LOCATION"	"Haïphong"	"le frère de wilfrid va arriver par le prochain courrier et qu' il débarquera à HAÏPHONG avec la somme demandée télégraphi-quement à leur mère , la comtesse de frangalins . "
e73	"LOCATION"	"Frangalins"	"aîné de cinq ans , qui venait d' embrasser les ordres . l' abbé de FRANGALINS , au reçu de la nouvelle du désastre de son frère , se jeta "
e74	"LOCATION"	"Tonkin"	"désastre de son frère , se jeta dans le premier paqueboten partance et accourut au TONKIN . il rejoignit favot à thai nguyen , sur la rivière claire où le "
e77	"LOCATION"	"Claire"	"et accourut au tonkin . il rejoignit favot à thai nguyen , sur la rivière CLAIRE où le colon s' était installé pour diriger de plus près les pourparlers avec "
e83	"LOCATION"	"Hanoï"	"attirer de cruelles vengeances à votre frère . le prêtre el le colon redescendirent à HANOÏ et eurent , avec le résident supérieur , une longue entrevue , à l' "
e85	"LOCATION"	"Suite"	"suivre . ) méhier de mathuisieulx . < article > les capitales exotiques tananarive1 [ SUITE et fin. ) en reprenant la grande rue , nous atteignons l' église des "
e87	"LOCATION"	"Hova"	"d' arbres , vingt canons , sans affûts , braqués sur un précipice . les HOVA montrent avec fierté cette batterie , bien que les pièces qui la composent ne "
e88	"LOCATION"	"Cluny"	"coup d' œil an passage sur l' école de filles dirigée par les sœurs de CLUNY , sur une église norvégienne , sur un temple britannique , sur les magasins "
e89	"LOCATION"	"Tananarive"	"britannique , sur les magasins de quelques commerçants-européens , notamment sur l' unique boulangerie de TANANARIVE et , suivant toujours la voie principale dans ses sinuosités et ses dénivellations , "
e90	"LOCATION"	"Zoma"	"l' extrémité de la ville . nous rencontrons , adroite , l' emplace-mentdu marché du ZOMA . presque désert le reste de la semaine , il est , le vendredi "
e92	"LOCATION"	"Zoma"	"réunissent hebdomadairement . pour qui veut connaître un peu les indigènes , c' est au ZOMA 1 . voir no 912 . qu' il faut aller flâner quelquefois . nous "
e93	"LOCATION"	"Ambobisorohitra"	"sur nos pas et enfilant une étroite ruelle , nous pénétrons dans je quartier d' AMBOBISOROHITRA , où est installée la résidence de france ; elle occupe un vaste terrain "
e94	"LOCATION"	"France"	", nous pénétrons dans je quartier d' ambobisorohitra , où est installée la résidence de FRANCE ; elle occupe un vaste terrain en pente qui nous est loué par le "
e95	"LOCATION"	"Tananarive"	"été construits deux bâtiments sans caractère contenant les bureaux . pendant que j' étais à TANANARIVE , en 1889 , on se décida à bâtir un palais digne du rôle "
e97	"LOCATION"	"France"	"en 1889 , on se décida à bâtir un palais digne du rôle que. la FRANCE doit désormais jouer à madagascar . sur le programme et les indications que me "
e98	"LOCATION"	"Madagascar"	"décida à bâtir un palais digne du rôle que. la france doit désormais jouer à MADAGASCAR . sur le programme et les indications que me donna le résident , j' "
e99	"LOCATION"	"Résident"	"désormais jouer à madagascar . sur le programme et les indications que me donna le RÉSIDENT , j' en fis les plans et j' en esquissai l' ensemble . peut-être "
e100	"LOCATION"	"Tananarive"	"architecture bien française et qui est incontestablement le plus beau et le plus soigné de TANANARIVE . ce palais a vivement frappé l' imagination des hova ; ils ont vu "
e101	"LOCATION"	"Hova"	"et le plus soigné de tananarive . ce palais a vivement frappé l' imagination des HOVA ; ils ont vu que nous nous installions sérieusement et que nous n' avions "
e103	"LOCATION"	"Jkopa"	"résidence de france dominent le lac nosy alimenté par un canal de dérivation de l' JKOPA et au milieu duquel semble flotter , dans une petite île , une petite "
e104	"LOCATION"	"Mahamasina"	"petite maison de plaisancedelareine . au bord du lac s' étend la vaste plaine de MAHAMASINA qui sert aux revues et aux manœuvres des troupes . c' est des rives "
e105	"LOCATION"	"Hova"	"ne peut s' empêcher d' être étonné du singulier esprit d' assimilation que montrent les HOVA , de leur aptitude à prendre nos coutumes et nos usages . ils ont "
e110	"LOCATION"	"Meerut"	"révolte des cipayes l' héritier du rajah ' xx a meehut dans les murs de MEERUT , tout était confusion et désespoir . ceux des anglais et des eurasiens * "
e114	"LOCATION"	"Meerut"	"le détachement des révoltés . le 24 , le' bataillon de secours devait sortir de MEERUT . de là , l' embuscade : les rebelles , beaucoup mieux renseignés que "
e115	"LOCATION"	"Ja"	"les mouvements de leurs adversaires . nous avons vu qu' ils avaient échoué . mais JA fusil-jade ayant été entendue à meerut , un jeune officier , bien connu du "
e116	"LOCATION"	"Meerut"	"nous avons vu qu' ils avaient échoué . mais ja fusil-jade ayant été entendue à MEERUT , un jeune officier , bien connu du général , brûlant de se distinguer "
e118	"LOCATION"	"Meerut"	"secours qui leur survenait , * tout le monde n' est donc pas mort à MEERUT , grâce à dieu ! dit le général . — pouvez-vous remonter à cheval "
e119	"LOCATION"	"Unelitière"	"remonter à cheval , excellence , ou faut-il vous faire amener une litière ? — UNELITIÈRE l quelïeabsurdité ! croyez-vous que je vais rendre l' âme ? mais je ne "
e120	"LOCATION"	"Angleterre"	"mon dieu ! si j' avais écouté la raison je les aurais toutes laissées en ANGLETERRE ! enfin ! voici des amis , cette fois ... soyez le bienvenu , "
e121	"LOCATION"	"Bertie"	"angleterre ! enfin ! voici des amis , cette fois ... soyez le bienvenu , BERTIE . le jeune officier avait sauté de cheval et regardait tristement son chef blessé "
e123	"LOCATION"	"Bertie"	"doute . elles me diront tout cela . aidez-moi à me remettre en selle , BERTIE , et partons . » kullum khan , qui sanglotait comme un enfant , "
e125	"LOCATION"	"Meerut"	"carreau et les autres n' osaient pas approcher . on. arriva aux faubourg » de MEERUT . des gémissements de douleur et d' angoisse échappaient au général . il reconnaissait "
e126	"LOCATION"	"Meerut"	"fièrement à cette idée absurde . « tant que ma famille et moi sommes à MEERUT , une insurrection est impossible , avait-il répondu , et je ne demande à "
e129	"LOCATION"	"Me"	"indou . — je suis yaseen khan , général-sabîb . mon fils kullum ... — ME voici , yaseen , dit le cipaye qui soutenait le général ; * je "
e134	"LOCATION"	"Soubahdar"	") . trixy-sahibétait blessée ; ilsl' ontemportée dans leurs bras , mon fils et le SOUBAHDAR , comme leur propre enfant . les autres dames allèrent à pied , car "
e136	"LOCATION"	"Hissez-le"	"n' ai mangé . ayez pitié de moi , sahib , et emmenez-moi . — HISSEZ-LE sur un cheval et qu' il me suive , dit le général . je "
e138	"LOCATION"	"Bertie"	"me présenter ainsi à ma femme ni à mes enfants . congédiez vos hommes , BERTIE , et qu' ils trouvent du logement pour les miens , y compris les "
e142	"LOCATION"	"fut."	"pour se trouver au centre de la bataille : — on conçoit ce que ce FUT. stimulées par yaseen , elles se barricadèrent dans la pièce la plus reculée du "
e142	"LOCATION"	"fut."	"pour se trouver au centre de la bataille : — on conçoit ce que ce FUT. stimulées par yaseen , elles se barricadèrent dans la pièce la plus reculée du se trouver au centre de la bataille : — on conçoit ce que ce fut. STIMULÉES par yaseen , elles se barricadèrent dans la pièce la plus reculée du bungalow "
e144	"LOCATION"	"Trixy"	"d' effroi des jeunes filles- , le coup de pistolet tiré par la brave petite TRIXY , auquel répondit un coup de fusil qui atteignit lavaillante enfant , tout cela "
e145	"LOCATION"	"Immashcs"	"venus des bazars , des criminels échappés de la geôle , ces bandes a ppelées IMMASHCS ou brigands , qui avaientmon-tré les talons à l' apparition des troupes commandées par "
e148	"LOCATION"	"Caw"	"certainement se soulever à la première rumeurd' une insurrection . elle avait des amis à CAW pore , à delhi , à jhansil aucune de ces villes n' était aussi "
