ENT_ID	TYPE	TERM	KWIC
e4	"LOCATION"	"BnF"	"conditions de réutilisation . 4 / gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la "
e16	"LOCATION"	"Amériques"	"emmôlces de l' extrême- orient . les forêts vierges et les prairies immenses des deux AMÉRIQUES n' ont plus de secrets pour eux . et les mystérieux décors des indes "
e17	"LOCATION"	"Chine"	"pour eux . et les mystérieux décors des indes , et les pagodes de la CHINE , et les paysages fleuris du japon les tiennent sous le charme de leurs "
e18	"LOCATION"	"Japon"	"des indes , et les pagodes de la chine , et les paysages fleuris du JAPON les tiennent sous le charme de leurs attraits . depuis sa création , le "
e19	"LOCATION"	"Recueil"	"de nouvelles attractions sont venues successivement s' ajouter aux premières , de sorte que ce RECUEIL est actuellement arrivé a un degré de perfection qui le rend digne de la "
e21	"LOCATION"	"C'"	"ces grands récits s' est affirmée dès les commencements du journal tics voyayes . , C' était un gonre nouveau , empruntant au roman ses péripéties , ses émotions , "
e22	"LOCATION"	"Roman"	"commencements du journal tics voyayes . , c' était un gonre nouveau , empruntant au ROMAN ses péripéties , ses émotions , ses surprises , élargls-sunt le cadre habituel de "
e27	"LOCATION"	"Afrique"	"ses colonnes les péripéties émouvantes de leurs périlleux voyages , les uns ù travers l' AFRIQUE , comme b. d' attanoijx , lieutenant bluzet de in mission hourst , s "
e28	"LOCATION"	"Attanoijx"	"de leurs périlleux voyages , les uns ù travers l' afrique , comme b. d' ATTANOIJX , lieutenant bluzet de in mission hourst , s debraxka , capitaine binokr , "
e29	"LOCATION"	"Binokr"	"b. d' attanoijx , lieutenant bluzet de in mission hourst , s debraxka , capitaine BINOKR , bonrelle , capitaine brossklard-faiderhek , a. bon no , dr catat , adjudant "
e30	"LOCATION"	"Bonrelle"	"attanoijx , lieutenant bluzet de in mission hourst , s debraxka , capitaine binokr , BONRELLE , capitaine brossklard-faiderhek , a. bon no , dr catat , adjudant chaiihe-dikh , "
e31	"LOCATION"	"Brossklard-faiderhek"	"bluzet de in mission hourst , s debraxka , capitaine binokr , bonrelle , capitaine BROSSKLARD-FAIDERHEK , a. bon no , dr catat , adjudant chaiihe-dikh , nu chaillu , "
e33	"LOCATION"	"Chaiihe-dikh"	"binokr , bonrelle , capitaine brossklard-faiderhek , a. bon no , dr catat , adjudant CHAIIHE-DIKH , nu chaillu , clozel , dyrowmki , foa , foucaiit , maictrk , "
e39	"LOCATION"	"Mizon"	", nu chaillu , clozel , dyrowmki , foa , foucaiit , maictrk , llcutonnnt MIZON , colonel montkil , petri , solkillet , stanmîy , capitaine trivirr ; les "
e40	"LOCATION"	"Montkil"	", clozel , dyrowmki , foa , foucaiit , maictrk , llcutonnnt mizon , colonel MONTKIL , petri , solkillet , stanmîy , capitaine trivirr ; les autivs en amérique "
e41	"LOCATION"	"Petri"	", dyrowmki , foa , foucaiit , maictrk , llcutonnnt mizon , colonel montkil , PETRI , solkillet , stanmîy , capitaine trivirr ; les autivs en amérique , comme "
e42	"LOCATION"	"Solkillet"	", foa , foucaiit , maictrk , llcutonnnt mizon , colonel montkil , petri , SOLKILLET , stanmîy , capitaine trivirr ; les autivs en amérique , comme chapfanjon , "
e43	"LOCATION"	"Stanmîy"	", foucaiit , maictrk , llcutonnnt mizon , colonel montkil , petri , solkillet , STANMÎY , capitaine trivirr ; les autivs en amérique , comme chapfanjon , coudrkau , "
e44	"LOCATION"	"Amérique"	"colonel montkil , petri , solkillet , stanmîy , capitaine trivirr ; les autivs en AMÉRIQUE , comme chapfanjon , coudrkau , rous-8on0t willems ; dans les réglons polaires , "
