ENT_ID	TYPE	TERM	KWIC
e1	"LOCATION"	"("	"               ( bnf anonyme . journal des voyages et des aventures de terre et de mer "
e1	"LOCATION"	"("	"               ( bnf anonyme . journal des voyages et des aventures de terre et de mer               ( BNF anonyme . journal des voyages et des aventures de terre et de mer . "
e7	"LOCATION"	"BnF"	"conditions de réutilisation . 4 / gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la "
e13	"LOCATION"	"Prix"	"journal des voyages et des aventures de terre et de mer nº 547 . — PRIX : 15 centimes . — journal hebdomadaire — bureaux : 7 , rue du "
e17	"LOCATION"	"Paris"	"— journal hebdomadaire — bureaux : 7 , rue du croissant . abonnements . — PARIS , 8 fr. — départements , 10 fr. — étranger , 12 fr. — "
e18	"LOCATION"	"Départements"	": 7 , rue du croissant . abonnements . — paris , 8 fr. — DÉPARTEMENTS , 10 fr. — étranger , 12 fr. — dimanche 1er janvier 1888 . "
e19	"LOCATION"	"Étranger"	"croissant . abonnements . — paris , 8 fr. — départements , 10 fr. — ÉTRANGER , 12 fr. — dimanche 1er janvier 1888 . texts . — aventures équestres "
e21	"LOCATION"	"Aventures"	"fr. — étranger , 12 fr. — dimanche 1er janvier 1888 . texts . — AVENTURES équestres . — le coureur des jung4es ( suite ) . — un voyageur "
e23	"LOCATION"	"Colombo"	"— les dompteurs célèbres : martin ( suite ) — une course do buffles à COLOMBO ( ceylan ) . — dans les maremmes , — récits du nouveau-monde : "
e23	"LOCATION"	"Colombo"	"— les dompteurs célèbres : martin ( suite ) — une course do buffles à COLOMBO ( ceylan ) . — dans les maremmes , — récits du nouveau-monde : les dompteurs célèbres : martin ( suite ) — une course do buffles à colombo ( ceylan ) . — dans les maremmes , — récits du nouveau-monde : la "
e23	"LOCATION"	"Colombo"	"— les dompteurs célèbres : martin ( suite ) — une course do buffles à COLOMBO ( ceylan ) . — dans les maremmes , — récits du nouveau-monde : les dompteurs célèbres : martin ( suite ) — une course do buffles à colombo ( ceylan ) . — dans les maremmes , — récits du nouveau-monde : la dompteurs célèbres : martin ( suite ) — une course do buffles à colombo ( CEYLAN ) . — dans les maremmes , — récits du nouveau-monde : la ferme "
e23	"LOCATION"	"Colombo"	"— les dompteurs célèbres : martin ( suite ) — une course do buffles à COLOMBO ( ceylan ) . — dans les maremmes , — récits du nouveau-monde : les dompteurs célèbres : martin ( suite ) — une course do buffles à colombo ( ceylan ) . — dans les maremmes , — récits du nouveau-monde : la dompteurs célèbres : martin ( suite ) — une course do buffles à colombo ( CEYLAN ) . — dans les maremmes , — récits du nouveau-monde : la ferme célèbres : martin ( suite ) — une course do buffles à colombo ( ceylan ) . — dans les maremmes , — récits du nouveau-monde : la ferme des "
e24	"LOCATION"	"Dans"	"( suite ) — une course do buffles à colombo ( ceylan ) . — DANS les maremmes , — récits du nouveau-monde : la ferme des montagnes bleues ( "
e25	"LOCATION"	"Maremmes"	") — une course do buffles à colombo ( ceylan ) . — dans les MAREMMES , — récits du nouveau-monde : la ferme des montagnes bleues ( suite ) "
e27	"LOCATION"	"Voyages"	"— récits du nouveau-monde : la ferme des montagnes bleues ( suite ) . — VOYAGES aux pays inconnus : les forêts de saïgon ( suite ) . — a "
e28	"LOCATION"	"Perpignan"	": les forêts de saïgon ( suite ) . — a travers le monde : PERPIGNAN . — chronique des voyages et de la géographie . • illustrations , — "
e29	"LOCATION"	"Chronique"	"de saïgon ( suite ) . — a travers le monde : perpignan . — CHRONIQUE des voyages et de la géographie . • illustrations , — aventures équestres : "
e30	"LOCATION"	"Illustrations"	"le monde : perpignan . — chronique des voyages et de la géographie . • ILLUSTRATIONS , — aventures équestres : mon cheval enfonça dans la glace d' un marais "
e31	"LOCATION"	"Aventures"	"perpignan . — chronique des voyages et de la géographie . • illustrations , — AVENTURES équestres : mon cheval enfonça dans la glace d' un marais . — le "
e32	"LOCATION"	"Colombo"	"entrant , il se jeta à plat ventre . — une course de buffles à COLOMBO ( coytan ) . — la ferme des montagnes bleues : il l' amena "
e32	"LOCATION"	"Colombo"	"entrant , il se jeta à plat ventre . — une course de buffles à COLOMBO ( coytan ) . — la ferme des montagnes bleues : il l' amena , il se jeta à plat ventre . — une course de buffles à colombo ( coytan ) . — la ferme des montagnes bleues : il l' amena par "
e32	"LOCATION"	"Colombo"	"entrant , il se jeta à plat ventre . — une course de buffles à COLOMBO ( coytan ) . — la ferme des montagnes bleues : il l' amena , il se jeta à plat ventre . — une course de buffles à colombo ( coytan ) . — la ferme des montagnes bleues : il l' amena par il se jeta à plat ventre . — une course de buffles à colombo ( COYTAN ) . — la ferme des montagnes bleues : il l' amena par la "
e32	"LOCATION"	"Colombo"	"entrant , il se jeta à plat ventre . — une course de buffles à COLOMBO ( coytan ) . — la ferme des montagnes bleues : il l' amena , il se jeta à plat ventre . — une course de buffles à colombo ( coytan ) . — la ferme des montagnes bleues : il l' amena par il se jeta à plat ventre . — une course de buffles à colombo ( COYTAN ) . — la ferme des montagnes bleues : il l' amena par la se jeta à plat ventre . — une course de buffles à colombo ( coytan ) . — la ferme des montagnes bleues : il l' amena par la main "
e33	"LOCATION"	"Perpignan"	"l' amena par la main . — a travers le monde : la citadelle de PERPIGNAN . aventures equestrbs . — mon cheval enfonça dans la glace d' un marais "
e34	"LOCATION"	"Mon"	"— a travers le monde : la citadelle de perpignan . aventures equestrbs . — MON cheval enfonça dans la glace d' un marais . ( page 2 , col. "
e38	"LOCATION"	"("	"du jouxt-äal des voyages sont invités ek. faire leurs commandes le plus ~ sôt possible ( écrire à rédfteur du ololr \ vl des voyages , 7 rue du croissant "
e38	"LOCATION"	"("	"du jouxt-äal des voyages sont invités ek. faire leurs commandes le plus ~ sôt possible ( écrire à rédfteur du ololr \ vl des voyages , 7 rue du croissant jouxt-äal des voyages sont invités ek. faire leurs commandes le plus ~ sôt possible ( ÉCRIRE à rédfteur du ololr \ vl des voyages , 7 rue du croissant , "
e40	"LOCATION"	"Paris"	"à rédfteur du ololr \ vl des voyages , 7 rue du croissant , à PARIS ) . aventures ique s tee s ivloi et mes chevaux , nous nous "
e43	"LOCATION"	"Froid"	"< pae dun mauvais traitement . le 24 octobre 1879 , me rendant du lac FROID au fort pitt pour y chercher des provisions d ¾ iver je conduisais ma "
e45	"LOCATION"	"Embarras"	"que mon serviteur alexis enna-azé menait un char à bœuf . près du lac des EMBARRAS , mon.cheval enfonça dans la glace dun marais et ne put être dégagé que "
