ENT_ID	TYPE	TERM	KWIC
e5	"LOCATION"	"BnF"	"leurs conditions de reutilisation . 4 gallica constitue une base de donnees , dont la BNF est producteur , protegee au sens des articles l341-1 et suivants du code la "
e21	"LOCATION"	"Amdriques"	"jungles emmsues de textrdme orient . les torlts vierges et les prairies immenses des deux AMDRIQUES nont plus de secrets pour eux . et les myst £ rieux decors des "
e22	"LOCATION"	"Chine"	"eux . et les myst £ rieux decors des indesf et les pagodes de la CHINE , , et les paysages fleuris du japon les tiennent sous le charme de "
e23	"LOCATION"	"Japon"	"des indesf et les pagodes de la chine , , et les paysages fleuris du JAPON les tiennent sous le charme de leurs attraits . depuis sa creation , le "
e24	"LOCATION"	"Recueil"	"de nouvelles attractions sont venues suc- cessivement sajouter aux premieres , de sorte que ce RECUEIL est actuellement arrive k un degr $ de perfection qui le rend digne de "
e25	"LOCATION"	"Jamnis"	"voyages , toujours infills , oflrcnt un pitloresquo ot une ori ¬ ginality qui nont JAMNIS tftti dt-passtfs , nt mome rttelnls , pur uucune outre publication . lis constituent "
e26	"LOCATION"	"HlUJruire"	"soucl de in vdritd gfogrnphlque , qui no le c6do en rlen ft ldur chnrme HLUJRUIRE . lu vogue do ces grands rtfclts sest afflrmte dds les commencements du journal "
e27	"LOCATION"	"Roman"	"commencements du journal des voyaoes , c & alt un genre nouveau , cmpruntant au ROMAN ses p & jp & les , ses amotions , ses surprises , dlargis- "
e28	"LOCATION"	"Vouaqei"	"< 3e ces etilitortteus et le mihistfere de ( . instruction publique les plus lllustres VOUAQEI la prlmeur de 1 tesori li journal des voyagt dus littutfl ttuiriitttt . parml "
e43	"LOCATION"	"Amdrique"	"colonel mokteil , postri , 6soleillbt , stanlkv , cnpltalne trivier ; les auili en AMDRIQUE , comme chafpanjon , coidreau , son et willems ; dans les regions polalros "
e50	"LOCATION"	"Asle"	"et willems ; dans les regions polalros , comme naw sen , raqot ; en ASLE , commo bonvalot , capus , prlnee hbnri dorlans , madrollb , enseigne de "
e58	"LOCATION"	"Octenle"	"enseigne de vauseau e. msrcfg , villgtard db laourib , pftvblayel . pisson ; en OCTENLE , comme brau db sanrr-pov lias , j. claine , etc. acesnoms , u "
e59	"LOCATION"	"Acesnoms"	"pisson ; en octenle , comme brau db sanrr-pov lias , j. claine , etc. ACESNOMS , u convlent elejouter , celui de m. raoul jolly , pseudonyme sous loquet "
e60	"LOCATION"	"Wgendes"	"c6t < j des rdcits daventures ot dexplorations , se plaeent des nouvelles , des WGENDES , des episodes hjstorlques et des etudes de moours , signta i c , "
e67	"LOCATION"	"FiuNgoisCojiHK"	", e. chaudoim , a. chevalier , juc . es glarbtjb , lto claretie , FIUNGOISCOJIHK . j. ue couvkv , j. danofcne , o. daniel , comtesse dawk . "
e74	"LOCATION"	"A"	", desbkaux , f. dili-aye , g. donnet , a. duiurry , p. dkstniik , A , fkiimi > . , h. f la man , w. dk fonvifxlk , "
e81	"LOCATION"	"A"	"dk fonvifxlk , forbin , h. francs , francis garnier , oaidaud dk vinci , A , dk oiuuollks , gkrvfisw-maltsaol , m.-g. ha- & brt dk gixkhtkt , m1s8 "
e83	"LOCATION"	"GKRVFISW-MALtsaoL"	"h. francs , francis garnier , oaidaud dk vinci , a , dk oiuuollks , GKRVFISW-MALTSAOL , m.-g. ha- & brt dk gixkhtkt , m1s8 maid oonkk , j. grand-carteret "
e119	"LOCATION"	"Rtou"	"frat . g. fraipont , grardin ; lb clbrc , db parys f. roamby , RTOU , tinayrk , topani . zier . de nombreuses c & rtefl , speciales "
e122	"LOCATION"	"France"	", la plus exaete , la plus pittoresque qui alt jamais 6t6 faita de la FRANCE que nous pr & entont k nos lecteurs , sulvant un ordre nouveau et "
e126	"LOCATION"	"Gographie"	"outre , pres- que dans tous les numros , les eomptes rendus des socl6t4s de GOGRAPHIE . ces prcieux documents eont compldtds , dune faon anecdotlque , par des varitfis "
e127	"LOCATION"	"Thlstolre"	"m. d.- lacroix . ces ehronlques intressent tout le monde : car on y apprend THLSTOLRE et la gdographie sans sen douter . ii en est de mdme pour nos "
e129	"LOCATION"	"Ihistolre"	"sont acoompagnea dun jeu desprlt a ou dun r4bus dgalement relatlf k la gdographle oua IHISTOLRE . chaque trimestre paratt un palmares , oti ne figurent pas molns de 10 "
e130	"LOCATION"	"Pratique"	"eux sont distribute aux laureate m. f. dillaye , auteur de la thdorle > la PRATIQUE et part en photographte , est ehargd de ce ddpartement . cest dlre.aveo quelle "
e131	"LOCATION"	"PArt"	"distribute aux laureate m. f. dillaye , auteur de la thdorle > la pratique et PART en photographte , est ehargd de ce ddpartement . cest dlre.aveo quelle autorltd et "
e132	"LOCATION"	"Photographte"	"laureate m. f. dillaye , auteur de la thdorle > la pratique et part en PHOTOGRAPHTE , est ehargd de ce ddpartement . cest dlre.aveo quelle autorltd et quelle impartiality "
e133	"LOCATION"	"Impartiality"	"en photographte , est ehargd de ce ddpartement . cest dlre.aveo quelle autorltd et quelle IMPARTIALITY sont jugds tea envois de nos correspondants . < / article > des £ "
e139	"LOCATION"	"Yri"	"> v0k att " xt t " xt tttr par lb < ? apitainb au YRI " " llljb paihblant du rouil < image > < / image > notre "
e143	"LOCATION"	"Ed"	"du rouil < image > < / image > notre quatriime gravure hors texte it ED . zier , eneartie dans ce numiro , a pourtitre : lb sano gaulois "
e147	"LOCATION"	"Rouil"	"francois . - le s < wf rnulois . — le venjreur capitaine paimblant du ROUIL . - au yen-tin1 . louis boussenard . — ihe en feu . villctard "
e149	"LOCATION"	"IHe"	"le venjreur capitaine paimblant du rouil . - au yen-tin1 . louis boussenard . — IHE en feu . villctard do lagusrie - a a pays de troi soled : "
e150	"LOCATION"	"Feu"	"capitaine paimblant du rouil . - au yen-tin1 . louis boussenard . — ihe en FEU . villctard do lagusrie - a a pays de troi soled : dan hi "
e151	"LOCATION"	"LaguSrie"	". - au yen-tin1 . louis boussenard . — ihe en feu . villctard do LAGUSRIE - a a pays de troi soled : dan hi mer jaunn . richard "
e152	"LOCATION"	"Jaunn"	". villctard do lagusrie - a a pays de troi soled : dan hi mer JAUNN . richard melandor . — au ljay de sitting bull , gustave regelsperger — "
e161	"LOCATION"	"LA"	"neu- komm ; — jean de corvey . — nothh pat it ik . — LA misuse . — bar-lc-tmr . — verdun ; — let drag6es de verdun . "
e162	"LOCATION"	"Bar-lc-tmr"	"jean de corvey . — nothh pat it ik . — la misuse . — BAR-LC-TMR . — verdun ; — let drag6es de verdun . k a. spoil . "
e163	"LOCATION"	"Verdun"	". — nothh pat it ik . — la misuse . — bar-lc-tmr . — VERDUN ; — let drag6es de verdun . k a. spoil . - - lvi "
e164	"LOCATION"	"Verdun"	". — la misuse . — bar-lc-tmr . — verdun ; — let drag6es de VERDUN . k a. spoil . - - lvi fipreurc dun fits . deaird lacroix "
e165	"LOCATION"	"Lvi"	"— verdun ; — let drag6es de verdun . k a. spoil . - - LVI fipreurc dun fits . deaird lacroix . — a mo pays des timbres . "
e167	"LOCATION"	"Pays"	"spoil . - - lvi fipreurc dun fits . deaird lacroix . — a mo PAYS des timbres . — en allemayne ; — empire allemand . edmond neukomm . "
e167	"LOCATION"	"Pays"	"spoil . - - lvi fipreurc dun fits . deaird lacroix . — a mo PAYS des timbres . — en allemayne ; — empire allemand . edmond neukomm . . - - lvi fipreurc dun fits . deaird lacroix . — a mo pays DES timbres . — en allemayne ; — empire allemand . edmond neukomm . - "
e167	"LOCATION"	"Pays"	"spoil . - - lvi fipreurc dun fits . deaird lacroix . — a mo PAYS des timbres . — en allemayne ; — empire allemand . edmond neukomm . . - - lvi fipreurc dun fits . deaird lacroix . — a mo pays DES timbres . — en allemayne ; — empire allemand . edmond neukomm . - - - lvi fipreurc dun fits . deaird lacroix . — a mo pays des TIMBRES . — en allemayne ; — empire allemand . edmond neukomm . - herrations "
e168	"LOCATION"	"Allemayne"	"dun fits . deaird lacroix . — a mo pays des timbres . — en ALLEMAYNE ; — empire allemand . edmond neukomm . - herrations fjto < rapid- quns "
e169	"LOCATION"	"Empire"	"deaird lacroix . — a mo pays des timbres . — en allemayne ; — EMPIRE allemand . edmond neukomm . - herrations fjto < rapid- quns rt nstor iff "
e171	"LOCATION"	"Herrations"	"des timbres . — en allemayne ; — empire allemand . edmond neukomm . - HERRATIONS fjto < rapid- quns rt nstor iff ties . fr6d6ric dillaye ; - edmond "
e176	"LOCATION"	"Livingstone"	"nuiax ii a 47 ) o fr. 45 itlilkil 95 < vie et voyage de LIVINGSTONE , pnr h. stakmct fu is a 22 ) .... ifr . 05 voyages "
e177	"LOCATION"	"Brazza"	", pnr h. stakmct fu is a 22 ) .... ifr . 05 voyages de BRAZZA , par a. bunt ( n 442 i 4fg > o fr. 95 a "
e179	"LOCATION"	"Stanley"	"par a. bunt ( n 442 i 4fg > o fr. 95 a ventures de STANLEY , par a. bonoo < n < 50 . k ou ) i fr. "
e180	"LOCATION"	"Guyane"	"< 50 . k ou ) i fr. 50 voyage au territoire indlen de la GUYANE ( mtl887 & dvrii 1889 ) , par hkkhi coodiikao ( n > 018 "
e180	"LOCATION"	"Guyane"	"< 50 . k ou ) i fr. 50 voyage au territoire indlen de la GUYANE ( mtl887 & dvrii 1889 ) , par hkkhi coodiikao ( n > 018 50 . k ou ) i fr. 50 voyage au territoire indlen de la guyane ( mtl887 & dvrii 1889 ) , par hkkhi coodiikao ( n > 018 a "
e180	"LOCATION"	"Guyane"	"< 50 . k ou ) i fr. 50 voyage au territoire indlen de la GUYANE ( mtl887 & dvrii 1889 ) , par hkkhi coodiikao ( n > 018 50 . k ou ) i fr. 50 voyage au territoire indlen de la guyane ( mtl887 & dvrii 1889 ) , par hkkhi coodiikao ( n > 018 a . k ou ) i fr. 50 voyage au territoire indlen de la guyane ( MTL887 & dvrii 1889 ) , par hkkhi coodiikao ( n > 018 a ( "
e183	"LOCATION"	"Niger"	"( n > 018 a ( wg > . . . i fr. 35 du NIGER au golfe de guinde , pnr le capitaine liinfirh ( n cnt n 658 "
e184	"LOCATION"	"Guinde"	"a ( wg > . . . i fr. 35 du niger au golfe de GUINDE , pnr le capitaine liinfirh ( n cnt n 658 ) . . o "
e189	"LOCATION"	"Dahomd"	"k 678 ) . . . o fr. 00 nos 03 iours de captivity au DAHOMD , par c.-n. pifttm ( n60b k 703 ) o fr. 15 de mosoou "
e190	"LOCATION"	"Mosoou"	"au dahomd , par c.-n. pifttm ( n60b k 703 ) o fr. 15 de MOSOOU au fleuve rouge , par 0 . hokvauvt ( n " 717 a 719 "
e191	"LOCATION"	"Fleuve"	", par c.-n. pifttm ( n60b k 703 ) o fr. 15 de mosoou au FLEUVE rouge , par 0 . hokvauvt ( n " 717 a 719 ) o "
e191	"LOCATION"	"Fleuve"	", par c.-n. pifttm ( n60b k 703 ) o fr. 15 de mosoou au FLEUVE rouge , par 0 . hokvauvt ( n " 717 a 719 ) o par c.-n. pifttm ( n60b k 703 ) o fr. 15 de mosoou au fleuve ROUGE , par 0 . hokvauvt ( n " 717 a 719 ) o fr. "
e192	"LOCATION"	"Abysslnie"	"par 0 . hokvauvt ( n " 717 a 719 ) o fr. 45 en ABYSSLNIE et au pays galla , par j. bohki . m ( n 120 h "
e193	"LOCATION"	"Pays"	"hokvauvt ( n " 717 a 719 ) o fr. 45 en abysslnie et au PAYS galla , par j. bohki . m ( n 120 h 723 ) o "
e193	"LOCATION"	"Pays"	"hokvauvt ( n " 717 a 719 ) o fr. 45 en abysslnie et au PAYS galla , par j. bohki . m ( n 120 h 723 ) o ( n " 717 a 719 ) o fr. 45 en abysslnie et au pays GALLA , par j. bohki . m ( n 120 h 723 ) o fr. "
e194	"LOCATION"	"Madagascar"	". m ( n 120 h 723 ) o fr. oo mon voyage k travers MADAGASCAR , par le do teur l catat ( 736 a 7 : i > "
e195	"LOCATION"	"Oayor."	"l catat ( 736 a 7 : i > 0 fr. 45 a travers le OAYOR. pr p. v < ok docton ( no 748 a 745 ) off . "
e197	"LOCATION"	"Guyane"	"docton ( no 748 a 745 ) off . 60 un hlvernage sous lbquateur ( GUYANE emirate , 1889-1891 ) , par iiknui 0 mini bad ( nw 744756 ) "
e200	"LOCATION"	"Pays"	"par iiknui 0 mini bad ( nw 744756 ) . i fr. 95 autour au PAYS ifoir , par le capitaine trivirr mi 761- h 767 ) 0 fr. go "
e200	"LOCATION"	"Pays"	"par iiknui 0 mini bad ( nw 744756 ) . i fr. 95 autour au PAYS ifoir , par le capitaine trivirr mi 761- h 767 ) 0 fr. go iiknui 0 mini bad ( nw 744756 ) . i fr. 95 autour au pays IFOIR , par le capitaine trivirr mi 761- h 767 ) 0 fr. go ett "
e202	"LOCATION"	"Soudan"	", par le capitaine trivirr mi 761- h 767 ) 0 fr. go ett plein SOUDAN , par le lieutenant mizoti ( n 700 k 704 ) 0 fr. 35 "
e204	"LOCATION"	"Gasamanoe"	"par le lieutenant mizoti ( n 700 k 704 ) 0 fr. 35 promenade en GASAMANOE , par le capitaine hhuhsb- i.atitfl aidhf . rnb ( n 80s k 810 "
e205	"LOCATION"	"AiDHF"	"k 704 ) 0 fr. 35 promenade en gasamanoe , par le capitaine hhuhsb- i.atitfl AIDHF . rnb ( n 80s k 810 ) 0 fr. 90 lexp6ditlon monteil ( "
e207	"LOCATION"	"Crampel"	"le capitaine bikokr din 816 a 820 ) ofr . 95 a ia recherohe de CRAMPEL par j. dyik > wbki ii " 8s3 k 827 ) 0 fr. 95 "
e211	"LOCATION"	"Tonkin"	"par le capitaine tiiivixn ( n 887 a 840 ) 0 fr. 60 souvenirs du TONKIN , par mmkr dk matdisikuu s47 k 8m ) . ......... . 0 fr. "
e214	"LOCATION"	"Seconde"	"par f.-j. q.ozki , ( n > 840 a 8u8 ) i fr. 50 la SECONDE mission du lieutenant mizon , par iadjudanl chabredirr ( n tlx k 879 ) "
e214	"LOCATION"	"Seconde"	"par f.-j. q.ozki , ( n > 840 a 8u8 ) i fr. 50 la SECONDE mission du lieutenant mizon , par iadjudanl chabredirr ( n tlx k 879 ) f.-j. q.ozki , ( n > 840 a 8u8 ) i fr. 50 la seconde MISSION du lieutenant mizon , par iadjudanl chabredirr ( n tlx k 879 ) ... "
e215	"LOCATION"	"Mizon"	"( n > 840 a 8u8 ) i fr. 50 la seconde mission du lieutenant MIZON , par iadjudanl chabredirr ( n tlx k 879 ) ... . 1 fr. "
e217	"LOCATION"	"Wiazemsky"	". rs rauot ( n 888 1 803 ) o fr. 90 voyage du prince WIAZEMSKY en asia . | iar ji . ramanh ( n 883 k 885 ) "
e218	"LOCATION"	"Asia"	"rauot ( n 888 1 803 ) o fr. 90 voyage du prince wiazemsky en ASIA . | iar ji . ramanh ( n 883 k 885 ) 0 fr. "
e221	"LOCATION"	"Tchad"	"et sables , par j , bkrnakd dattamwx o fr. 95 aux approohes du lao TCHAD , pur le lieuie- iihjil-colond moxtkil ( n938 ) . , 0 fr. 15 "
