ENT_ID	TYPE	TERM	KWIC
e2	"LOCATION"	"Image"	". charaire journal et des aventures de terre et de mer tome v1ngt-huitieme . < IMAGE > < / image > janvier a juin 1891 7 paris a la librairie "
e11	"LOCATION"	"SainUJoseph"	"prix 15 centimes . -- journal hebdomadaire — bureaux- : . . 8 , rue SAINUJOSEPH . ; abonnemonts . — paris et seine . 8 fr. -- departements , "
e12	"LOCATION"	"Abonnemonts"	". -- journal hebdomadaire — bureaux- : . . 8 , rue sainujoseph . ; ABONNEMONTS . — paris et seine . 8 fr. -- departements , 10 fr ; "
e13	"LOCATION"	"PARIS"	"hebdomadaire — bureaux- : . . 8 , rue sainujoseph . ; abonnemonts . — PARIS et seine . 8 fr. -- departements , 10 fr ; — r -stranger "
e16	"LOCATION"	"Image"	"10 fr ; — r -stranger , 12 fr. — dinaancbe-4 janvier 1891 . < IMAGE > < / image > text © . — c .. amftno : les "
e19	"LOCATION"	"Guatemala"	"suite ) , . f- r .. pa £ l " : la ville de GUATEMALA . t- . e / dillaye flesamillions du-marsoiiin ( suite ) . " . "
e21	"LOCATION"	"J.-KKRVADKC"	". t- . e / dillaye flesamillions du-marsoiiin ( suite ) . " . — J.-KKRVADKC - : benediction de. lavmer . . l. jacoluot . : lesravageurs -de la "
e23	"LOCATION"	"LesRavageurs"	"" . — j.-kkrvadkc - : benediction de. lavmer . . l. jacoluot . : LESRAVAGEURS -de la mer ( suite ) . — g .. tomeit : , voyage "
e24	"LOCATION"	"Mer"	"j.-kkrvadkc - : benediction de. lavmer . . l. jacoluot . : lesravageurs -de la MER ( suite ) . — g .. tomeit : , voyage au polevnord en "
e24	"LOCATION"	"Mer"	"j.-kkrvadkc - : benediction de. lavmer . . l. jacoluot . : lesravageurs -de la MER ( suite ) . — g .. tomeit : , voyage au polevnord en - : benediction de. lavmer . . l. jacoluot . : lesravageurs -de la mer ( suite ) . — g .. tomeit : , voyage au polevnord en ballon "
e24	"LOCATION"	"Mer"	"j.-kkrvadkc - : benediction de. lavmer . . l. jacoluot . : lesravageurs -de la MER ( suite ) . — g .. tomeit : , voyage au polevnord en - : benediction de. lavmer . . l. jacoluot . : lesravageurs -de la mer ( suite ) . — g .. tomeit : , voyage au polevnord en ballon : benediction de. lavmer . . l. jacoluot . : lesravageurs -de la mer ( SUITE ) . — g .. tomeit : , voyage au polevnord en ballon . "
e24	"LOCATION"	"Mer"	"j.-kkrvadkc - : benediction de. lavmer . . l. jacoluot . : lesravageurs -de la MER ( suite ) . — g .. tomeit : , voyage au polevnord en - : benediction de. lavmer . . l. jacoluot . : lesravageurs -de la mer ( suite ) . — g .. tomeit : , voyage au polevnord en ballon : benediction de. lavmer . . l. jacoluot . : lesravageurs -de la mer ( SUITE ) . — g .. tomeit : , voyage au polevnord en ballon . benediction de. lavmer . . l. jacoluot . : lesravageurs -de la mer ( suite ) . — g .. tomeit : , voyage au polevnord en ballon . — "
e25	"LOCATION"	"Chronique"	"— nos colonies . - — missions et explorations.- — l £ migration . — CHRONIQUE des voyages ? . - - -- " _ > v. - v-j llustrations "
e26	"LOCATION"	"V-J"	". — chronique des voyages ? . - - -- " _ > v. - V-J llustrations . — les gitanos despiagne : . alors carmensqvance guatemala vue generals de "
e27	"LOCATION"	"Voyage"	"de la-ville . latbenediction. de la mer : aussitdt. nos gaillards.se- precipitent-k la-mer . — VOYAGE au pole nord en ballon laerostet pendant la " tra- versee . trace de "
e31	"LOCATION"	"("	"_ t „ r , les > gitanos d espagne . — alors carmenyavance . ( page 3 , cul . 3 : ) 704 < article > -avis aux "
