ENT_ID	TYPE	TERM	KWIC
e3	"LOCATION"	"BnF"	"des reproductions numeriques d' oeuvres tombees dans le dcmaine public provenant des collections de la BNF . leur reutilisaticn s' inscrit dans le cadre de la loi n ® 78-753 "
e5	"LOCATION"	"BnF"	"tarife et a la licence 21 les contenus de gallica sent la prepriete de la BNF au sens de i’ article l.2112-1 du code general de la propriete des personnels "
e6	"LOCATION"	"I’"	"licence 21 les contenus de gallica sent la prepriete de la bnf au sens de I’ article l.2112-1 du code general de la propriete des personnels publiques . 3 quelques "
e7	"LOCATION"	"BnF"	"conditions de reutilisation . 4 / gallica constitue une base de donnees , dort la BNF est producteur , protegee au sens des articles l341-1 et suivants du code la "
e19	"LOCATION"	"Prix"	"journal des voyages et des aventures de terre et de mer no 521 . — PRIX : 15 centimes . — journal heb00n1aoaire — bureaux : 7 , rue- du "
e20	"LOCATION"	"Paris"	"— journal heb00n1aoaire — bureaux : 7 , rue- du croissant . abonnements . — PARIS , 8 fr. — departements , 10 fr. — etranger , 12 fr. — "
e21	"LOCATION"	"Departements"	": 7 , rue- du croissant . abonnements . — paris , 8 fr. — DEPARTEMENTS , 10 fr. — etranger , 12 fr. — dimanche 3 juillet 1887 texte "
e22	"LOCATION"	"Etranger"	"croissant . abonnements . — paris , 8 fr. — departements , 10 fr. — ETRANGER , 12 fr. — dimanche 3 juillet 1887 texte . dang los pampas . "
e23	"LOCATION"	"Dimanche"	"paris , 8 fr. — departements , 10 fr. — etranger , 12 fr. — DIMANCHE 3 juillet 1887 texte . dang los pampas . — les chasseurs de caoutchouc "
e25	"LOCATION"	"Courjon"	". dang los pampas . — les chasseurs de caoutchouc ( suite ) . — COURJON , le tueur de tigres ( suite et fin ) . — au pays "
e26	"LOCATION"	"Abyssinie"	"de tigres ( suite et fin ) . — au pays du rhinoceros : en ABYSSINIE . comment j’ ai connu lo ras alula . — a la recherche de "
e28	"LOCATION"	"A"	"du rhinoceros : en abyssinie . comment j’ ai connu lo ras alula . — A la recherche de gordon ( suite ) . — a travers le monde : "
e29	"LOCATION"	"Gordon"	"abyssinie . comment j’ ai connu lo ras alula . — a la recherche de GORDON ( suite ) . — a travers le monde : le greenland . — "
