ENT_ID	TYPE	TERM	KWIC
e3	"LOCATION"	"BnF"	"leurs conditions de reutilisation . 4 gallica constitue une base de donnees , dont la BNF est producteur , protegee au sens des articles l34l-l et suivants du code la "
e8	"LOCATION"	"Jrix"	"w 4892 et des aventures de terre et de mer n ° 782 . — JRIX : l5 centimes . — journal hebdomadaire - bureaux : 8 , rue saint-josephs "
e9	"LOCATION"	"PARIS"	"centimes . — journal hebdomadaire - bureaux : 8 , rue saint-josephs abonnements . — PARIS et seine , 8 fr. — departements , l0 fr. — etranger , l3 "
e12	"LOCATION"	"Dimanche"	", 8 fr. — departements , l0 fr. — etranger , l3 fr , — DIMANCHE 3 juillet l892 . illustrations . — au lac de llmmortalite : a ce "
e13	"LOCATION"	"Tlrlaude"	"les noirs en viennent facilement a bout avec une lance . — le martyre de TLRLAUDE : trois gra- vures . — le rubis de ceylan : dans chaque foule "
e14	"LOCATION"	"Ceylan"	". — le martyre de tlrlaude : trois gra- vures . — le rubis de CEYLAN : dans chaque foule je nc cherchais que son visage . au lac de "
e16	"LOCATION"	"Image"	"de tout age , sentassent sur le pont sacre . ( pag 782 . < IMAGE > < image > < article > au moment oil leurope a les yeux "
e17	"LOCATION"	"Article"	"le pont sacre . ( pag 782 . < image > < image > < ARTICLE > au moment oil leurope a les yeux -fixes sur le territoire alricain quelle "
e18	"LOCATION"	"Tacte"	"yeux -fixes sur le territoire alricain quelle vient de se partager , au lendemain de TACTE general de berlin et des diverses conventions internationales , — nous repondrons au desir "
e19	"LOCATION"	"Berlin"	"le territoire alricain quelle vient de se partager , au lendemain de tacte general de BERLIN et des diverses conventions internationales , — nous repondrons au desir exprime par de "
e21	"LOCATION"	"Sahara"	"pro chain ement la publication , m. j. legrand nous fera connaltre successivement lexploration du SAHARA , du soudan , de la sengambie , du congo , du nil t "
e22	"LOCATION"	"Soudan"	"la publication , m. j. legrand nous fera connaltre successivement lexploration du sahara , du SOUDAN , de la sengambie , du congo , du nil t de labyssinie . "
e23	"LOCATION"	"Sengambie"	"j. legrand nous fera connaltre successivement lexploration du sahara , du soudan , de la SENGAMBIE , du congo , du nil t de labyssinie . dans ce voyage & "
e24	"LOCATION"	"Congo"	"fera connaltre successivement lexploration du sahara , du soudan , de la sengambie , du CONGO , du nil t de labyssinie . dans ce voyage & travers lafrique conquise "
e25	"LOCATION"	"Nil"	"lexploration du sahara , du soudan , de la sengambie , du congo , du NIL t de labyssinie . dans ce voyage & travers lafrique conquise ll aura pour "
e26	"LOCATION"	"Sahara"	"guides tous les grands -xplorateurs qui ont parcouru la ber- berie , laigerie , le SAHARA , le soudan , la region du nil , le plateau central et lafrique "
e27	"LOCATION"	"Soudan"	"grands -xplorateurs qui ont parcouru la ber- berie , laigerie , le sahara , le SOUDAN , la region du nil , le plateau central et lafrique australe . quelle "
e28	"LOCATION"	"Nil"	"la ber- berie , laigerie , le sahara , le soudan , la region du NIL , le plateau central et lafrique australe . quelle - excursion pourraitoffrir un interet "
e29	"LOCATION"	"Nos"	"> les missions francaises causeries cne bifurcation . — retour k la botanique . — NOS missions au point de vue du regne tal — leuropeavec mm. rabot et labonne "
e31	"LOCATION"	"Labonne"	"— nos missions au point de vue du regne tal — leuropeavec mm. rabot et LABONNE . — m , deilers en arabie et mm. gapus etbonva- lot dans le "
e32	"LOCATION"	"Deilers"	"de vue du regne tal — leuropeavec mm. rabot et labonne . — m , DEILERS en arabie et mm. gapus etbonva- lot dans le turkestan . — le japon "
e33	"LOCATION"	"Arabie"	"du regne tal — leuropeavec mm. rabot et labonne . — m , deilers en ARABIE et mm. gapus etbonva- lot dans le turkestan . — le japon et le "
e35	"LOCATION"	"Turkestan"	"labonne . — m , deilers en arabie et mm. gapus etbonva- lot dans le TURKESTAN . — le japon et le ton ¬ kin . — mm. faurie , "
e37	"LOCATION"	"Balansa"	"turkestan . — le japon et le ton ¬ kin . — mm. faurie , BALANSA , delavay . — en afrique et en anirique javais tintention de ne pas "
e38	"LOCATION"	"Delavay"	"— le japon et le ton ¬ kin . — mm. faurie , balansa , DELAVAY . — en afrique et en anirique javais tintention de ne pas aban- donner "
e39	"LOCATION"	"Afrique"	"le ton ¬ kin . — mm. faurie , balansa , delavay . — en AFRIQUE et en anirique javais tintention de ne pas aban- donner la tunisie avant davoir "
e40	"LOCATION"	"Anirique"	"kin . — mm. faurie , balansa , delavay . — en afrique et en ANIRIQUE javais tintention de ne pas aban- donner la tunisie avant davoir resume , com "
e41	"LOCATION"	"Tunisie"	". — en afrique et en anirique javais tintention de ne pas aban- donner la TUNISIE avant davoir resume , com me je fai fait pour les sciences natu- relles "
e42	"LOCATION"	"Essence"	"la commission des missions le rninistere de instruction publique ont enlrepris et ralis dans la ESSENCE pour thistoire et rarchologie mais jaurais et contraint , si javais suivi ce plan "
e43	"LOCATION"	"Thistoire"	"des missions le rninistere de instruction publique ont enlrepris et ralis dans la essence pour THISTOIRE et rarchologie mais jaurais et contraint , si javais suivi ce plan , de "
e46	"LOCATION"	"Protectorat"	"des travaux tout k fait hors de pair que nos archologues ont excuts depuis notre PROTECTORAT et que , pour en runir les lments , jfai besoin de quelques semaines "
e47	"LOCATION"	"Prance"	", de l878 k l889 , suffirait k montrer quel developpement heureux a pris en PRANCE cet ordre de recherches . on y trouverait le temoignage dune activity extreme de "
e48	"LOCATION"	"Europe"	", des her- biers dune in appreciable , vale ur ont te recueillis . en EUROPE ce sont m. rabot qui rassemble les plantes de la laponie et m. le "
e49	"LOCATION"	"Laponie"	"te recueillis . en europe ce sont m. rabot qui rassemble les plantes de la LAPONIE et m. le docteur labonne qui herborise en islande . en asie , m. "
e51	"LOCATION"	"Islande"	"qui rassemble les plantes de la laponie et m. le docteur labonne qui herborise en ISLANDE . en asie , m. deflers sengage jusquau centre de iarabie.et visite la province "
e52	"LOCATION"	"Asie"	"plantes de la laponie et m. le docteur labonne qui herborise en islande . en ASIE , m. deflers sengage jusquau centre de iarabie.et visite la province dyemen . savancer "
e53	"LOCATION"	"France"	", eest davoir su , dans de pareilles conditions , rfecolter et rap- porter en FRANCE , saine et sauve , une collection de l8 espces gestdans le turkestan quemm "
e54	"LOCATION"	"Turkestan"	"porter en france , saine et sauve , une collection de l8 espces gestdans le TURKESTAN quemm . capus et jionvalot ont opr k deux reprises difterentes . en ajoutant "
e56	"LOCATION"	"Faurie"	"de l , 03 especes nou- velles dont le musum dhistoirenaturelle a benefici . m. FAURIE , au japon , a parcouru toute hie dyso et le nord de pile "
e57	"LOCATION"	"Japon"	"03 especes nou- velles dont le musum dhistoirenaturelle a benefici . m. faurie , au JAPON , a parcouru toute hie dyso et le nord de pile de nippon , "
e58	"LOCATION"	"Pile"	"m. faurie , au japon , a parcouru toute hie dyso et le nord de PILE de nippon , region dont la flore tait a peu pr & s inconnue "
e59	"LOCATION"	"Nippon"	", au japon , a parcouru toute hie dyso et le nord de pile de NIPPON , region dont la flore tait a peu pr & s inconnue . on "
e60	"LOCATION"	"France"	"2,0l ) 0 echan- tillons , les premieres donnses srieuses que ton ait eues en FRANCE sur la vegetation du tonkin ont fournies par m , ba ¬ lansa . "
e61	"LOCATION"	"Tonkin"	", les premieres donnses srieuses que ton ait eues en france sur la vegetation du TONKIN ont fournies par m , ba ¬ lansa . gr & ce a la "
e63	"LOCATION"	"Tonkin"	"qui ne doit pas tre oublie . . 4 juqua present , la region du TONKIN bordautp la frontiere de la chine est peu con nue sous le rapport de "
e64	"LOCATION"	"Chine"	". . 4 juqua present , la region du tonkin bordautp la frontiere de la CHINE est peu con nue sous le rapport de la botani ¬ que . ii "
e65	"LOCATION"	"Yunnan"	"nen est pas de mrae pour la province chinoise limitrophe de cette irontiere : le YUNNAN . m. delavay y a fait des trouvailles merveilleuses lherbier quil a adresss au "
e67	"LOCATION"	"Montano"	"temps que ces rsultats se succdaient , mm. de la savintere , mar- cbe , MONTANO , paul rey , errington de la croix et quelques autresconstituaient des herbiers des "
e70	"LOCATION"	"Moluques"	"montano , paul rey , errington de la croix et quelques autresconstituaient des herbiers des MOLUQUES , des philippines et des lies de la sonde . dans lafrique orientale , "
e71	"LOCATION"	"Philippines"	"rey , errington de la croix et quelques autresconstituaient des herbiers des moluques , des PHILIPPINES et des lies de la sonde . dans lafrique orientale , citons les recherches "
e72	"LOCATION"	"Sonde"	"et quelques autresconstituaient des herbiers des moluques , des philippines et des lies de la SONDE . dans lafrique orientale , citons les recherches botaniques de m. revoil au pays "
e74	"LOCATION"	"TAlgrie"	"qutil esperait tant , dans son -second voyage , etablir une communica ¬ tion entre TALGRIE et le senegal . au congo , la collaboration de mm. jac-ques de brazza "
e75	"LOCATION"	"Senegal"	", dans son -second voyage , etablir une communica ¬ tion entre talgrie et le SENEGAL . au congo , la collaboration de mm. jac-ques de brazza , thollon , "
e76	"LOCATION"	"Congo"	"-second voyage , etablir une communica ¬ tion entre talgrie et le senegal . au CONGO , la collaboration de mm. jac-ques de brazza , thollon , schwejish et pecile "
e77	"LOCATION"	"Brazza"	"entre talgrie et le senegal . au congo , la collaboration de mm. jac-ques de BRAZZA , thollon , schwejish et pecile na pas te sans profits pour nos collections "
e78	"LOCATION"	"Thollon"	"et le senegal . au congo , la collaboration de mm. jac-ques de brazza , THOLLON , schwejish et pecile na pas te sans profits pour nos collections botaniques . "
e79	"LOCATION"	"Schwejish"	"senegal . au congo , la collaboration de mm. jac-ques de brazza , thollon , SCHWEJISH et pecile na pas te sans profits pour nos collections botaniques . m. dybowski "
e80	"LOCATION"	"Pecile"	"au congo , la collaboration de mm. jac-ques de brazza , thollon , schwejish et PECILE na pas te sans profits pour nos collections botaniques . m. dybowski ne manquera "
e81	"LOCATION"	"Grevaux"	", tout ce que nos explo- rateurs auront dcouvert ou recueilll la mort du pauvre GREVAUX semble avoir interrompu les recherches quil avait faites a la suite de ses multiples "
e82	"LOCATION"	"Guyanes"	"recherches quil avait faites a la suite de ses multiples et bellee explorations dans les GUYANES pour introduiredans la thrapeutique le curare quil avait analyse cest k lui el k "
e83	"LOCATION"	"Californie"	"le curare quil avait analyse cest k lui el k mm. de cessac , en CALIFORNIE , chaffanjon , dans rornoque , que nous devons nos rcoltes botaniques amricaines . "
e84	"LOCATION"	"Chaffanjon"	"quil avait analyse cest k lui el k mm. de cessac , en californie , CHAFFANJON , dans rornoque , que nous devons nos rcoltes botaniques amricaines . additionner ce "
e85	"LOCATION"	"France"	"fait pour les eludes botaniques en ces dix dernieres annes , eest montrer que la FRANCE persiste dans son labeur et que rien de ce qui touche aux connaissances humaines "
e86	"LOCATION"	"TEtat"	"priode ddcennale de l879 a l89l a per mis de classer dans les collections de TETAT et de livrer k retude , prs de quarante mille chantillons . nos jardins "
e90	"LOCATION"	"Texode"	"des peuplades malheureuses , i sauvages , anciennes maitresses dn sol , l repousses par TEXODE aryen . tant par haine que parenvie , tant par amour du bien dautrui "
e91	"LOCATION"	"Sapta-Sind-"	"ces fameuses rivieres dont les eaux , lentes ou imp- tueuses , fcondaient tout le SAPTA-SIND- hou . cest quaussi ces mfemes monta- gnes , que les aryas nosaient explorer "
e92	"LOCATION"	"Aryas"	"fcondaient tout le sapta-sind- hou . cest quaussi ces mfemes monta- gnes , que les ARYAS nosaient explorer , arrfetaient sur leurs sommets les nuages charges de pluie qui sy "
e94	"LOCATION"	"Aryas"	"ces hommes jaunes a poil roux qui venaient voler les rcoltes et les bestiaux des ARYAS et faisaient des himalayas leur sejour habituel et leur retraite inexpu ¬ gnable l "
e95	"LOCATION"	"Himalayas"	"poil roux qui venaient voler les rcoltes et les bestiaux des aryas et faisaient des HIMALAYAS leur sejour habituel et leur retraite inexpu ¬ gnable l dans leur imagination craintive "
e96	"LOCATION"	"Aryas"	"leur sejour habituel et leur retraite inexpu ¬ gnable l dans leur imagination craintive es ARYAS en vinrent peu a peu & attri- buer k ces tres toute intervention mal- "
e98	"LOCATION"	"Ddsayol"	"de mepris par excellence dasyou quton retrouve en-core k gey ian , sous la forme DDSAYOL pour specifier les esclaves , fut lappella- tion courante de tout ennemi de tarya "
e99	"LOCATION"	"TArya"	"forme ddsayol pour specifier les esclaves , fut lappella- tion courante de tout ennemi de TARYA , homme ou esprit , terrestre ou cleste . sil y eut les dasyous "
e102	"LOCATION"	"Lahore"	"de la secte religieuse des sikhs . getait un indou de haute caste n a LAHORE en 449 la doctrine quil sen alia prfichant admet- tait devant dieu rgalit des "
e103	"LOCATION"	"Grantdh"	"sikhs . angad , le premier successeur denanek , ecrivit le livre sacr , le GRANTDH , pr- cieusement gard dansle temple de kar- tanpour , bourg voisin de djallandar "
e104	"LOCATION"	"Djallandar"	"le grantdh , pr- cieusement gard dansle temple de kar- tanpour , bourg voisin de DJALLANDAR . ram-da , le quatri & me successeur du maitre obtint , du plus "
e107	"LOCATION"	"Panjab"	"tin- doustdn , constitue une des merveilles du monde , dans la claire atmosphere du PANJAB , soustardentsoleil dasie , teclat des marbres blancs , -le scintillement des pierreries et "
e108	"LOCATION"	"Autun"	"pareil temple peut encore tre deboutetintact . revolutions , guerres , famines ont passe , AUTUN rfi- voltd , aucun soldat , aucun affam na song t gratter cet or "
e110	"LOCATION"	"Ravi"	"creuser le lac de rimmortalit , en largissant une sorte de canal darrosement driv du RAVI , il existaitaupres une villeancienne nomme qakala ou tchka , suivant le dialecte , "
e111	"LOCATION"	"Qakala"	"largissant une sorte de canal darrosement driv du ravi , il existaitaupres une villeancienne nomme QAKALA ou tchka , suivant le dialecte , et qui ntait autre que la sangola "
e112	"LOCATION"	"Tchka"	"sorte de canal darrosement driv du ravi , il existaitaupres une villeancienne nomme qakala ou TCHKA , suivant le dialecte , et qui ntait autre que la sangola des auteurs "
e113	"LOCATION"	"Sangola"	"nomme qakala ou tchka , suivant le dialecte , et qui ntait autre que la SANGOLA des auteurs grecs . les historiens dalexandre la signalent comme la capitale. des catharci "
e114	"LOCATION"	"Tim"	"des catharci . le dveloppement rapide des sikhs et la grande renomme du lac de TIM mortality firent prendre cette cit le nom mme du lac amrita sard dont on "
e118	"LOCATION"	"Amritsar"	"ses rues etroites , ses maisons gneralement assez leves et b & ties en brique AMRITSAR noffrerien de bien par- liculier en dehors de son temple . cest mme t "
e120	"LOCATION"	"Darbar-Sahib"	"pitto- resque des pelerins , sur la chaussee qui relie k la terre ferme le DARBAR-SAHIB le temple dor du lac de rimmortalits . quand un etranger de marque arrive "
e121	"LOCATION"	"Amritsar"	"le temple dor du lac de rimmortalits . quand un etranger de marque arrive dans AMRITSAR , munide recommandations suffisantes , cest avec un certain ceros- nia quon le fait "
e122	"LOCATION"	"UndoustAn"	"et le congedie . les fleurs jouent un grand rle dans les exercices religieux de UNDOUSTAN . pretres et pterins ne sauraient sen passer . pas plus que ne sen "
e123	"LOCATION"	"Pesprit"	"ne sen passaient les premiers chretiens qui les regardaient comme le symbole des dons de PESPRIT et des delices du paradis . les fleurs ne sont-elles pas , en effet "
e124	"LOCATION"	"Ranjit-Sing"	"caracte- ristique damritsar est un air de cour . les m & nes da celebre RANJIT-SING , du lion du panj & b , y planent . prirent le nom "
e125	"LOCATION"	"Panj"	"air de cour . les m & nes da celebre ranjit-sing , du lion du PANJ & b , y planent . prirent le nom de singh ou lions . "
e126	"LOCATION"	"Rajpoute"	"en nation , nation qui par sa prestance guerrisre na de rivale que la nation RAJPOUTE . tous tres beaux dordinaire , converts darmes resplendissantes , les cheveux vierges du "
e127	"LOCATION"	"Nanek"	"des principaux capitaines . leur religion sen modifia quelque peu . le deisme pur de NANEK , assez semblable au brahmanisme primi- tif , se transforma en une sorte de "
