ENT_ID	TYPE	TERM	KWIC
e5	"LOCATION"	"BnF"	"de leurs conditions de réutilisation . 4gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la "
e12	"LOCATION"	"Prix"	", 12 4891 et des aventures de terre et de mer nº 730 . — PRIX : 15 centimes . — journal hebdomadaire — bureaux : 8 , rue saint-joseph "
e13	"LOCATION"	"Saint-Joseph"	"— prix : 15 centimes . — journal hebdomadaire — bureaux : 8 , rue SAINT-JOSEPH . abonnements . — paris et seine , 8 fr — départements , 10 "
e14	"LOCATION"	"Paris"	". — journal hebdomadaire — bureaux : 8 , rue saint-joseph . abonnements . — PARIS et seine , 8 fr — départements , 10 fr. — etranger , 12 "
e15	"LOCATION"	"Seine"	"journal hebdomadaire — bureaux : 8 , rue saint-joseph . abonnements . — paris et SEINE , 8 fr — départements , 10 fr. — etranger , 12 fr. — "
e16	"LOCATION"	"Départements"	"8 , rue saint-joseph . abonnements . — paris et seine , 8 fr — DÉPARTEMENTS , 10 fr. — etranger , 12 fr. — dimanche 5 juillet 1891 . "
e17	"LOCATION"	"Etranger"	"abonnements . — paris et seine , 8 fr — départements , 10 fr. — ETRANGER , 12 fr. — dimanche 5 juillet 1891 . texte- — p. vigne d' "
e19	"LOCATION"	"Pays"	"fr. — dimanche 5 juillet 1891 . texte- — p. vigne d' octon : le PAYS sérère . — l. boussenard ; le défilé d' enfer . — f , "
e19	"LOCATION"	"Pays"	"fr. — dimanche 5 juillet 1891 . texte- — p. vigne d' octon : le PAYS sérère . — l. boussenard ; le défilé d' enfer . — f , — dimanche 5 juillet 1891 . texte- — p. vigne d' octon : le pays SÉRÈRE . — l. boussenard ; le défilé d' enfer . — f , morans "
e20	"LOCATION"	"Estree"	"le lasso . — a. brown : la guerre à mort . — p. d' ESTREE : une maison de correction au xvlle siècle . — r. pael : reliques "
e21	"LOCATION"	"XVlle"	"la guerre à mort . — p. d' estree : une maison de correction au XVLLE siècle . — r. pael : reliques princières . — a. fondere : la "
e22	"LOCATION"	"Missions"	"a. fondere : la mort de musy . — nouvelles de dos colonies . — MISSIONS et explorations . — chronique . illustrations . — le pays sérère ; le "
e23	"LOCATION"	"Chronique"	"de musy . — nouvelles de dos colonies . — missions et explorations . — CHRONIQUE . illustrations . — le pays sérère ; le lieutenant lui porta un terrible "
e24	"LOCATION"	"Pays"	"dos colonies . — missions et explorations . — chronique . illustrations . — le PAYS sérère ; le lieutenant lui porta un terrible coup de pointe ; carte . "
e24	"LOCATION"	"Pays"	"dos colonies . — missions et explorations . — chronique . illustrations . — le PAYS sérère ; le lieutenant lui porta un terrible coup de pointe ; carte . colonies . — missions et explorations . — chronique . illustrations . — le pays SÉRÈRE ; le lieutenant lui porta un terrible coup de pointe ; carte . — "
e25	"LOCATION"	"Mort"	"il lance le nœud cou lant sur la proie convoitée . — la guerre à MORT ; « je ne consentirai jamais à ce que vous soyez ma femme par "
e26	"LOCATION"	"Pays"	"femme par la contrainte » . le pays sérere par p. vigné d' octon le PAYS skrkue . — le lieutenant lui porta un terrible coup de pointe . ( "
e26	"LOCATION"	"Pays"	"femme par la contrainte » . le pays sérere par p. vigné d' octon le PAYS skrkue . — le lieutenant lui porta un terrible coup de pointe . ( par la contrainte » . le pays sérere par p. vigné d' octon le pays SKRKUE . — le lieutenant lui porta un terrible coup de pointe . ( page "
e29	"LOCATION"	"Sénégal"	"article > l' afrique occidentale en railway . le pays sérère avant mon arrivée au SÉNÉGAL , je me figurais , et beaucoup se figurent encore , que le cayör "
e30	"LOCATION"	"Cayör"	"au sénégal , je me figurais , et beaucoup se figurent encore , que le CAYÖR est un désert , une façon de sahara minuscule qui ne posséderait pas doasis "
e31	"LOCATION"	"Sahara"	"beaucoup se figurent encore , que le cayör est un désert , une façon de SAHARA minuscule qui ne posséderait pas doasis . comme on est heureusement détrompé à quelques "
e34	"LOCATION"	"Rufis-"	"avait , été jugée nécessaire , l' un à m' bidjem protégeant la route de RUFIS- que , l' autre à pout , sur un point que devait traverser plus "
e35	"LOCATION"	"Pout"	"l' un à m' bidjem protégeant la route de rufis- que , l' autre à POUT , sur un point que devait traverser plus tard la voie ferrée . ce "
e36	"LOCATION"	"Midi"	"la petite gare , comme une de ces maisons de campagne que les gens du MIDI appellent des bastides et qu' ils construisent un peu partout sur leurs collines ensoleiliées "
e36	"LOCATION"	"Midi"	"la petite gare , comme une de ces maisons de campagne que les gens du MIDI appellent des bastides et qu' ils construisent un peu partout sur leurs collines ensoleiliées petite gare , comme une de ces maisons de campagne que les gens du midi APPELLENT des bastides et qu' ils construisent un peu partout sur leurs collines ensoleiliées . "
e37	"LOCATION"	"Dakar"	"et qu' ils construisent un peu partout sur leurs collines ensoleiliées . en allant de DAKAR à saint louis le tirain s' arrête à pout quelques minutes et durant cette "
e38	"LOCATION"	"Pout"	"collines ensoleiliées . en allant de dakar à saint louis le tirain s' arrête à POUT quelques minutes et durant cette courte halte nous com mençonsa être sérieusement incommodés par "
e39	"LOCATION"	"Tamna"	"plus touffue , le tapis végétal plus verdoyant et plus riche . c' est le TAMNA , le plus grand des lacs de la région d es niayes . il "
e40	"LOCATION"	"Thiés"	"4 mètres . encore quelques , kilomètres et devant nous apparaît la ligne montagneuse de THIÉS , coupée par une vaste gorge en forme ä' entonnoir , connue sous le "
e41	"LOCATION"	"Ravinées"	"coupée par une vaste gorge en forme ä' entonnoir , connue sous le nom de RAVINÉES voleurs et danslaqµellele train s' engage . pendant longtemps cette gorge , aujourd' hui "
e43	"LOCATION"	"Rufisque"	"et dont le nom est caractéristique , fut l' effroi des caravanes se rendant à RUFISQUE ; beaucoup d' entre elles étaientpillées , la guerre y était continue ; maintenant "
e44	"LOCATION"	"Thiés"	", et ce n' est pas sans quelque étonnement que nous entrons en gare de THIÉS . avec ses maisons en pierre , ses vastes et nombreux magasins en bois "
e46	"LOCATION"	"Ouoloff"	"que celui de casé , pour désigner l' habitation sérère . ronde comme celle du OUOLOFF , elle a aussi un toit conique , fait le plus souvent de longues "
e47	"LOCATION"	"Sérère-Dioba"	"pénétrer : ce sont de vrais tanières , et l' on peut dire que le SÉRÈRE-DIOBA se hutte plutôt qu' il ne se loge . quelle différence avec les peuplades "
e48	"LOCATION"	"Sérères"	"aérées et dans les- quelles un-européen pourrait loger sans inconvénient . dan l' intérieur des SÉRÈRES , pas le meuble le plus rudimentaire ; le tara , ce lit d' "
e49	"LOCATION"	"Sud"	"tara , ce lit d' osier si commode et si répandu parmi les noirs du SUD , ne pourrait tenir là dedans ; une simple natte , une peau de "
e50	"LOCATION"	"Sérères"	"grands , et dans lesquels chaque habitant conserve son mil et son maïs . les SÉRÈRES sont généralement fort grands , ont les mollets grêles , les attaches grossières , "
e51	"LOCATION"	"Sérère"	"une ƒaçon précoce sous le poids des écrasants travaux qui lui sont infligés . le SÉRÈRE est fétichiste , et , dans les villages éloignés de nos centres , il "
e52	"LOCATION"	"Bante"	". c' est à l' ombre du bentanier que se fait la terrible cérémonie du BANTE pendant laquelle le fìtaure a le pouvoir d' enfermer dans un grand vase en "
e54	"LOCATION"	"Sérère"	"fort en honneur chez ces peuplades encore aujourd' hui ; sauvages et primitives . le SÉRÈRE accusé de sorcellerie est obligé de boire un breuvage empoisonné ; s' il survit "
e55	"LOCATION"	"Sérères"	"accusation est vaine ; sa mort est une preuve irrécusable de sa culpabilité . les SÉRÈRES placent leurs morts debout dans la fosse , les yeux tournés vers le soleil "
e56	"LOCATION"	"Sérères"	"publiques qui durent plusieurs jours . depuis l' établissement de la voie ferrée , les SÉRÈRES sont , devenus les cultivateurs par excellence du cayor ; ils apportent à nos "
e57	"LOCATION"	"Cayor"	"de la voie ferrée , les sérères sont , devenus les cultivateurs par excellence du CAYOR ; ils apportent à nos centres de traite des quantités énormes d' arachides qu' "
e58	"LOCATION"	"Sérère"	"sangara ou eaude-vie de traite . malgré sa tendance à l' ivrognerie , la peuplade SÉRÈRE est une peuplade d' avenir ; le goût de la culture est inné chez "
e59	"LOCATION"	"Dioba"	"est une peuplade d' avenir ; le goût de la culture est inné chez le DIOBA et il la pratique avec plus din tellig , ence que le ouoloff . "
e60	"LOCATION"	"Ouoloff"	"chez le dioba et il la pratique avec plus din tellig , ence que le OUOLOFF . il s' assimilera facilement les perfectionnements que nous pourrons lui indiquer . aujourd' "
e61	"LOCATION"	"Thiés"	"peu leur attitude farouche à notre égard . le lendemain de cette journée passée à THIÉS , je me rendis à la gare pour reprendre le train et continuer mon "
e63	"LOCATION"	"Sénégal"	"sauvage , inextricable , jaune , poussiéreuse , implacablement brûlée par le soleil du , SÉNÉGAL . a droite , à gauche , devant moi j' aperçois , de plus "
e64	"LOCATION"	"Tivaoua"	"portière en criant : « toubab ! toiibab ! ...... > > nous voici à TIVAOUA ? e rendu , célèbre pàr lés récents événements militaires . hier encore il "
e65	"LOCATION"	"Damel"	"villages indigènes , presque tous propriétés de la couronne , habités par des esclaves du DAMEL . la voie ferrée estconstruite , et un centre commercial presque aussi important que "
e66	"LOCATION"	"Rufisque"	"important que thiés s' y élève non moins instantanément , toujours sur l' initiative de RUFISQUE . et non seulement tivaouane est aujour-d' hui comme thiés devenue une yéri-table bourgade "
e67	"LOCATION"	"Tivaouane"	"élève non moins instantanément , toujours sur l' initiative de rufisque . et non seulement TIVAOUANE est aujour-d' hui comme thiés devenue une yéri-table bourgade européenne , un point , "
e69	"LOCATION"	"Cayor"	"; c' est un boeuf zébus , un de ces bœufs que les noirs du CAYOR utilisent comme monture pour remplacer le chameau qui est rare et le cheval qui "
e70	"LOCATION"	"Damel"	"pour stimuler et diriger sa monture . ce singulier cavalier appartient à la suite du DAMEL ; c' est un thiédo , c' est-à- dire un guerrier . les thiédos "
e71	"LOCATION"	"Thiédo"	"monture . ce singulier cavalier appartient à la suite du damel ; c' est un THIÉDO , c' est-à- dire un guerrier . les thiédos , dont nos dernières colonnes "
