ENT_ID	TYPE	TERM	KWIC
e4	"LOCATION"	"BnF"	"conditions de réutilisation . 4 / gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la "
e19	"LOCATION"	"Prix"	"journal des voyages et des aventures de terre et de mer no 365 . — PRIX : journal hebdomadaire — bureaux : 7 , rue du croissant . abronnements . "
e21	"LOCATION"	"Chine"	"12 fr. — dimanche 6 juillet 1884 . texte . — les sociétés secrètes en CHINE . — do paris au brésil par terre ( suite ) . — le "
e23	"LOCATION"	"Brésil"	"1884 . texte . — les sociétés secrètes en chine . — do paris au BRÉSIL par terre ( suite ) . — le faoàtisme en russie les balafrés du "
e24	"LOCATION"	"Russie"	"— do paris au brésil par terre ( suite ) . — le faoàtisme en RUSSIE les balafrés du caucase , — l' oasis ( suite ) . — en "
e25	"LOCATION"	"Caucase"	"brésil par terre ( suite ) . — le faoàtisme en russie les balafrés du CAUCASE , — l' oasis ( suite ) . — en tre le ciel et "
e26	"LOCATION"	"Paris"	"le ciel et l' eau ( suite ) : les ascensions maritimes du siège de PARIS . — chronique des voyages et da la géographie . illustrations . — les "
e27	"LOCATION"	"Chronique"	"l' eau ( suite ) : les ascensions maritimes du siège de paris . — CHRONIQUE des voyages et da la géographie . illustrations . — les sociétés socrétes ou "
e28	"LOCATION"	"Chine"	"chronique des voyages et da la géographie . illustrations . — les sociétés socrétes ou CHINE : ta punition des traîtres , — de paris au brésil par terre : "
e29	"LOCATION"	"Paris"	". — les sociétés socrétes ou chine : ta punition des traîtres , — de PARIS au brésil par terre : il distribus de droite , de gauche , do "
e30	"LOCATION"	"Brésil"	"les sociétés socrétes ou chine : ta punition des traîtres , — de paris au BRÉSIL par terre : il distribus de droite , de gauche , do formidables coups "
e31	"LOCATION"	"Congo"	"ruisselle , sa coagule sur les paupièreset coule sur le drop blanc . — au CONGO : haousaas . les societes secretes en chine . - la punition des traîtres "
e32	"LOCATION"	"Haousaas"	"sa coagule sur les paupièreset coule sur le drop blanc . — au congo : HAOUSAAS . les societes secretes en chine . - la punition des traîtres . ( "
e33	"LOCATION"	"Yô-Ghéou"	"promettant une belle somme s' il avait lieu d' étre satisfait du négociateur . voilà YÔ-GHÉOU en campagne . justement un malheureux bachelier revenait à tsi-han , de la capitale "
e34	"LOCATION"	"Tsi-han"	"satisfait du négociateur . voilà yô-ghéou en campagne . justement un malheureux bachelier revenait à TSI-HAN , de la capitale , où il avait échoué dans son examen . il "
e35	"LOCATION"	"Yô-Ghéou"	"petit , qui semblait être une charge pour ces gens si dénués de tout , YÔ-GHÉOU n' hésita pas à proposer au père de le lui vendre . le bachelier "
e39	"LOCATION"	"Chine"	"faits , yô-ghéou avait été admis dans une de ces sociétés secrètes plus nombreuses en CHINE que dans aucun pays . elles y recrutent dès adhérents dans toutes les classes "
e40	"LOCATION"	"Ghéou"	"dans aucun pays . elles y recrutent dès adhérents dans toutes les classes . yo- GHÉOU connaissait un affilié d' un des houi ( ou hoé ) de la ville "
e41	"LOCATION"	"—"	"d' eux les questions suivantes : — que désires-tu en entrant dans le hoé ? — devenir l' un de tes frères . — qui t' a dit de venir "
e41	"LOCATION"	"—"	"d' eux les questions suivantes : — que désires-tu en entrant dans le hoé ? — devenir l' un de tes frères . — qui t' a dit de venir eux les questions suivantes : — que désires-tu en entrant dans le hoé ? — DEVENIR l' un de tes frères . — qui t' a dit de venir ? "
e42	"LOCATION"	"Thou-ah-Kou"	"en remplissait.le rôle . a droite , on voyait le chef du hoé , ou THOU-AH-KOU , à côté duquel se trouvait le second officier , appelé ji-ko . les "
e43	"LOCATION"	"Ji-Ko"	"hoé , ou thou-ah-kou , à côté duquel se trouvait le second officier , appelé JI-KO . les membres ordinaires ou « frères » , s' étaient rangés de chaque "
e44	"LOCATION"	"Yô-chéou"	"assistance aux coupables ; on vient de voir comment , grâce à leur protection , YÔ-CHÉOU s' était tiré des mains de ses juges . quand un « frère » "
e46	"LOCATION"	"Thou-ah-Kou"	"l' objet avec trois doigts de la main droite . « quand on salue le THOU-AH-KOU , on doit de son pouce toucher le sien . s' il s' agit "
e47	"LOCATION"	"Ji-Ko"	"on doit de son pouce toucher le sien . s' il s' agit d' un JI-KO , c' est son index que vous devez toucher avec votre pouce . « "
e48	"LOCATION"	"Ainsi"	"au plafond » . quelques autres indications furent en outre données aux nouveaux adhérents , AINSI , un mouchoir noué au cou avec deux nœuds par devant et les bouts "
e50	"LOCATION"	"Chine"	"exercer impunément sa méchanceté et tenter de devenir riche par des moyens réprouvés . en CHINE , l' influence des sociétés se- crêtes est considérable et , pour tout dire "
e52	"LOCATION"	"Hong-Kong"	"de la société du « lys d' eau » , surpris dans une assemblée à HONG-KONG , furent pendus dans la huitaine . et l' on se rappelle les exécutions "
e53	"LOCATION"	"Chine"	"embrassant presque tous les hommes dans leur cercle d' activité . les villes de la CHINE n' ont peut-être pas un seul habitant , riche ou pauvre , bourgeois ou "
