ENT_ID	TYPE	TERM	KWIC
e4	"LOCATION"	"BnF"	"conditions de réutilisation . 4 / gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la "
e10	"LOCATION"	"Paris"	": 15 centirmes . bureaux : : 7 , rue du croissant . a.bonnements — PARIS , 8 fr. — departkmknts , 10 .fr. — etranser , 12 fr. — "
e11	"LOCATION"	"Departkmknts"	": : 7 , rue du croissant . a.bonnements — paris , 8 fr. — DEPARTKMKNTS , 10 .fr. — etranser , 12 fr. — dimanche 9 janvier 1881 . "
e13	"LOCATION"	"Scfenes"	"10 .fr. — etranser , 12 fr. — dimanche 9 janvier 1881 . text — SCFENES americaines : une caravane d ' & nigrants . — las jeux du ! "
e14	"LOCATION"	"Las"	"1881 . text — scfenes americaines : une caravane d ' & nigrants . — LAS jeux du ! , r da tan ehez ics birmans . — voyage * "
e15	"LOCATION"	"Tan"	"une caravane d ' & nigrants . — las jeux du ! , r da TAN ehez ics birmans . — voyage * prodigieux : las emotion * da polydore "
e17	"LOCATION"	"Voyage"	". — las jeux du ! , r da tan ehez ics birmans . — VOYAGE * prodigieux : las emotion * da polydore marasquin ( suite ) . “ "
e20	"LOCATION"	"Ypre"	"emotion * da polydore marasquin ( suite ) . “ l' hdtei de yille d' YPRE * . — r6cits da .voyages : la pirate malaia ( suite ) . "
e21	"LOCATION"	"Chroniquo"	"* . — r6cits da .voyages : la pirate malaia ( suite ) . — CHRONIQUO des voyages at da ia geographie . illustrations . — une caravans d ’ "
e28	"LOCATION"	"Guyane"	"db narcisse nicaise au congo enfin , notre collaborateur louis bous-senard nous 6crit de la GUYANE qu’ il nous envprra pvpc ^ uunexnent la suite du recit de son voyage "
e32	"LOCATION"	"France"	"toujours en vonte an p ; rix tfe 15 peatiraes chez tous les libraires da FRANCE . bnvojer 20 centimes au. bureau da journal pour le recevoir franco par la "
e33	"LOCATION"	"AmA-rique"	"semestre . scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ AMA-RIQUE da nord ne sont pas autre chcfte que la continuation des andes , aux "
e33	"LOCATION"	"AmA-rique"	"semestre . scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ AMA-RIQUE da nord ne sont pas autre chcfte que la continuation des andes , aux . scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ ama-rique DA nord ne sont pas autre chcfte que la continuation des andes , aux pics "
e33	"LOCATION"	"AmA-rique"	"semestre . scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ AMA-RIQUE da nord ne sont pas autre chcfte que la continuation des andes , aux . scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ ama-rique DA nord ne sont pas autre chcfte que la continuation des andes , aux pics scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ ama-rique da NORD ne sont pas autre chcfte que la continuation des andes , aux pics sans "
e34	"LOCATION"	"Andes"	"de 1 ’ ama-rique da nord ne sont pas autre chcfte que la continuation des ANDES , aux pics sans pareils qui s’ achelonnent sur touto la longueur des deux "
e35	"LOCATION"	"Pftilieu"	"cette vaste chaine de rocs escarpa' s , sous les diftarentes aopes . , au PFTILIEU desquolles elle s’ alance vers ciel , la nature n’ est plus pjroresque et "
e36	"LOCATION"	"Alance"	"rocs escarpa' s , sous les diftarentes aopes . , au pftilieu desquolles elle s’ ALANCE vers ciel , la nature n’ est plus pjroresque et plus grandiose que vers "
e37	"LOCATION"	"Californio"	"grandiose que vers les passes qui ser-vent d’ acces aux arrugfurts pour se rendre en CALIFORNIO . q' est de eel en * droit que lq voyageur ddcouvre a l’ "
e38	"LOCATION"	"Nevada"	"est de eel en * droit que lq voyageur ddcouvre a l’ horizon la sierra NEVADA , la sierrade $ . mienhres et la mer de . vermilion , le. "
e39	"LOCATION"	"mer"	"et la mer de . vermilion , le. gones , glace , au-res de la MER rpsse . puia , aqaai loin qtie la voe pent s ’ 6tendre , "
e39	"LOCATION"	"mer"	"et la mer de . vermilion , le. gones , glace , au-res de la MER rpsse . puia , aqaai loin qtie la voe pent s ’ 6tendre , la mer de . vermilion , le. gones , glace , au-res de la mer RPSSE . puia , aqaai loin qtie la voe pent s ’ 6tendre , u "
e41	"LOCATION"	"Vierge"	", i’ ofl aie & suivre du regard i copflme les fils 4afgem do la VIERGE , } es rp6andrea sianev.x el sans fin des rivieres ua.obmises qgi bordent les "
e42	"LOCATION"	"Comanches"	"ua.obmises qgi bordent les praises yerdayanlea e , t ofi demeurent les . peaux-rouges , COMANCHES , pawnies , soshones et sioux . a l’ ouest tes ruisseaux sont deve-nus "
e43	"LOCATION"	"Pawnies"	"bordent les praises yerdayanlea e , t ofi demeurent les . peaux-rouges , comanches , PAWNIES , soshones et sioux . a l’ ouest tes ruisseaux sont deve-nus torrents et "
e44	"LOCATION"	"Soshones"	"praises yerdayanlea e , t ofi demeurent les . peaux-rouges , comanches , pawnies , SOSHONES et sioux . a l’ ouest tes ruisseaux sont deve-nus torrents et leurs cascades "
e45	"LOCATION"	"Sioux"	"e , t ofi demeurent les . peaux-rouges , comanches , pawnies , soshones et SIOUX . a l’ ouest tes ruisseaux sont deve-nus torrents et leurs cascades hennis-sent au "
e46	"LOCATION"	"Apaches"	"la viven | t , plus souvent ea guerre qu’ en bonne intelligence lestribus des APACHES , des utahs , des walla-wallas. des snakeset des fdroces-loggers , poursuivant le gibior "
e47	"LOCATION"	"Europe"	"des vall6es d’ une , § i grande etendue qu' on * les prendrait en EUROPE pour des plaines . le vent y rugit avec fureur , b.alayant tout ce "
e51	"LOCATION"	"Missouri"	"source appe-16c pacifique spring ' , que l’ on rencontre sur le chemin conduisant du MISSOURI k l’ or6gon et d la haute california ... ces pionniers avaiont quille independence "
e52	"LOCATION"	"California"	"on rencontre sur le chemin conduisant du missouri k l’ or6gon et d la haute CALIFORNIA ... ces pionniers avaiont quille independence dont ils dtaient alors eloignds d’ environ onze "
e53	"LOCATION"	"Independence"	"du missouri k l’ or6gon et d la haute california ... ces pionniers avaiont quille INDEPENDENCE dont ils dtaient alors eloignds d’ environ onze cent milles . le nombre des "
e54	"LOCATION"	"California"	"les • directions , ebaque parfi prenant toujours pour boussole les valjdes aurifdres de la CALIFORNIA , . les deux families qui figurent daus cet ( e narration avaient r "
e55	"LOCATION"	"Iq"	"de transport et de bceufs pleins de vigueur qui se relayaient dans le courant de IQ journke pour porter le bagage , ces bods emigrants ne redoutaient point les perils "
e56	"LOCATION"	"Paci-fique"	"et ktaient k ce point que j’ ai nomm6 plus haut : la source du PACI-FIQUE , ainsi quklifike parce que les eaux s ’ 6eoulent dans l’ ockan qui "
e57	"LOCATION"	"Nevada"	"qui tombent souvent dans les premiers jours d’ automne sur les pics de la sierra NEVADA , et ils s’ etaient d6barrass6es d’ une soeikte plutdt dangereuse qu’ utile , "
e58	"LOCATION"	"Sacramento"	"les douze cents metres qui les s6paraient des premiers etablissenjents 6lev6s sur les bords du SACRAMENTO , sans les 6v6nemenls impr6vus que je vais raconter . le jour allait fiuir "
e59	"LOCATION"	"Israelites"	"iis plaisautaient entre eux , riaient , chantaient , comme devaient le faire autrefois les ISRAELITES guides par moise vers la lerre promise . au coucfaer dusoleil une jeunefille , "
e59	"LOCATION"	"Israelites"	"iis plaisautaient entre eux , riaient , chantaient , comme devaient le faire autrefois les ISRAELITES guides par moise vers la lerre promise . au coucfaer dusoleil une jeunefille , plaisautaient entre eux , riaient , chantaient , comme devaient le faire autrefois les israelites GUIDES par moise vers la lerre promise . au coucfaer dusoleil une jeunefille , et "
e60	"LOCATION"	"Moise"	"eux , riaient , chantaient , comme devaient le faire autrefois les israelites guides par MOISE vers la lerre promise . au coucfaer dusoleil une jeunefille , et un jeune "
e61	"LOCATION"	"L’"	"de front sans diflicult . [ les deux jeunes gens gardaieat le silence . , L’ un et l’ autre s’ abandon-naient aux dmoiivantes impressions que produisait sur leurs cceurs "
e62	"LOCATION"	"Age"	"possadaitla beauta d’ unemadone . leur affectio.n mutuelle 6tait done uoe. n6cessit6 de leur jeuoe AGE , aussi naturelle que le parfum des fleurs , o « » la pousse "
e64	"LOCATION"	"Henry"	"feuilles au mois de mai . — quel magnifique temple pour notre manage ! murmura HENRY a l’ oreille de sa fiancee dont les peux etain fixes sur les tentes "
e65	"LOCATION"	"Te"	"6panouit sur ses lbvres , et une rou-geur charmante vint teinter ses joues . — TE rappelles-tu la pro masse ? ajouta henry ; te souviens-tu qu’ il y a "
e66	"LOCATION"	"Henry"	"rou-geur charmante vint teinter ses joues . — te rappelles-tu la pro masse ? ajouta HENRY ; te souviens-tu qu’ il y a un mois , quand nous 4tions encore "
