ENT_ID	TYPE	TERM	KWIC
e2	"LOCATION"	"BnF"	"conditions de réutilisation . 4 / gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la "
e11	"LOCATION"	"Paris"	"— journal hebdomadaire — bureaux : 7 , rue du croissant . àbonnements . — PARIS , 8 fr. — départements , 10 fr. — étranger , 12 fr. — "
e12	"LOCATION"	"Départements"	": 7 , rue du croissant . àbonnements . — paris , 8 fr. — DÉPARTEMENTS , 10 fr. — étranger , 12 fr. — dimanche 8 janvier 1882 . "
e13	"LOCATION"	"Étranger"	"croissant . àbonnements . — paris , 8 fr. — départements , 10 fr. — ÉTRANGER , 12 fr. — dimanche 8 janvier 1882 . texte . — actualités géographiques "
e14	"LOCATION"	"Actualités"	"fr. — étranger , 12 fr. — dimanche 8 janvier 1882 . texte . — ACTUALITÉS géographiques : voyage du docteur crevaux dans l' amériquo du sud . — les "
e16	"LOCATION"	"Amériquo"	"janvier 1882 . texte . — actualités géographiques : voyage du docteur crevaux dans l' AMÉRIQUO du sud . — les robinsous de la guyane : les mystères de la "
e16	"LOCATION"	"Amériquo"	"janvier 1882 . texte . — actualités géographiques : voyage du docteur crevaux dans l' AMÉRIQUO du sud . — les robinsous de la guyane : les mystères de la 1882 . texte . — actualités géographiques : voyage du docteur crevaux dans l' amériquo DU sud . — les robinsous de la guyane : les mystères de la forêt "
e16	"LOCATION"	"Amériquo"	"janvier 1882 . texte . — actualités géographiques : voyage du docteur crevaux dans l' AMÉRIQUO du sud . — les robinsous de la guyane : les mystères de la 1882 . texte . — actualités géographiques : voyage du docteur crevaux dans l' amériquo DU sud . — les robinsous de la guyane : les mystères de la forêt . texte . — actualités géographiques : voyage du docteur crevaux dans l' amériquo du SUD . — les robinsous de la guyane : les mystères de la forêt vierge "
e17	"LOCATION"	"Guyane"	"voyage du docteur crevaux dans l' amériquo du sud . — les robinsous de la GUYANE : les mystères de la forêt vierge ( suite ) . — les êmigranis "
e18	"LOCATION"	"mer"	"vierge ( suite ) . — les êmigranis russes , — les drames de la MER ( suito ) . — a travers le monde : les théâtres de vienne "
