ENT_ID	TYPE	TERM	KWIC
e6	"LOCATION"	"BnF"	"conditions de réutilisation . 4 / gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la "
e12	"LOCATION"	"Dimanche"	"rue saint-joseph5 8 et des aventures de terre & de mer journal hebdomadaire . — DIMANCHE i « juillet 1894 . paris , 12 , rue sain t-j o.seph abonnements "
e13	"LOCATION"	"Juillet"	"et des aventures de terre & de mer journal hebdomadaire . — dimanche i « JUILLET 1894 . paris , 12 , rue sain t-j o.seph abonnements ; — un "
e16	"LOCATION"	"Paris"	". paris , 12 , rue sain t-j o.seph abonnements ; — un an : PARIS & seine , 8 fr. — départements , 10 fr. — union postale , "
e17	"LOCATION"	"Seine"	", 12 , rue sain t-j o.seph abonnements ; — un an : paris & SEINE , 8 fr. — départements , 10 fr. — union postale , 12 fr "
e18	"LOCATION"	"Départements"	"t-j o.seph abonnements ; — un an : paris & seine , 8 fr. — DÉPARTEMENTS , 10 fr. — union postale , 12 fr • lenfant n' avait point "
e20	"LOCATION"	"Ja"	"coi . 2 ) avis aux lecteurs dans notre * prochain numéro , nous commencerons JA publication de l' ile- du diable recit inédit de m a yne-reïd , traduit "
e21	"LOCATION"	"Missìssipi"	"est un drame étrange , palpitant , déroulant ses péripéties passionnantes dans jcs méandres du MISSÌSSIPI , ce « père des eaux » comme l' a écrit chateaubriand s dans "
e24	"LOCATION"	"M.CHÁRL"	"numéro 888 du i5 juillet : < / article > voyage en laponie . par M.CHÁRL , es rabot c' est le commencement du récit complet des expéditions dans les "
e25	"LOCATION"	"Paris"	"ces abonnements peuvent être reçus s dus fraiay dans tous íes bureaux de poste de PARIS et des départements . chaque demande de changement d' adresse , doit être accompagnée "
e26	"LOCATION"	"Ajouter"	"des 26 numéros -semestriels .sont mis en vente au prix de quatre francs . — AJOUTER quatre-vingt-cinq centimes , quand l' envoi peut être fait par colis postal • de "
e27	"LOCATION"	"¾"	"i • . iv. 20 par volume < juand l' eu-voi ne peut être fait ¾ ue par la poste . l' administrafciottrse , charge de faire livrer immúdiatémc & "
e27	"LOCATION"	"¾"	"i • . iv. 20 par volume < juand l' eu-voi ne peut être fait ¾ ue par la poste . l' administrafciottrse , charge de faire livrer immúdiatémc & • . iv. 20 par volume < juand l' eu-voi ne peut être fait ¾ UE par la poste . l' administrafciottrse , charge de faire livrer immúdiatémc & tr "
e29	"LOCATION"	"Sicile"	"catane fra gregorio' atane est une des plus adorables frw , . villes de la SICILE , et si lj £ tna n ' ####avait contracté la mauvaise habitude de "
e31	"LOCATION"	"Porlici"	"jours . . las .situation de la ville rappelle , au reste , celle de PORLICI . toutes deux sont placées au pied d' un volcan , toutes deux mollement "
e32	"LOCATION"	"VAmenano"	"en est une des causes , et. cependant au xvn ® siècle un fleuve , VAMENANO , entourait les murs de catane . il a disparu dans léruption de 4669 "
e33	"LOCATION"	"Catane"	"et. cependant au xvn ® siècle un fleuve , vamenano , entourait les murs de CATANE . il a disparu dans léruption de 4669 . un fleuve qui se perd "
e35	"LOCATION"	"Catane"	"par letna au commencement du siècle . néanmoins , l' existence s' écoule doucement à CATANE , et si l' argent y est rare , il est justed' aiouter que "
e36	"LOCATION"	"Bellini"	", c' est le théâtre , lorsqu' il est ouvert . bans la patrie de BELLINI , oa ne peut ' qu' adorer la musique et surtout celle de la "
e37	"LOCATION"	"Norma"	"peut ' qu' adorer la musique et surtout celle de la 11 ! cur de NORMA et des puritains . le soir , 01 > fait de longuet stations sur "
e38	"LOCATION"	"Catane"	"exquises ou qui seí ¾ ifcleat. telles . a lá vérité , les soirées de CATANE sont délicieuses , et comme les habitants dorment une partie de la journée , "
e39	"LOCATION"	"Catane"	", les prolongent fort avant dans la / nuit , t des monuments antiques dé CATANE , il reste naturellement peu de choses après tan * de bouleversements . on "
e40	"LOCATION"	"Troie"	". il en est de même „ des ruines de lamphithéàtre . comme celles de TROIE elles ont péri , ayant servi à la construction de monuments , qui eux-mêmes "
e42	"LOCATION"	"Sicile"	"intéressant musée où j' ai pu admirer une rare collection des médailles antiques de la SICILE , qui rivalisent , avec celles de la grèce . ^ le brigandage est "
e43	"LOCATION"	"Grèce"	"collection des médailles antiques de la sicile , qui rivalisent , avec celles de la GRÈCE . ^ le brigandage est endémique en sicile . il trouve ses causes dans "
e44	"LOCATION"	"Sicile"	"qui rivalisent , avec celles de la grèce . ^ le brigandage est endémique en SICILE . il trouve ses causes dans la misère des populations agricoles , qui , "
e45	"LOCATION"	"Klephtes"	"par les ' grands propriétaires fonciers , prennent " parfois la montagne , comme ces KLEPHTES héroïques chantés par victor hugo . précisément à lépoque où je me trouvais à "
e47	"LOCATION"	"Catane"	"klephtes héroïques chantés par victor hugo . précisément à lépoque où je me trouvais à CATANE , on s' entretenait de-la fin édifiante d' un de ces bandits , fra "
e49	"LOCATION"	"Taorminne"	"héros d' une surprenante aventure . - . il régnait alors en souverain entre - TAORMINNE et catane . , sur les pentes de l' etna , dans la partie "
e50	"LOCATION"	"Catane"	"une surprenante aventure . - . il régnait alors en souverain entre - taorminne et CATANE . , sur les pentes de l' etna , dans la partie boisée de "
e51	"LOCATION"	"Etna"	"alors en souverain entre - taorminne et catane . , sur les pentes de l' ETNA , dans la partie boisée de la montagne , et les guides , dont "
e54	"LOCATION"	"Catane"	"étaient loin de prospérer , lorsque tout à.coup le.bruit de sa mort se répandit à CATANE et pendant 1 quelques semaines , en effet , on n' enten-1 dit plus "
e55	"LOCATION"	"Fra"	"devant l' enrichir eií une seule fois et auquel il dut ¾ on surnom de FRA gregorio , car il n' était auparavant connu que sous _ çéjui de giovanni "
e57	"LOCATION"	"Giovanni"	"de fra gregorio , car il n' était auparavant connu que sous _ çéjui de GIOVANNI . . une nuit , la cloche du couvent de san- martino , situé "
e58	"LOCATION"	"Cátane"	"cet établissement religieux qu' étaient élevés les fils , des . ' principales familles de CÁTANE , sous la tutelle des- pères maristes . ; ~ des religieux « veiljáient "
e59	"LOCATION"	"Père"	"« - un voyageur , qui demande lhos- . . pitalité , .dit simplement le PÈRE . — qu' on lui donne à souper et un lit , répondit le "
e60	"LOCATION"	"Fra"	"i r e n t : les pè r es . c' est ainsi que FRA gregorio fut installé au couvënt , de san-märtino , ou , p ¿ r "
e61	"LOCATION"	"Gregorio"	"r e n t : les pè r es . c' est ainsi que fra GREGORIO fut installé au couvënt , de san-märtino , ou , p ¿ r son "
e63	"LOCATION"	"Bois"	"parcourt les .corridors , déserts . c' était comme le palais de la bêlle au BOIS dormant . enfin , , il croit percevoir des gémissements * étouflés . bravement "
e64	"LOCATION"	"Fra"	"deuxième étage et on les trouve-vides . tpus les élèves avaient disparu , ainsi que FRA gregorio , l' édifiant portier . le même jour les parents de chaque ' "
e65	"LOCATION"	"Gregorio"	"étage et on les trouve-vides . tpus les élèves avaient disparu , ainsi que fra GREGORIO , l' édifiant portier . le même jour les parents de chaque ' enfant "
e66	"LOCATION"	"Giovanni"	", sera mis à mort . » / • on connaissait la. terrible réputation de GIOVANNI . tous furent exacts , sauf la - princesse-de m ... , qui se "
e67	"LOCATION"	"Mes-"	"tous furent exacts , sauf la - princesse-de m ... , qui se trouvait à MES- .. sine , .et un v banquier également absente lorsque la malheureuse femme révint "
e68	"LOCATION"	"Catane"	".. sine , .et un v banquier également absente lorsque la malheureuse femme révint à CATANE , elle faillit devenir folle de terreur . persuadée que ' son enfant était "
e69	"LOCATION"	"Fra"	"une meilleure affaire en nous épargnant , mon cãmarade et inoi , avait-il dit à FRA gregorio . ma mère m' aime trop pour- ; me sacrifier à une somme "
e70	"LOCATION"	"Gregorio"	"meilleure affaire en nous épargnant , mon cãmarade et inoi , avait-il dit à fra GREGORIO . ma mère m' aime trop pour- ; me sacrifier à une somme d' "
e71	"LOCATION"	"Câ"	"aime trop pour- ; me sacrifier à une somme d' argent , laisse-moi aller à CÂ ^ tane ' et je t' engage ma parole d' honneur de rapporter notre "
e72	"LOCATION"	"Fra"	"la donna , au jeune garçon , qui revint tout joyeux au ? mpemeñt de FRA gregorio ^ ' ' - le brigand admirant , quoi qu' il en eût "
e73	"LOCATION"	"Gregorio"	"donna , au jeune garçon , qui revint tout joyeux au ? mpemeñt de fra GREGORIO ^ ' ' - le brigand admirant , quoi qu' il en eût . "
e78	"LOCATION"	"Runcorn"	"_ d' un ^ premier , canal et l' avait amené en 1773 jusqu' à RUNCORN ; il en était résulté une .diminution de moitié dans les frais.de transport de "
e79	"LOCATION"	"Liverpoól"	"runcorn ; il en était résulté une .diminution de moitié dans les frais.de transport de LIVERPOÓL à manchester . en * 1825 , on avait voulu faire de nouveaux travaux "
e80	"LOCATION"	"Manchester"	"il en était résulté une .diminution de moitié dans les frais.de transport de liverpoól à MANCHESTER . en * 1825 , on avait voulu faire de nouveaux travaux pour donner "
e82	"LOCATION"	"Manchester"	"essais de chemin de. fer. exécutés précisément par la société du chemin de livërpool à MANCHESTER , eurent bientôt pour effet de laisser de cpté les travaux - d' amélioration "
e85	"LOCATION"	"Eastham"	"des vaisseaux de 4,000 tonnes pourronty arriver . le canal prend nais ? ance à EASTHAM , à \ io kilomètres environ en amont de liverpool , à l' embouchure "
e86	"LOCATION"	"Liverpool"	"prend nais ? ance à eastham , à \ io kilomètres environ en amont de LIVERPOOL , à l' embouchure de la rivière de la mersey . , sa longueur "
e87	"LOCATION"	"Mersey"	"kilomètres environ en amont de liverpool , à l' embouchure de la rivière de la MERSEY . , sa longueur est de 58 kilomètres . la largeur minimum du plafond "
e88	"LOCATION"	"Sa"	"amont de liverpool , à l' embouchure de la rivière de la mersey . , SA longueur est de 58 kilomètres . la largeur minimum du plafond * , du "
e89	"LOCATION"	"Suez"	"endroits de 38m , 50 , ta " ndis que là largeur du canal de SUEZ n' est que.de mètres . .. au niveau de l' eau , la largeur "
e93	"LOCATION"	"Runcorn"	", comme celles qui , servent-à ja batellerie marchande de l ¥ eaver et de RUNCORN pour ga' grier le grand canal . une autre écluse se trouve à lentréfe "
e94	"LOCATION"	"War-rington"	"grier le grand canal . une autre écluse se trouve à lentréfe des docks de WAR-RINGTON . . sur tout le parcours du canal on a établi des docks . "
e95	"LOCATION"	"Salford"	"a 13 hectares de bassins et 9 hectares de quais ; . enfin , à SALFORD , il existe 28 hectares i / 2 de. bassins et 52 hectares de "
e96	"LOCATION"	"Mer-sey"	"de llrwell et ' de ' son affluenttirk ' ; puis il puise à la MER-SEY et absorbe les eaux .de la * weaver . * les ponts de chemin.de "
e97	"LOCATION"	"Weaver"	"' ; puis il puise à la mer-sey et absorbe les eaux .de la * WEAVER . * les ponts de chemin.de fer qui s' élè- vent au-dessus du canal "
e98	"LOCATION"	"Runcorn"	"passage aux-mâts des grands navires . le pont qui traverse la mer « ey à RUNCORN a upe : hauteui ' #### dè 75 * pieds et il a été-choisi "
e100	"LOCATION"	"Rencontre"	"soudan - lb brocamtbur db bbrber ' #### berber * au soleil couchant . — RENCONTRE avec ùn' g saint . ' — .l' intérieur d' une. maison de * "
e101	"LOCATION"	"Mâhdî"	"— .l' intérieur d' une. maison de * brocante . ' — le béau-frerø du MÂHDÎ . -r-ombres chinoises inquiétantes . — belle an- • glaise et-anglais voilé . ien "
e103	"LOCATION"	"Aboö-ben-Azbar"	".bien conduite , j $ ¾ bien approvisionnée , lá ¯ caravane . ; d' ABOÖ-BEN-AZBAR allait effectuer " la traversée du désert nubien ' dans le temps limité . "
e104	"LOCATION"	"Berber"	"limité . le lendemain , en effet , vers 1a fin de l' étape , BERBER , entrevu depuis le rnátin , 5c dessine nettement ' ####dans * la poussière "
e107	"LOCATION"	"Khartoum"	"capitale nubienne5jentrep ' ####ôt le plus renommé ¾ et le plus ' #### considérable entre KHARTOUM et la frontière égyptienne . • ' les crépuscules durent peu dans ces contrées "
e108	"LOCATION"	"Soudan"	"de soie flottantes . abyssins madrés , nubiens aux longs cheveux ondulés , nègres du SOUDAN d' un noir mat ' profond , . juifs sordides , -marchands d' eau "
e109	"LOCATION"	"Arahes"	"épaule , vénérables imans se « dodelinant sur des _ mules .. richement caparaçonnées , ARAHES • * du sinai , le long fusil sur lépanle , fellàhin paresseux , "
e110	"LOCATION"	"Sinai"	"se « dodelinant sur des _ mules .. richement caparaçonnées , arahes • * du SINAI , le long fusil sur lépanle , fellàhin paresseux , ' enfants braillards / "
e111	"LOCATION"	"Djur-jura"	"? es de leurs bagues et leurs bracelets d' argent massif . jabriqués dans le DJUR-JURA ; tout ce peuple se remue , grouille , ' dans-un dernier accès de "
e113	"LOCATION"	"mer"	". « . mille gargousses ! s * exclàmêlalouette , si les flots de la MER rouge avaient ué faits de.toutes ces têtes , les héi3i ' ####eux ne l' "
e113	"LOCATION"	"mer"	". « . mille gargousses ! s * exclàmêlalouette , si les flots de la MER rouge avaient ué faits de.toutes ces têtes , les héi3i ' ####eux ne l' « . mille gargousses ! s * exclàmêlalouette , si les flots de la mer ROUGE avaient ué faits de.toutes ces têtes , les héi3i ' ####eux ne l' auraient "
e115	"LOCATION"	"Pibrac"	", linvective ux lèvres . ' #### « eh ! mon- bon , lui crie PIBRAC , tu ' peux baragouiner tant qu' il te plaira , je ne comprends "
e116	"LOCATION"	"Lalouette"	"oiseau de plus vilaine mine que toi . ; — r ah çà ! ajoute LALOUETTE , est-ce que tu vas .nous enberlificoter longtemps , vieux tas de guenilles ! "
e117	"LOCATION"	"Siméon"	", vieux tas de guenilles ! - . — tout.beau t les amis , crie SIMÉON ; \ ous parlez des saints d' une façon un peu bien irrespectueuse . "
e118	"LOCATION"	"Rappellent"	"parfaitement , mes amis . un santon , comme ' les , gens d' ici RAPPELLENT . voyez , " tous les indigènes qui lentôurent portent à leurs lèvres ses "
e121	"LOCATION"	"Daond"	"la- * louette . mais daoud s' est uéïourné , daoud a tout vu , DAOND à fout compris , daoud est þrès-d' eux . 11 s' incline respectueusement devant "
e123	"LOCATION"	"M'"	"fait-il , en désignant la tache . daoud saute à terre et s' avance vers M' vriam . « allah nous protège ! dit-il ... oçman « degna , • "
e125	"LOCATION"	"Degna"	"s' avance vers m' vriam . « allah nous protège ! dit-il ... oçman « DEGNA , • le beau-frère dù mâhdî , est * encore à berber et voici "
e126	"LOCATION"	"Berber"	"... oçman « degna , • le beau-frère dù mâhdî , est * encore à BERBER et voici sa demeure , légère comme un oiseau , la jeune fille saute "
e130	"LOCATION"	"Az"	"refluer , les passantsdans les rues adjacentes . a b h o ù-b en - AZ h ar e t m y r i a m , g uy et "
e131	"LOCATION"	"Daoud"	"y r i a m , g uy et siméon pénètrent à la suite de DAOUD dans la pénombre bleuâtre de la vaste arcade où tout un monde de choses "
e134	"LOCATION"	"Korân"	"col. 3 bleaux noirs tout surchargés de lettres vert clair . ce sont dessoudâtes du KORÂN soigneusement triées , mises là pour rappeler aux hôtes de ce bazar les saints "
e136	"LOCATION"	"Heure"	"? • - — depuis , longtemps , -daoud , mais le maître de l' HEURE a pétri l' arabe avec du courage et de la patience . — ta "
e137	"LOCATION"	"Arabe"	"depuis , longtemps , -daoud , mais le maître de l' heure a pétri l' ARABE avec du courage et de la patience . — ta patience a-fourni' son contingent "
e138	"LOCATION"	"Ta"	"l' heure a pétri l' arabe avec du courage et de la patience . — TA patience a-fourni' son contingent . au courage , maintenant , -oçman degna . - "
e140	"LOCATION"	"Il"	"ta patience a-fourni' son contingent . au courage , maintenant , -oçman degna . - IL est déjà debout avant ton appel , daoud ! ... mais , qui t' "
e141	"LOCATION"	"Aboû"	"! ... mais , qui t' accompagne ? ... par allâh ! -n' est-ce point ABOÛ , -ben-azh ? r ? et sd filie ... sa fille , la perle "
e142	"LOCATION"	"Alexandrie"	"-ben-azh ? r ? et sd filie ... sa fille , la perle ' d' ALEXANDRIE ? — alexandrie ne compte plus , ôçman , riposte vivement daoud , e "
e143	"LOCATION"	"Alexandrie"	"? et sd filie ... sa fille , la perle ' d' alexandrie ? — ALEXANDRIE ne compte plus , ôçman , riposte vivement daoud , e , t sa "
e144	"LOCATION"	"Ôçman"	"sa fille , la perle ' d' alexandrie ? — alexandrie ne compte plus , ÔÇMAN , riposte vivement daoud , e , t sa perle.va devenir celle du kordofân "
e147	"LOCATION"	"Abou-ben-Azhar"	"qu' oçman degna , en témoignage de bient -venue et d' amitié , offre à ABOU-BEN-AZHAR le ¯ bòut d' ambre de son narghileh , myriam fait , un pas "
e149	"LOCATION"	"Mâhdî"	"en avant . non sans un certain embarras , elle salue le * beàu-frère du MÂHDÎ à la façpn des femmes * orientales ' egn pòr-. tant.la main à sa "
e151	"LOCATION"	"Daoud"	"voix douce mais ferme , c' est à nous-que doit être -imputé le retard de DAOUD . mon père et moi voulions l' accompagner pour appuyer du témoignage de _ "
e153	"LOCATION"	"Arabî"	"l' électricité dont les européens sont si fiers . alexandrie bombardée est en cendres ; ARABÎ , défait , bat en retraite et ... trahira . les anglais foulent la "
e154	"LOCATION"	"Égypte"	"défait , bat en retraite et ... trahira . les anglais foulent la terre d' ÉGYPTE , s' apprêtent à l' enchaîner etg . . mais ces hommes ? ... "
e161	"LOCATION"	"Toujoursjeune"	"me donnait le bien-être et la considération . decela il y longtemps déjà ? — TOUJOURSJEUNE est l' injure qii' on n' a pas encore vengée ! s' exclame daoud "
e165	"LOCATION"	"Aboû-ben-Azhar"	"! appuie lentement myriam . — et ceux-là sont des européens , fille -aimée d' ABOÛ-BEN-AZHAR . — des européens frères .de ceux que tu mènes à noire suite ! "
