ENT_ID	TYPE	TERM	KWIC
e2	"LOCATION"	"Bibliothèque"	"bibliothèques ou autres institutions partenaires . ceux-ci sont signalés par la mention source gallica.bnf.fr / BIBLIOTHÈQUE municipale de .. . ( ou autre partenaire ) . l' utilisateur est invité "
e9	"LOCATION"	"SAINT-JOSEPH"	"a la librairie illustrée et aux bureaux du « journal des voyages 12 , rue SAINT-JOSEPH , 15 1885 et des aventures de terre et de mer nº 417 . "
e11	"LOCATION"	"Prix"	", 15 1885 et des aventures de terre et de mer nº 417 . — PRIX : 15 centimes . — journal hebdomadaire — bureaux : 7 , rue du "
e15	"LOCATION"	"Paris"	"— journal hebdomadaire — bureaux : 7 , rue du croissant . abonnements . — PARIS , 8 fr. — départements , 10 fr. — étranger , 12 fr. — "
e16	"LOCATION"	"Départements"	": 7 , rue du croissant . abonnements . — paris , 8 fr. — DÉPARTEMENTS , 10 fr. — étranger , 12 fr. — e.manche 5 juillet i885 · "
e17	"LOCATION"	"Étranger"	"croissant . abonnements . — paris , 8 fr. — départements , 10 fr. — ÉTRANGER , 12 fr. — e.manche 5 juillet i885 · texte — le docteur nachtigal "
e18	"LOCATION"	"Afrique"	"— e.manche 5 juillet i885 · texte — le docteur nachtigal , ses voyages en AFRIQUE . — aventures dun gamin de paris au pays des lions ( suite ) "
e19	"LOCATION"	"Aventures"	"juillet i885 · texte — le docteur nachtigal , ses voyages en afrique . — AVENTURES dun gamin de paris au pays des lions ( suite ) . — accidenta "
e20	"LOCATION"	"Paris"	"— le docteur nachtigal , ses voyages en afrique . — aventures dun gamin de PARIS au pays des lions ( suite ) . — accidenta de mer : le "
e21	"LOCATION"	"Accidenta"	"— aventures dun gamin de paris au pays des lions ( suite ) . — ACCIDENTA de mer : le royal george , le vanguard , — madagascar et les "
e22	"LOCATION"	"Vanguard"	"lions ( suite ) . — accidenta de mer : le royal george , le VANGUARD , — madagascar et les malgaches ( suite ) - — le lourde france "
e23	"LOCATION"	"Madagascar"	") . — accidenta de mer : le royal george , le vanguard , — MADAGASCAR et les malgaches ( suite ) - — le lourde france dun petit parisien "
e24	"LOCATION"	"Malgaches"	"accidenta de mer : le royal george , le vanguard , — madagascar et les MALGACHES ( suite ) - — le lourde france dun petit parisien ( suite ) "
e24	"LOCATION"	"Malgaches"	"accidenta de mer : le royal george , le vanguard , — madagascar et les MALGACHES ( suite ) - — le lourde france dun petit parisien ( suite ) de mer : le royal george , le vanguard , — madagascar et les malgaches ( suite ) - — le lourde france dun petit parisien ( suite ) . "
e24	"LOCATION"	"Malgaches"	"accidenta de mer : le royal george , le vanguard , — madagascar et les MALGACHES ( suite ) - — le lourde france dun petit parisien ( suite ) de mer : le royal george , le vanguard , — madagascar et les malgaches ( suite ) - — le lourde france dun petit parisien ( suite ) . mer : le royal george , le vanguard , — madagascar et les malgaches ( SUITE ) - — le lourde france dun petit parisien ( suite ) . - "
e24	"LOCATION"	"Malgaches"	"accidenta de mer : le royal george , le vanguard , — madagascar et les MALGACHES ( suite ) - — le lourde france dun petit parisien ( suite ) de mer : le royal george , le vanguard , — madagascar et les malgaches ( suite ) - — le lourde france dun petit parisien ( suite ) . mer : le royal george , le vanguard , — madagascar et les malgaches ( SUITE ) - — le lourde france dun petit parisien ( suite ) . - : le royal george , le vanguard , — madagascar et les malgaches ( suite ) - — le lourde france dun petit parisien ( suite ) . - chronique "
e26	"LOCATION"	"Chronique"	"suite ) - — le lourde france dun petit parisien ( suite ) . - CHRONIQUE des voyages et de la géographie , illustrations . le docteur nacbtigal en afrique "
e27	"LOCATION"	"Afrique"	"- chronique des voyages et de la géographie , illustrations . le docteur nacbtigal en AFRIQUE : les gabéris sont tirés d' en bas comme des écureuils . - aveotures "
e28	"LOCATION"	"Aveotures"	"en afrique : les gabéris sont tirés d' en bas comme des écureuils . - AVEOTURES d' un gamin de paris au pays des lions : une-fois ! deux fois "
e29	"LOCATION"	"Paris"	"sont tirés d' en bas comme des écureuils . - aveotures d' un gamin de PARIS au pays des lions : une-fois ! deux fois ! — naufrage du royal-george "
e30	"LOCATION"	"Iron-Duke"	"une-fois ! deux fois ! — naufrage du royal-george . le vanguard coulé par l' IRON-DUKE . le vanguard h marée basse . — le tour de france d un "
e31	"LOCATION"	"France"	"coulé par l' iron-duke . le vanguard h marée basse . — le tour de FRANCE d un petit parisien : une jeune femme vêtue en page repassait son rôle "
e32	"LOCATION"	"Afrique"	": une jeune femme vêtue en page repassait son rôle . le docteur nachigal en AFRIQUE . — les gabéris sont tirés d' en bas comme des écureuils ( page "
e38	"LOCATION"	"Hébert"	". afn de leur être agrréable · nous avons pris , avec mm. levasseur et HÉBERT , les deux plus importantes maisons de vente de fli-braflrie à crédit , des "
e45	"LOCATION"	"Paris"	"adressées directement » goit à : m. levasseur , 35 rue de fleu-rus , à PARIS » ou á m. iiebert , 7 , rue perron-net , á paris , "
e47	"LOCATION"	"Paris"	", à paris » ou á m. iiebert , 7 , rue perron-net , á PARIS , qui se mettront en rapport direct avec les personnes qui leur feront tenir "
e51	"LOCATION"	"place"	", une foule compacte se pressait dans la salle de la société d' encouragement , PLACE saint germain-des-prés , pour assister à la distribution des prix de la société de "
e51	"LOCATION"	"place"	", une foule compacte se pressait dans la salle de la société d' encouragement , PLACE saint germain-des-prés , pour assister à la distribution des prix de la société de une foule compacte se pressait dans la salle de la société d' encouragement , place SAINT germain-des-prés , pour assister à la distribution des prix de la société de géographie "
e51	"LOCATION"	"place"	", une foule compacte se pressait dans la salle de la société d' encouragement , PLACE saint germain-des-prés , pour assister à la distribution des prix de la société de une foule compacte se pressait dans la salle de la société d' encouragement , place SAINT germain-des-prés , pour assister à la distribution des prix de la société de géographie foule compacte se pressait dans la salle de la société d' encouragement , place saint GERMAIN-DES-PRÉS , pour assister à la distribution des prix de la société de géographie . "
e54	"LOCATION"	"Afrique"	"si nouveau et si inattendu sur l' étendue des conquêtes des anciens pharaons dans l' AFRIQUE centrale ; le second était russe , c' était le colonel prjevalski qui ne "
e56	"LOCATION"	"Asie"	"le colonel prjevalski qui ne faisait encore que préluder à ces merveilleuses explorations de l' ASIE centrale et orientale qu' il continue encore aujourd' hui ; le troisième , le "
e56	"LOCATION"	"Asie"	"le colonel prjevalski qui ne faisait encore que préluder à ces merveilleuses explorations de l' ASIE centrale et orientale qu' il continue encore aujourd' hui ; le troisième , le colonel prjevalski qui ne faisait encore que préluder à ces merveilleuses explorations de l' asie CENTRALE et orientale qu' il continue encore aujourd' hui ; le troisième , le dr "
e59	"LOCATION"	"Saint-Vincent"	"le troisième , le dr gustave . nachtigal dont une dépêche récente , datée de SAINT-VINCENT , nous annonce la mort , était prussien presque au lendemain de la lutte "
e62	"LOCATION"	"Tibesti"	"du dr nachtigal , des difficultés qu' il avait rencontrées dans des pays comme le TIBESTI où pas un européen n' avait misie pied , comme le ouadaï où le "
e63	"LOCATION"	"Ouadaï"	"pays comme le tibesti où pas un européen n' avait misie pied , comme le OUADAÏ où le seul qui eu pénétré , vogel , avait été assassiné . ce "
e67	"LOCATION"	"Nachtigal"	"que notre société les a toujours couronnés » . né le 25 février 1834 , NACHTIGAL , après avoir suivi les cours des universités de berlin , hall , greifswald "
e68	"LOCATION"	"Berlin"	"le 25 février 1834 , nachtigal , après avoir suivi les cours des universités de BERLIN , hall , greifswald et wurtzbourg , s' étaitadonnéàlamédecine . ilavaitmême servi quelque temps "
e69	"LOCATION"	"Hall"	"février 1834 , nachtigal , après avoir suivi les cours des universités de berlin , HALL , greifswald et wurtzbourg , s' étaitadonnéàlamédecine . ilavaitmême servi quelque temps comme médecin "
e70	"LOCATION"	"Greifswald"	", nachtigal , après avoir suivi les cours des universités de berlin , hall , GREIFSWALD et wurtzbourg , s' étaitadonnéàlamédecine . ilavaitmême servi quelque temps comme médecin militaire , "
