ENT_ID	TYPE	TERM	KWIC
e4	"LOCATION"	"BnF"	"leurs conditions de reutilisation . 4 gallica constitue une base de donnees , dont la BNF est producteur , protegee au sens des articles l341-1 et suivants du code la "
e10	"LOCATION"	"Ie"	"des voyages nest plus a faire . cest la feuille prefere de la famille , IE guide fkiele des lecteurs avides de connattre les curiosites de notre globe , 1c "
e12	"LOCATION"	"ArruSriques"	"jungles cmmdlees de textrfime- orient . les forets vierges et les prairies immenses des deux ARRUSRIQUES nont plus de secrets pour eux . et les mysterieux decors des indes , "
e13	"LOCATION"	"Chine"	"pour eux . et les mysterieux decors des indes , et les pagodes de la CHINE , et les paysages fleuris du japon les tiennent sous le charme de leurs "
e14	"LOCATION"	"Japon"	"des indes , et les pagodes de la chine , et les paysages fleuris du JAPON les tiennent sous le charme de leurs attraits . depuis sa creation , le "
e15	"LOCATION"	"Recueil"	"nouvelles attractions sont venues sue -- cessivement sajouter aux premieres , de sorte que ce RECUEIL est actuellement arrive k un degre de perfection qui le rend digne de la "
e16	"LOCATION"	"Ocrlte"	", une hlbtto- theque dune morality irrdtproehable sadressant e toua , iteible pour tous et OCRLTE avec un grand souel de la vdritts gographlque , qui ne lc cme en "
e17	"LOCATION"	"HtWraire"	"souel de la vdritts gographlque , qui ne lc cme en rien h leur charrae HTWRAIRE . la vogue de ces grands recits sest affirmde des les com mencements du "
e18	"LOCATION"	"Roman"	"les com mencements du journal des voyages . getalt un genre nouveau , empruntant au ROMAN ses p < jrip < hies , ses amotions , ses surprises , e1argis "
e19	"LOCATION"	"Voyagesla"	"& des moeurs et des le rlre de leur comlque , les plus lllustres parmt VOYAGESLA prlmeur de leurs les explorateurs ont bien voulu donner au journal des rtfclts . "
e20	"LOCATION"	"Hfes"	"debott < 5 , ils ont raconts dans ses cokmnes les p < 5rip < HFES ( smouvantes de leurs prllleux voyages , les uns a travers lafrique , comme "
e20	"LOCATION"	"Hfes"	"debott < 5 , ils ont raconts dans ses cokmnes les p < 5rip < HFES ( smouvantes de leurs prllleux voyages , les uns a travers lafrique , comme < 5 , ils ont raconts dans ses cokmnes les p < 5rip < hfes ( smouvantes de leurs prllleux voyages , les uns a travers lafrique , comme b "
e20	"LOCATION"	"Hfes"	"debott < 5 , ils ont raconts dans ses cokmnes les p < 5rip < HFES ( smouvantes de leurs prllleux voyages , les uns a travers lafrique , comme < 5 , ils ont raconts dans ses cokmnes les p < 5rip < hfes ( smouvantes de leurs prllleux voyages , les uns a travers lafrique , comme b 5 , ils ont raconts dans ses cokmnes les p < 5rip < hfes ( SMOUVANTES de leurs prllleux voyages , les uns a travers lafrique , comme b , "
e26	"LOCATION"	"Article"	"e braxza , capltalne binokr , boivislu , capltaine buosseiauh- famnnnnu , a. < / ARTICLE > btrnno , dr catat # adjudunt chabhi > diek , du chaillo , "
e27	"LOCATION"	"Btrnno"	", capltalne binokr , boivislu , capltaine buosseiauh- famnnnnu , a. < / article > BTRNNO , dr catat # adjudunt chabhi > diek , du chaillo , clozel , "
e42	"LOCATION"	"AmtSrique"	", colonel montkil , pitctiu , soleillet , stanlky et capltalne trivieu ; lesautres en AMTSRIQUE , comme ciiaffanjon , coudiveau , rouu sonet willems ; dans les regions polalres "
e49	"LOCATION"	"Asie"	"sonet willems ; dans les regions polalres , comme nan1- sek , rauot ; en ASIE , comme bonvalot , capus , prince hiwru dohlijians , majjuotxe , enseigrnc do "
e61	"LOCATION"	"Article"	"des missions fransaises , des " informations prficieusca sur les explorations contemporaincs la geographie < ARTICLE > nos collaborateurs a db & des recits djaventures et dexplorations , se placent "
