ENT_ID	TYPE	TERM	KWIC
e4	"LOCATION"	"BnF"	"conditions de reutilisation . 4 / gallica constitue une base de donnees , dont la BNF est producteur , protegee au sens des articles l341-1 et suivants du code la "
e16	"LOCATION"	"Paris"	"— on comb ^ ^ iaions ( suite ) . - ! * crise enbirmwie PARIS au pays di fe bjjo \ » ^ jw ^ ® des voyages et "
e17	"LOCATION"	"Bjjo"	"iaions ( suite ) . - ! * crise enbirmwie paris au pays di fe BJJO \ » ^ jw ^ ® des voyages et do la gfiojjwpme . " "
e25	"LOCATION"	"Paris"	"solt k i si. liev ^ sseub , 85 * ruede fleu- rus , k PARIS * ou k at < niwsnv * % % rue porron- not , k "
e26	"LOCATION"	"Spitzberg"	"* uh combat sur les guqons dans les regions arctiques — pr & s du SPITZBERG — lea navigateurs ont quelque- fois pu observer lesphases , interessantes ct pieines de "
e28	"LOCATION"	"Qout.racUon"	"roa i chexal ) - 0a uom de a.meirros » d ^ ive * pav QOUT.RACUON , ce-. lui' de « , uiqrse ou vwe mr installs , et , "
e30	"LOCATION"	"Oar"	"posi- sible , quand il est wmg pour ainsi dire tout contre son ennerhi , OAR » alors , la grande force musculaive de tours aura bien vite triomph ^ "
e31	"LOCATION"	"Tours"	"dire tout contre son ennerhi , oar » alors , la grande force musculaive de TOURS aura bien vite triomph ^ de toute resistance , de loute veilditd de s "
e32	"LOCATION"	"Tours"	"phoque inoffensif , mais un morse arm ^ de ces ra ^ busies defenses , TOURS pourrait bieu reft * contrer une am ^ re deception ... car il est "
e33	"LOCATION"	"Tours"	"ivoire s' iix ^ laa ^ ut & entrant fort avant dans la poitrine de TOURS ... puis , le morse , en poussant des mugissements 6pouvantables , se jetted "
e34	"LOCATION"	"Tefau"	"tours ... puis , le morse , en poussant des mugissements 6pouvantables , se jetted TEFAU , entratnant l' agresseur avec lui ! et ie quadrupdde a de la chance "
e35	"LOCATION"	"Tamphibie"	"la chance s' il parvient k se d ^ crocher des defenses poin- tues de TAMPHIBIE qui lui ont profond6- ment labour ^ et entam6 le corps . gar , "
