ENT_ID	TYPE	TERM	KWIC
e4	"LOCATION"	"BnF"	"conditions de réutilisation . 4 / gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la "
e14	"LOCATION"	"Prix"	"journal des voyages et des aventures de terre et de mer no 756 . — PRIX : 15 centimes . — journal hebdomadaire — bureaux : 8 , rue saint-joseph "
e15	"LOCATION"	"Saint-Joseph"	"— prix : 15 centimes . — journal hebdomadaire — bureaux : 8 , rue SAINT-JOSEPH . abonnements . — paris et seine , 8 fr. — départements , 10 "
e16	"LOCATION"	"Paris"	". — journal hebdomadaire — bureaux : 8 , rue saint-joseph . abonnements . — PARIS et seine , 8 fr. — départements , 10 fr. — etranger , 12 "
e17	"LOCATION"	"Seine"	"journal hebdomadaire — bureaux : 8 , rue saint-joseph . abonnements . — paris et SEINE , 8 fr. — départements , 10 fr. — etranger , 12 fr. — "
e18	"LOCATION"	"Départements"	"8 , rue saint-joseph . abonnements . — paris et seine , 8 fr. — DÉPARTEMENTS , 10 fr. — etranger , 12 fr. — dimanche 3 janvier 1892 texte "
e19	"LOCATION"	"Etranger"	"abonnements . — paris et seine , 8 fr. — départements , 10 fr. — ETRANGER , 12 fr. — dimanche 3 janvier 1892 texte . — jules dronneau : "
e20	"LOCATION"	"Dimanche"	"seine , 8 fr. — départements , 10 fr. — etranger , 12 fr. — DIMANCHE 3 janvier 1892 texte . — jules dronneau : le premier jour de l' "
e23	"LOCATION"	"Indo-Chine"	"janvier 1892 texte . — jules dronneau : le premier jour de l' an en INDO-CHINE . -j . léotard : un trou à la terre . — f. dillaye "
e24	"LOCATION"	"Caire"	"a. brown : les pirates . — a. pif , -grim : les bateleurs au CAIRE . — h. de la blanchère . : sous les eaux . — f. "
e25	"LOCATION"	"Blanchère"	"— a. pif , -grim : les bateleurs au caire . — h. de la BLANCHÈRE . : sous les eaux . — f. morans : les mines d' arauco "
e26	"LOCATION"	"Sous"	", -grim : les bateleurs au caire . — h. de la blanchère . : SOUS les eaux . — f. morans : les mines d' arauco . — nouvelles "
e27	"LOCATION"	"Arauco"	"la blanchère . : sous les eaux . — f. morans : les mines d' ARAUCO . — nouvelles des colonies . — missions et explorations . — chronique . "
e28	"LOCATION"	"Missions"	"— f. morans : les mines d' arauco . — nouvelles des colonies . — MISSIONS et explorations . — chronique . illustrations . — le premier jour de l' "
e29	"LOCATION"	"Chronique"	"mines d' arauco . — nouvelles des colonies . — missions et explorations . — CHRONIQUE . illustrations . — le premier jour de l' an en indo-chine : le "
e30	"LOCATION"	"Indo-Chine"	"explorations . — chronique . illustrations . — le premier jour de l' an en INDO-CHINE : le chef de famille présente les mets aux ancêtres . — le cirque "
e32	"LOCATION"	"Caire"	"commandant est mort ! » cria-t-il d' une voix forte . — les bateleurs au CAIRE : la pauvre chèvre accomplit' de lentes pirouettes . — les mines d' arauco "
e33	"LOCATION"	"Arauco"	"au caire : la pauvre chèvre accomplit' de lentes pirouettes . — les mines d' ARAUCO : le pique tronco ; le pique carlos . le premier jour de l' "
