ENT_ID	TYPE	TERM	KWIC
e4	"LOCATION"	"BnF"	"conditions de réutilisation . 4 / gallica constitue une base de données , dont la BNF est producteur , protégée au sens des articles l341-1 et suivants du code la "
e12	"LOCATION"	"Prix"	"journal des voyages et des aventures de terre et de mer no 573 . — PRIX : 15 centimes . — journal hebdomadaire — bureaux : 7 , rué du "
e13	"LOCATION"	"Paris"	"— journal hebdomadaire — bureaux : 7 , rué du croissant . abonnements . — PARIS , 8 fr. — départements , 10 fr. — etranger , 12 fr. — "
e14	"LOCATION"	"Départements"	": 7 , rué du croissant . abonnements . — paris , 8 fr. — DÉPARTEMENTS , 10 fr. — etranger , 12 fr. — dimanche 1er juillet 1888 tbxtíe "
e15	"LOCATION"	"Etranger"	"croissant . abonnements . — paris , 8 fr. — départements , 10 fr. — ETRANGER , 12 fr. — dimanche 1er juillet 1888 tbxtíe — les chasseurs d' hommes "
e17	"LOCATION"	"Abyssinie"	"d' hommes — les domp' eurs célèbres : van amburg . — cinq ans en ABYSSINIE — le coureur des jungles ( suite ) , — actualités géographiques : lue "
e18	"LOCATION"	"Chronique"	"xsuite ) . — . histoire naturelle " ; les buf ? alos . — CHRONIQUE des voyages et de la géographie , illustrations — . les chasseurs d' hommes "
e19	"LOCATION"	"Abyssinie"	"d' hommes : lws négresses dansaient éperonnéea par les coups de jouet . — en ABYSSINIE : le roi meneiick ii ; la reino tahitou ; le rat gah à "
e21	"LOCATION"	"Tahitou"	"coups de jouet . — en abyssinie : le roi meneiick ii ; la reino TAHITOU ; le rat gah à son lit de justice ; un banquet en abyssinie "
e23	"LOCATION"	"Abyssinie"	"reino tahitou ; le rat gah à son lit de justice ; un banquet en ABYSSINIE ' — le coureur des jungles : i3elledame , sachez que la panthère ce "
e24	"LOCATION"	"Los"	"jungles : i3elledame , sachez que la panthère ce rugit qu' en liberté . — LOS parias do l' océan : le corse tomba raide mort < article > les "
