ENT_ID	TYPE	TERM	KWIC
e4	"LOCATION"	"BnF"	"conditions de reutilisation . 4 / gallica constitue une base de donnees , dont la BNF est producteur , protegee au sens des articles l341-1 et suivants du code la "
e14	"LOCATION"	"Cities"	"paris et a la librairie illustree s , nri- : saint-joseph , a pahs fy CITIES , : ( en vknte chez to up i.es i.ibraires de l-rance et de "
e27	"LOCATION"	"Dimanohe"	": et des aventures de terre & de mer journal bej £ dom-adaire > - DIMANOHE e janvier 18e5 - paris , 12 } rue saint-joseph mtbier chine . — "
e29	"LOCATION"	"PARIS"	"terre & de mer journal bej £ dom-adaire > - dimanohe e janvier 18e5 - PARIS , 12 } rue saint-joseph mtbier chine . — rajah , \ un franqais "
e30	"LOCATION"	"Chine"	"dom-adaire > - dimanohe e janvier 18e5 - paris , 12 } rue saint-joseph mtbier CHINE . — rajah , \ un franqais ohez les bandits de la ohine par "
e31	"LOCATION"	"Rajah"	"dimanohe e janvier 18e5 - paris , 12 } rue saint-joseph mtbier chine . — RAJAH , \ un franqais ohez les bandits de la ohine par mhier de mattfuisieulx "
e39	"LOCATION"	"("	"diflerentes reprises k enlever des frangais pour les restituer ensuite contre de fortes rangons , ( j' avaient 4te les freres hoques en 1890 , puis l' in- g £ "
e39	"LOCATION"	"("	"diflerentes reprises k enlever des frangais pour les restituer ensuite contre de fortes rangons , ( j' avaient 4te les freres hoques en 1890 , puis l' in- g £ reprises k enlever des frangais pour les restituer ensuite contre de fortes rangons , ( J' avaient 4te les freres hoques en 1890 , puis l' in- g £ nieuryezinenl892 "
e40	"LOCATION"	"Hoques"	"pour les restituer ensuite contre de fortes rangons , ( j' avaient 4te les freres HOQUES en 1890 , puis l' in- g £ nieuryezinenl892 , enfindes employes subalternes de "
e42	"LOCATION"	"Tad"	"hoques en 1890 , puis l' in- g £ nieuryezinenl892 , enfindes employes subalternes de TAD ministration . pour cbacun , il avait fallu verser- de grosses sommes , et "
e43	"LOCATION"	"Tonkin"	"cruels , complait i peine vingtctun ansd' age , et sa presence toute recente au TONKIN avait pour but une dcs plus gndreuses et des plus nobles cnlreprisos philanthropiques qu' "
